,State,810,815
0,Washington,NaN,9523
1,Illinois,NaN,10900
2,California,NaN,21503
3,Arizona,NaN,7083
4,Massachusetts,NaN,9313
5,Wisconsin,NaN,4288
6,Texas,NaN,30650
7,Nebraska,NaN,429
8,Utah,NaN,699
9,Oregon,NaN,2172
10,Florida,NaN,14313
11,New York,NaN,29917
12,Rhode Island,NaN,1532
13,Georgia,NaN,4244
14,New Hampshire,NaN,1077
15,North Carolina,NaN,4624
16,New Jersey,NaN,10932
17,Colorado,NaN,7216
18,Maryland,NaN,3067
19,Nevada,NaN,1243
20,Tennessee,NaN,1518
21,Hawaii,NaN,1284
22,Indiana,NaN,1148
23,Kentucky,NaN,3277
24,Minnesota,NaN,3110
25,Oklahoma,NaN,2307
26,Pennsylvania,NaN,5599
27,South Carolina,NaN,1486
28,District of Columbia,NaN,717
29,Kansas,NaN,620
30,Missouri,NaN,1362
31,Vermont,NaN,1094
32,Virginia,NaN,6495
33,Connecticut,NaN,3618
34,Iowa,NaN,746
35,Louisiana,NaN,801
36,Ohio,NaN,3706
37,Michigan,NaN,4045
38,South Dakota,NaN,151
39,Arkansas,NaN,623
40,Delaware,NaN,482
41,Mississippi,NaN,989
42,New Mexico,NaN,968
43,North Dakota,NaN,222
44,Wyoming,NaN,130
45,Alaska,NaN,1050
46,Maine,NaN,1401
47,Alabama,NaN,1553
48,Idaho,NaN,352
49,Montana,NaN,241
50,Puerto Rico,NaN,4236
51,Virgin Islands,NaN,122
52,Guam,NaN,192
53,West Virginia,NaN,489
54,Northern Mariana Islands,NaN,5
55,American Samoa,NaN,952
