,State,425,430,437,444,451
0,Washington,5183,61,59,59,58
1,Illinois,23379,176,159,168,168
2,California,57619,844,869,822,741
3,Arizona,16745,165,129,144,140
4,Massachusetts,16894,223,223,243,243
5,Wisconsin,7240,57,49,59,59
6,Texas,47446,828,866,846,785
7,Nebraska,2135,12,17,14,14
8,Utah,2062,36,28,38,36
9,Oregon,2365,38,39,36,35
10,Florida,32779,531,577,528,506
11,New York,49444,587,634,744,744
12,Rhode Island,2604,30,41,49,49
13,Georgia,18556,327,354,304,289
14,New Hampshire,1217,18,17,21,21
15,North Carolina,11836,156,139,138,135
16,New Jersey,24181,314,316,338,338
17,Colorado,6070,38,52,44,44
18,Maryland,8184,118,126,125,125
19,Nevada,5174,52,44,45,45
20,Tennessee,11713,115,94,131,131
21,Hawaii,453,5,9,7,7
22,Indiana,12947,93,98,92,92
23,Kentucky,5799,177,130,154,137
24,Minnesota,6850,55,49,72,72
25,Oklahoma,4788,85,71,75,67
26,Pennsylvania,24774,285,308,321,321
27,South Carolina,9027,137,89,112,109
28,District of Columbia,1050,12,14,12,12
29,Kansas,4806,43,30,39,39
30,Missouri,8719,103,80,87,84
31,Vermont,219,7,7,7,7
32,Virginia,10127,67,99,49,49
33,Connecticut,7841,64,74,97,97
34,Iowa,5675,60,59,57,57
35,Louisiana,10030,98,101,90,90
36,Ohio,18526,5,3,0,0
37,Michigan,16912,169,230,300,300
38,South Dakota,1923,17,18,17,17
39,Arkansas,5544,64,50,57,57
40,Delaware,1531,28,30,29,27
41,Mississippi,6956,74,59,65,65
42,New Mexico,3892,40,34,41,41
43,North Dakota,1492,6,7,7,7
44,Wyoming,693,6,6,5,5
45,Alaska,310,3,3,3,3
46,Maine,729,11,17,16,16
47,Alabama,10436,123,160,239,232
48,Idaho,1946,29,30,35,35
49,Montana,1414,14,19,16,16
50,Puerto Rico,2098,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN
53,West Virginia,2612,58,52,71,71
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
