,County,425,430,437,444,451
0,01001,NaN,86,86,65,68
1,01003,NaN,210,138,107,172
2,01005,NaN,41,31,21,36
3,01007,NaN,48,30,51,22
4,01009,NaN,89,73,79,70
5,01011,NaN,8,8,7,6
6,01013,NaN,30,30,26,19
7,01015,NaN,66,0,10,4
8,01017,NaN,7,10,8,0
9,01019,NaN,5,4,3,1
10,01021,NaN,48,49,30,22
11,01023,NaN,11,11,12,11
12,01025,NaN,7,8,0,0
13,01027,NaN,10,11,7,7
14,01029,NaN,29,25,24,33
15,01031,NaN,53,47,45,46
16,01033,NaN,85,83,90,92
17,01035,NaN,5,6,5,7
18,01037,NaN,34,18,7,26
19,01039,NaN,8,7,0,0
20,01041,NaN,7,2,0,0
21,01043,NaN,252,164,389,437
22,01045,NaN,14,14,7,0
23,01047,NaN,71,39,97,44
24,01049,NaN,92,91,103,78
25,01051,NaN,195,209,191,178
26,01053,NaN,16,13,14,0
27,01055,NaN,152,109,73,56
28,01057,NaN,7,8,1,0
29,01059,NaN,138,124,162,100
30,01061,NaN,7,5,4,5
31,01063,NaN,8,2,0,0
32,01065,NaN,11,10,6,6
33,01067,NaN,8,7,3,7
34,01069,NaN,50,45,32,23
35,01071,NaN,121,115,134,175
36,01073,NaN,1255,1366,1383,1782
37,01075,NaN,20,22,16,24
38,01077,NaN,374,202,203,103
39,01079,NaN,34,42,39,27
40,01081,NaN,130,59,112,62
41,01083,NaN,170,124,152,87
42,01085,NaN,13,14,9,13
43,01087,NaN,26,22,18,23
44,01089,NaN,318,194,45,216
45,01091,NaN,20,11,6,3
46,01093,NaN,104,87,88,101
47,01095,NaN,377,285,66,405
48,01097,NaN,463,354,307,373
49,01099,NaN,17,16,11,10
50,01101,NaN,413,369,238,330
51,01103,NaN,192,219,181,247
52,01105,NaN,6,3,5,6
53,01107,NaN,46,43,38,37
54,01109,NaN,44,33,29,20
55,01111,NaN,46,62,57,55
56,01113,NaN,64,60,48,43
57,01115,NaN,143,128,137,144
58,01117,NaN,303,262,251,236
59,01119,NaN,8,9,8,4
60,01121,NaN,147,154,133,142
61,01123,NaN,174,141,129,129
62,01125,NaN,281,150,54,19
63,01127,NaN,222,224,295,269
64,01129,NaN,42,54,46,32
65,01131,NaN,4,0,0,0
66,01133,NaN,53,102,63,83
67,02013,NaN,0,0,0,0
68,02016,NaN,5,2,14,0
69,02020,NaN,378,334,329,341
70,02050,NaN,48,51,52,55
71,02060,NaN,1,1,0,1
72,02068,NaN,1,1,1,2
73,02070,NaN,0,0,0,0
74,02090,NaN,85,73,63,55
75,02100,NaN,0,1,1,0
76,02105,NaN,,,,NaN
77,02110,NaN,12,6,0,5
78,02122,NaN,32,22,32,31
79,02130,NaN,7,6,3,8
80,02150,NaN,3,6,4,3
81,02158,NaN,,,,NaN
82,02164,NaN,0,0,0,0
83,02170,NaN,272,318,239,259
84,02180,NaN,1,1,0,2
85,02185,NaN,8,7,7,7
86,02188,NaN,2,2,3,0
87,02195,NaN,,,,NaN
88,02198,NaN,,,,NaN
89,02220,NaN,2,2,1,0
90,02230,NaN,,,,NaN
91,02240,NaN,58,21,0,11
92,02261,NaN,1,0,1,1
93,02275,NaN,,,,NaN
94,02282,NaN,2,1,1,1
95,02290,NaN,0,1,7,0
96,04001,NaN,59,29,16,7
97,04003,NaN,69,37,26,18
98,04005,NaN,58,46,10,15
99,04007,NaN,19,15,22,26
100,04009,NaN,14,17,0,20
101,04011,NaN,0,0,0,0
102,04012,NaN,2,0,0,0
103,04013,NaN,961,1333,294,538
104,04015,NaN,244,290,279,209
105,04017,NaN,12,4,0,0
106,04019,NaN,653,309,0,463
107,04021,NaN,1378,1401,1004,1160
108,04023,NaN,45,53,52,40
109,04025,NaN,72,102,52,69
110,04027,NaN,31,19,12,90
111,05001,NaN,1,5,0,0
112,05003,NaN,16,10,5,8
113,05005,NaN,37,38,39,58
114,05007,NaN,213,196,113,127
115,05009,NaN,15,7,4,7
116,05011,NaN,12,8,9,15
117,05013,NaN,5,5,4,5
118,05015,NaN,5,4,0,0
119,05017,NaN,6,5,7,4
120,05019,NaN,7,5,0,0
121,05021,NaN,5,4,2,2
122,05023,NaN,16,18,13,9
123,05025,NaN,3,3,0,0
124,05027,NaN,11,3,0,0
125,05029,NaN,7,4,1,3
126,05031,NaN,90,35,12,28
127,05033,NaN,43,28,16,27
128,05035,NaN,28,19,9,26
129,05037,NaN,2,1,0,0
130,05039,NaN,1,4,0,3
131,05041,NaN,6,1,1,0
132,05043,NaN,7,8,10,2
133,05045,NaN,92,60,51,42
134,05047,NaN,5,4,3,0
135,05049,NaN,8,7,5,6
136,05051,NaN,36,32,18,13
137,05053,NaN,14,16,10,8
138,05055,NaN,31,23,21,15
139,05057,NaN,20,6,2,4
140,05059,NaN,28,14,9,11
141,05061,NaN,1,0,0,0
142,05063,NaN,7,8,8,1
143,05065,NaN,5,2,2,2
144,05067,NaN,13,0,5,0
145,05069,NaN,28,12,12,7
146,05071,NaN,38,24,23,12
147,05073,NaN,0,0,0,0
148,05075,NaN,2,1,0,0
149,05077,NaN,2,0,0,0
150,05079,NaN,7,1,0,0
151,05081,NaN,3,3,4,0
152,05083,NaN,7,7,5,0
153,05085,NaN,52,34,17,12
154,05087,NaN,6,5,5,6
155,05089,NaN,16,14,16,16
156,05091,NaN,50,23,38,27
157,05093,NaN,21,14,4,14
158,05095,NaN,7,9,2,9
159,05097,NaN,3,4,0,0
160,05099,NaN,10,9,8,10
161,05101,NaN,5,4,3,2
162,05103,NaN,19,25,13,11
163,05105,NaN,10,6,6,7
164,05107,NaN,6,3,2,0
165,05109,NaN,2,0,0,1
166,05111,NaN,10,9,4,6
167,05113,NaN,28,24,15,24
168,05115,NaN,28,9,7,12
169,05117,NaN,2,1,0,0
170,05119,NaN,269,190,69,141
171,05121,NaN,5,4,9,0
172,05123,NaN,21,15,14,13
173,05125,NaN,79,45,44,64
174,05127,NaN,0,0,0,0
175,05129,NaN,5,4,0,0
176,05131,NaN,77,74,70,48
177,05133,NaN,17,7,1,0
178,05135,NaN,8,8,6,10
179,05137,NaN,8,7,6,7
180,05139,NaN,33,23,27,15
181,05141,NaN,8,2,7,7
182,05143,NaN,148,142,122,110
183,05145,NaN,41,34,37,6
184,05147,NaN,4,4,1,1
185,05149,NaN,3,2,0,0
186,06001,NaN,466,233,215,524
187,06003,NaN,1,0,0,0
188,06005,NaN,4,7,3,0
189,06007,NaN,27,20,19,0
190,06009,NaN,36,27,19,5
191,06011,NaN,0,0,0,0
192,06013,NaN,473,563,380,0
193,06015,NaN,40,47,36,39
194,06017,NaN,25,27,10,7
195,06019,NaN,837,795,629,112
196,06021,NaN,3,2,7,0
197,06023,NaN,60,74,54,43
198,06025,NaN,49,80,62,55
199,06027,NaN,14,9,7,6
200,06029,NaN,314,307,135,86
201,06031,NaN,145,168,107,74
202,06033,NaN,16,24,21,15
203,06035,NaN,4,0,2,0
204,06037,NaN,4719,3818,1047,258
205,06039,NaN,63,59,0,14
206,06041,NaN,89,53,43,14
207,06043,NaN,5,4,3,3
208,06045,NaN,29,21,14,9
209,06047,NaN,379,274,161,124
210,06049,NaN,12,2,1,0
211,06051,NaN,17,14,14,15
212,06053,NaN,137,51,33,21
213,06055,NaN,52,47,5,0
214,06057,NaN,53,44,34,28
215,06059,NaN,877,78,68,55
216,06061,NaN,205,180,216,220
217,06063,NaN,10,8,6,7
218,06065,NaN,958,796,665,424
219,06067,NaN,808,300,357,268
220,06069,NaN,17,11,7,0
221,06071,NaN,880,297,191,286
222,06073,NaN,2035,2241,612,233
223,06075,NaN,125,92,65,0
224,06077,NaN,853,950,779,1008
225,06079,NaN,123,86,66,48
226,06081,NaN,136,115,82,56
227,06083,NaN,134,186,61,40
228,06085,NaN,680,497,294,540
229,06087,NaN,193,176,169,129
230,06089,NaN,20,4,6,14
231,06091,NaN,0,0,0,0
232,06093,NaN,21,24,15,7
233,06095,NaN,191,228,82,80
234,06097,NaN,197,144,111,67
235,06099,NaN,725,533,582,415
236,06101,NaN,55,53,20,0
237,06103,NaN,46,40,42,25
238,06105,NaN,3,6,4,6
239,06107,NaN,201,206,62,215
240,06109,NaN,12,2,0,0
241,06111,NaN,193,82,62,38
242,06113,NaN,86,87,67,57
243,06115,NaN,49,41,32,32
244,08001,NaN,533,698,685,447
245,08003,NaN,12,11,8,7
246,08005,NaN,715,692,609,567
247,08007,NaN,22,21,24,20
248,08009,NaN,1,2,1,2
249,08011,NaN,0,0,0,0
250,08013,NaN,454,376,427,331
251,08014,NaN,,,,NaN
252,08015,NaN,3,3,0,0
253,08017,NaN,1,1,0,1
254,08019,NaN,12,12,8,8
255,08021,NaN,7,6,7,4
256,08023,NaN,2,2,1,3
257,08025,NaN,18,19,8,11
258,08027,NaN,1,0,1,1
259,08029,NaN,8,7,0,0
260,08031,NaN,1081,978,1020,808
261,08033,NaN,0,0,0,0
262,08035,NaN,457,353,366,219
263,08037,NaN,138,132,133,95
264,08039,NaN,44,37,34,31
265,08041,NaN,918,1041,622,842
266,08043,NaN,55,4,3,0
267,08045,NaN,72,38,73,30
268,08047,NaN,7,7,6,5
269,08049,NaN,7,0,0,0
270,08051,NaN,2,0,1,0
271,08053,NaN,0,1,1,1
272,08055,NaN,6,5,6,6
273,08057,NaN,0,0,0,0
274,08059,NaN,731,770,701,569
275,08061,NaN,0,0,0,1
276,08063,NaN,9,9,10,10
277,08065,NaN,10,11,15,5
278,08067,NaN,98,100,95,157
279,08069,NaN,451,420,411,209
280,08071,NaN,11,10,10,7
281,08073,NaN,0,0,0,0
282,08075,NaN,18,3,8,0
283,08077,NaN,39,46,11,2
284,08079,NaN,3,4,4,0
285,08081,NaN,6,7,2,2
286,08083,NaN,15,16,15,18
287,08085,NaN,18,5,0,0
288,08087,NaN,26,28,24,52
289,08089,NaN,3,2,1,1
290,08091,NaN,2,3,0,0
291,08093,NaN,10,7,10,9
292,08095,NaN,2,2,2,2
293,08097,NaN,116,115,131,119
294,08099,NaN,5,1,5,0
295,08101,NaN,152,152,92,75
296,08103,NaN,6,6,2,0
297,08105,NaN,9,7,3,0
298,08107,NaN,20,9,0,8
299,08109,NaN,2,1,0,0
300,08111,NaN,0,1,1,1
301,08113,NaN,2,1,0,0
302,08115,NaN,2,2,2,3
303,08117,NaN,78,69,68,68
304,08119,NaN,44,47,60,69
305,08121,NaN,11,12,17,13
306,08123,NaN,464,476,267,338
307,08125,NaN,42,103,37,39
308,09001,NaN,1910,1684,1810,1584
309,09003,NaN,985,997,1005,1018
310,09005,NaN,371,346,398,355
311,09007,NaN,235,213,246,9
312,09009,NaN,1788,1792,1655,1763
313,09011,NaN,286,204,142,172
314,09013,NaN,153,139,150,186
315,09015,NaN,148,125,172,142
316,10001,NaN,193,135,93,177
317,10003,NaN,1354,1342,1293,1328
318,10005,NaN,221,165,171,206
319,11001,NaN,930,996,870,710
320,12001,NaN,189,195,169,133
321,12003,NaN,7,7,3,0
322,12005,NaN,281,152,43,128
323,12007,NaN,18,7,2,0
324,12009,NaN,668,672,561,526
325,12011,NaN,4170,3545,3298,1948
326,12013,NaN,8,6,4,3
327,12015,NaN,171,162,130,171
328,12017,NaN,118,113,70,100
329,12019,NaN,139,61,69,32
330,12021,NaN,504,479,483,350
331,12023,NaN,12,7,45,0
332,12027,NaN,43,51,38,36
333,12029,NaN,10,8,7,3
334,12031,NaN,757,563,757,527
335,12033,NaN,118,138,0,31
336,12035,NaN,153,159,158,138
337,12037,NaN,4,4,4,5
338,12039,NaN,20,12,14,1
339,12041,NaN,9,9,14,3
340,12043,NaN,2,1,0,0
341,12045,NaN,3,0,0,0
342,12047,NaN,1,3,2,2
343,12049,NaN,18,20,16,14
344,12051,NaN,35,29,59,53
345,12053,NaN,171,151,105,71
346,12055,NaN,68,50,46,30
347,12057,NaN,2108,2360,2346,1524
348,12059,NaN,2,2,0,0
349,12061,NaN,106,79,61,46
350,12063,NaN,23,22,9,17
351,12065,NaN,0,1,0,0
352,12067,NaN,0,0,0,0
353,12069,NaN,367,374,204,332
354,12071,NaN,1115,1073,1211,919
355,12073,NaN,128,98,68,47
356,12075,NaN,47,50,46,24
357,12077,NaN,1,1,0,0
358,12079,NaN,5,0,0,0
359,12081,NaN,526,581,289,169
360,12083,NaN,160,154,87,61
361,12085,NaN,150,121,93,79
362,12086,NaN,,,,NaN
363,12087,NaN,114,90,78,95
364,12089,NaN,61,27,20,14
365,12091,NaN,132,142,42,87
366,12093,NaN,24,16,14,8
367,12095,NaN,1863,1743,1099,1436
368,12097,NaN,538,602,387,415
369,12099,NaN,2196,1908,1016,553
370,12101,NaN,531,429,350,284
371,12103,NaN,1143,821,882,679
372,12105,NaN,692,466,365,282
373,12107,NaN,23,21,11,9
374,12109,NaN,235,222,196,170
375,12111,NaN,327,171,66,173
376,12113,NaN,136,86,34,26
377,12115,NaN,462,473,422,420
378,12117,NaN,548,465,443,304
379,12119,NaN,145,135,119,160
380,12121,NaN,29,21,18,8
381,12123,NaN,9,8,7,6
382,12125,NaN,5,5,3,3
383,12127,NaN,790,716,930,682
384,12129,NaN,17,19,10,10
