,County,288,297,304,311,318,325,332
0,01001,2244,114,141,155,157,155,87
1,01003,7133,363,380,394,405,412,230
2,01005,1089,47,57,63,67,65,39
3,01007,920,50,53,57,63,59,33
4,01009,2258,275,349,398,419,422,245
5,01011,662,0,0,0,0,0,0
6,01013,1043,0,0,0,0,0,0
7,01015,5072,348,383,404,404,403,224
8,01017,1469,85,102,121,130,131,77
9,01019,833,50,63,70,72,74,43
10,01021,1992,64,62,61,61,59,35
11,01023,403,0,0,0,0,1,4
12,01025,1434,34,28,21,20,19,12
13,01027,806,27,27,24,24,26,15
14,01029,617,19,14,14,14,17,12
15,01031,1946,78,63,54,53,55,33
16,01033,2423,395,542,639,681,677,391
17,01035,598,0,1,1,4,7,4
18,01037,235,14,14,18,21,21,14
19,01039,1933,123,119,123,120,118,69
20,01041,639,7,7,7,7,7,4
21,01043,3083,369,341,336,333,334,188
22,01045,1998,98,86,71,66,61,39
23,01047,1967,20,21,22,21,21,13
24,01049,3818,240,244,259,267,271,151
25,01051,3396,99,94,87,87,86,49
26,01053,1816,0,0,6,7,7,4
27,01055,4788,435,501,553,575,582,333
28,01057,647,25,23,20,21,21,12
29,01059,2225,68,53,41,40,36,22
30,01061,1013,56,54,55,54,55,31
31,01063,355,0,0,0,0,0,0
32,01065,818,14,14,14,14,14,8
33,01067,771,14,12,13,16,23,16
34,01069,4440,221,391,565,639,654,372
35,01071,2434,222,231,235,234,235,133
36,01073,25306,1250,1325,1399,1435,1435,814
37,01075,542,33,35,37,36,34,22
38,01077,2872,615,725,745,722,712,373
39,01079,985,97,105,112,117,117,67
40,01081,6846,216,284,358,390,402,239
41,01083,3277,240,258,264,270,275,153
42,01085,742,0,0,0,0,0,0
43,01087,596,19,26,30,33,35,20
44,01089,10134,581,729,867,926,950,545
45,01091,1079,1,0,0,0,0,0
46,01093,1194,82,126,172,190,197,114
47,01095,4766,273,366,454,490,497,286
48,01097,17657,550,639,730,768,769,449
49,01099,688,1,4,7,7,7,4
50,01101,10981,548,600,635,661,654,375
51,01103,4751,553,737,901,957,989,558
52,01105,615,0,0,0,0,0,0
53,01107,980,35,29,27,26,26,15
54,01109,1417,39,42,43,47,47,26
55,01111,884,42,41,46,46,48,28
56,01113,2017,51,49,50,52,51,32
57,01115,3416,276,281,269,265,263,150
58,01117,8094,398,374,358,358,358,207
59,01119,501,1,1,4,6,4,2
60,01121,2907,87,69,62,71,90,53
61,01123,1450,21,16,19,29,43,30
62,01125,11012,390,328,295,286,277,158
63,01127,3098,233,289,338,357,361,205
64,01129,800,0,0,0,0,0,1
65,01131,585,0,0,0,0,0,0
66,01133,1018,42,40,37,37,36,21
67,02013,18,0,0,0,0,0,0
68,02016,102,0,0,0,0,0,0
69,02020,9253,1315,1222,1131,1097,1093,616
70,02050,585,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,33,0,0,0,0,0,0
73,02070,63,0,0,0,0,0,0
74,02090,2471,286,313,351,363,370,213
75,02100,14,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,631,128,176,218,236,239,139
78,02122,1216,247,364,479,530,536,312
79,02130,98,,,,,,NaN
80,02150,131,0,0,0,0,0,0
81,02158,284,30,16,8,6,6,2
82,02164,115,,,,,,NaN
83,02170,1751,0,0,0,0,0,0
84,02180,146,,,,,,NaN
85,02185,296,,,,,,NaN
86,02188,278,0,0,0,0,0,0
87,02195,20,0,0,0,0,0,0
88,02198,36,0,0,0,0,0,0
89,02220,89,0,0,0,0,0,0
90,02230,7,0,0,0,0,0,0
91,02240,95,0,0,0,0,0,0
92,02261,183,,,,,,NaN
93,02275,19,0,0,0,0,0,0
94,02282,37,0,0,0,0,0,0
95,02290,126,0,0,0,0,0,0
96,04001,4066,111,128,141,148,148,83
97,04003,2307,211,344,504,560,584,334
98,04005,5606,431,501,579,607,622,356
99,04007,2081,165,174,181,184,187,106
100,04009,1343,174,198,221,228,231,131
101,04011,106,0,0,0,0,0,0
102,04012,635,8,14,14,15,14,9
103,04013,162958,6611,7462,8305,8604,8687,4987
104,04015,4596,199,257,301,323,330,188
105,04017,6665,39,41,43,57,71,49
106,04019,29456,2880,4792,7196,8237,8518,4822
107,04021,12510,583,746,896,976,1025,591
108,04023,3085,0,0,0,0,0,0
109,04025,3134,233,309,387,415,421,238
