,County,382,388,395,402,409,416,423
0,01001,5869,220,230,237,243,239,235
1,01003,18723,692,621,547,491,446,399
2,01005,2008,79,76,72,69,64,61
3,01007,2339,41,28,21,15,9,8
4,01009,5915,208,228,246,260,265,270
5,01011,1128,49,47,51,52,58,60
6,01013,1865,53,45,41,38,35,29
7,01015,12402,430,504,559,664,760,868
8,01017,3263,89,46,24,14,8,5
9,01019,1730,31,23,20,16,14,13
10,01021,3615,49,45,41,40,38,37
11,01023,540,7,7,14,20,21,28
12,01025,3331,162,139,119,101,91,79
13,01027,1360,20,18,16,16,17,21
14,01029,1321,25,15,10,7,7,7
15,01031,5086,223,216,211,207,199,192
16,01033,5873,173,162,156,149,143,134
17,01035,1032,29,25,24,26,27,27
18,01037,749,51,76,102,130,168,190
19,01039,3747,194,241,287,313,335,332
20,01041,1353,46,41,35,34,30,29
21,01043,8731,179,146,122,108,97,90
22,01045,4410,111,92,82,75,71,65
23,01047,3268,72,62,57,51,49,47
24,01049,8271,193,162,137,114,99,84
25,01051,8896,288,268,250,228,221,210
26,01053,3630,93,65,44,32,20,15
27,01055,12800,342,348,366,372,375,380
28,01057,1919,55,41,37,28,23,19
29,01059,3910,57,46,36,30,27,23
30,01061,2320,90,85,77,72,66,65
31,01063,825,18,15,15,14,14,14
32,01065,2001,70,54,46,36,29,23
33,01067,1749,33,24,14,9,7,3
34,01069,9720,345,327,319,318,317,292
35,01071,6364,160,132,115,102,97,88
36,01073,68456,1673,1581,1551,1488,1502,1500
37,01075,1269,20,14,12,11,8,7
38,01077,8366,212,211,224,238,261,278
39,01079,2723,75,75,76,74,79,81
40,01081,14337,481,496,515,536,580,616
41,01083,8939,232,189,149,115,94,77
42,01085,1269,50,49,42,40,34,28
43,01087,1339,53,52,50,49,51,52
44,01089,30744,1721,2608,4099,6065,7999,8933
45,01091,2219,55,43,36,29,23,21
46,01093,2659,44,27,17,13,9,7
47,01095,10986,217,177,142,116,94,80
48,01097,34090,1405,1592,1836,2086,2353,2510
49,01099,1624,32,30,27,26,24,21
50,01101,21482,744,547,414,311,244,185
51,01103,13250,211,167,134,107,85,72
52,01105,1050,36,42,44,45,48,48
53,01107,2147,43,41,38,33,28,24
54,01109,2826,52,32,19,11,8,6
55,01111,1559,50,45,43,43,46,46
56,01113,3862,124,74,47,32,18,14
57,01115,8439,332,404,475,543,609,655
58,01117,20845,765,711,658,594,546,514
59,01119,952,4,7,7,6,7,7
60,01121,7155,160,102,55,35,28,26
61,01123,3406,31,24,16,14,14,14
62,01125,23049,902,1253,1708,2211,2627,2835
63,01127,6256,78,77,83,92,96,113
64,01129,1495,29,22,18,14,14,14
65,01131,1167,49,42,41,38,36,34
66,01133,2400,28,16,8,6,1,0
67,02013,260,,,,,,NaN
68,02016,360,,,,,,NaN
69,02020,25724,268,241,226,232,232,243
70,02050,3413,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,68,0,0,0,0,0,0
73,02070,178,,,,,,NaN
74,02090,5942,,,,,,NaN
75,02100,26,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1194,29,36,40,50,61,73
78,02122,3933,25,19,14,14,14,16
79,02130,292,0,0,0,0,0,0
80,02150,1043,,,,,,NaN
81,02158,1149,0,0,0,0,0,0
82,02164,168,0,0,0,0,0,0
83,02170,7688,140,120,104,95,83,73
84,02180,313,0,0,0,0,0,0
85,02185,986,0,0,0,0,0,0
86,02188,573,0,0,0,0,0,0
87,02195,49,0,0,0,0,0,0
88,02198,75,0,0,0,0,0,0
89,02220,307,0,0,0,0,0,0
90,02230,16,0,0,0,0,0,0
91,02240,444,,,,,,NaN
92,02261,454,,,,,,NaN
93,02275,27,0,0,0,0,0,0
94,02282,66,0,0,0,0,0,0
95,02290,271,0,0,0,0,0,0
96,04001,9854,319,283,252,214,182,156
97,04003,10602,185,97,59,36,24,20
98,04005,15675,476,348,266,209,172,142
99,04007,6159,194,148,121,104,90,76
100,04009,5158,246,187,152,135,117,105
101,04011,536,0,0,0,0,0,0
102,04012,2300,79,60,45,37,32,30
103,04013,487042,20260,28583,46725,64485,64805,49395
104,04015,20113,910,755,631,520,431,354
105,04017,14907,301,206,130,79,51,34
106,04019,104675,3539,2726,2560,2717,2989,3254
107,04021,43825,1502,1041,894,840,814,744
108,04023,7510,85,53,34,23,17,13
109,04025,16548,298,176,115,86,68,56
110,04027,35729,460,292,188,119,81,49
111,05001,1881,87,78,63,56,47,39
112,05003,1695,63,51,45,42,39,34
113,05005,2722,60,66,75,83,93,105
114,05007,25959,735,1100,1637,2334,3024,3585
115,05009,3471,135,116,100,90,83,74
116,05011,1288,27,22,15,11,9,7
117,05013,372,22,25,28,29,28,28
118,05015,2666,75,68,60,54,48,44
119,05017,1574,,,,,,NaN
120,05019,1921,56,41,30,22,16,14
121,05021,1638,31,28,22,18,14,11
122,05023,1822,42,33,25,21,19,14
123,05025,888,56,58,50,47,39,34
124,05027,2028,63,61,62,60,61,60
125,05029,2071,57,43,33,25,21,16
126,05031,12441,217,231,263,310,368,431
127,05033,6494,204,167,132,111,90,75
128,05035,5521,112,82,65,51,42,34
129,05037,1858,36,25,18,14,10,9
130,05039,693,24,22,14,14,14,14
131,05041,1268,42,43,41,41,39,36
132,05043,1913,59,53,46,42,37,36
133,05045,11211,557,767,1035,1284,1465,1470
134,05047,1550,58,45,33,26,20,18
135,05049,1048,7,2,0,1,1,3
136,05051,8998,337,389,435,474,501,528
137,05053,1489,49,55,61,70,70,73
138,05055,5671,154,131,110,97,91,79
139,05057,1722,77,69,64,59,55,50
140,05059,4586,133,131,127,128,125,117
141,05061,1440,50,52,53,52,49,47
142,05063,3558,64,58,59,57,57,59
143,05065,1605,37,40,41,44,43,47
144,05067,3110,15,13,8,7,4,1
145,05069,8311,252,242,223,202,187,167
146,05071,2575,65,55,45,41,33,28
147,05073,475,23,24,27,28,28,28
148,05075,1954,33,27,22,20,18,18
149,05077,1617,13,7,7,8,8,13
150,05079,3090,20,14,8,7,7,1
151,05081,1083,40,37,33,33,30,29
152,05083,2064,58,40,31,25,20,16
153,05085,6304,293,283,280,269,261,252
154,05087,1373,46,40,36,31,30,28
155,05089,898,27,26,24,23,26,26
156,05091,3563,141,189,228,265,294,318
157,05093,5407,113,87,66,48,36,27
158,05095,774,46,43,40,36,34,34
159,05097,688,17,14,14,12,12,10
160,05099,739,22,24,27,26,28,29
161,05101,664,0,0,0,0,0,0
162,05103,2063,97,75,61,50,44,36
163,05105,748,26,21,17,14,14,14
164,05107,1651,28,19,10,7,4,0
165,05109,911,14,7,7,7,6,3
166,05111,3005,2,0,3,4,5,7
167,05113,1767,56,52,45,42,36,32
168,05115,7382,158,111,77,55,41,27
169,05117,836,52,48,46,40,37,34
170,05119,35510,2155,2610,3010,3257,3274,3154
171,05121,1896,18,12,7,5,0,0
172,05123,3367,51,31,23,18,14,13
173,05125,10878,389,401,430,457,461,475
174,05127,902,37,29,22,21,17,14
175,05129,633,7,7,6,2,0,0
176,05131,13957,320,214,150,100,73,48
177,05133,2462,45,47,43,42,42,41
178,05135,1488,17,9,7,7,2,2
179,05137,938,18,15,14,14,14,14
180,05139,3506,148,140,131,123,112,101
181,05141,1167,60,52,42,41,38,39
182,05143,28385,556,368,240,162,115,78
183,05145,6832,328,460,594,740,846,893
184,05147,592,22,20,19,15,14,14
185,05149,3206,70,57,43,33,25,17
186,06001,76170,6178,13273,26342,43421,53803,47434
187,06003,78,3,0,0,0,0,0
188,06005,3306,77,80,85,84,83,84
189,06007,10480,315,318,344,370,405,450
190,06009,1832,40,23,13,8,7,7
191,06011,2004,65,48,36,29,21,17
192,06013,59107,2296,2754,3639,4892,6498,8432
193,06015,898,6,1,0,0,0,0
194,06017,8647,205,182,168,146,131,126
195,06019,90944,1891,1141,668,398,236,145
196,06021,2136,40,21,10,6,3,0
197,06023,2907,145,91,58,38,26,16
198,06025,26514,330,265,211,170,136,107
199,06027,1140,0,0,0,0,0,0
200,06029,97249,2766,2332,2031,1799,1608,1443
201,06031,21246,470,320,214,143,96,64
202,06033,2920,59,42,35,30,25,23
203,06035,5435,61,46,33,25,20,15
204,06037,1146483,28412,25114,24155,23613,23346,22808
205,06039,14807,277,160,95,55,33,20
206,06041,12625,360,554,862,1344,1998,2868
207,06043,379,5,1,1,0,0,0
208,06045,3601,143,149,156,160,171,181
209,06047,27134,801,558,393,289,212,157
210,06049,430,0,0,0,0,0,0
211,06051,1180,31,20,17,14,13,14
212,06053,40532,1042,702,467,317,219,149
213,06055,8639,240,159,113,80,59,42
214,06057,3624,132,114,102,90,88,80
215,06059,252311,6989,6625,6562,6525,6714,6853
216,06061,18836,333,211,130,85,53,35
217,06063,632,12,7,7,6,7,6
218,06065,280170,7216,3569,1742,846,409,195
