,State,235,241,248,255,262,269,276,283,290
0,Washington,1991,37,36,33,31,28,26,24,21
1,Illinois,8541,146,143,131,119,104,89,75,63
2,California,14378,584,477,392,283,202,142,99,69
3,Arizona,5322,82,77,71,60,51,43,36,30
4,Massachusetts,9210,84,76,80,81,83,82,82,80
5,Wisconsin,1210,50,59,72,78,79,74,65,53
6,Texas,14405,733,613,510,374,279,203,148,106
7,Nebraska,434,21,22,22,21,20,19,17,15
8,Utah,433,15,16,17,17,17,18,16,16
9,Oregon,509,24,21,21,19,19,16,16,13
10,Florida,12608,676,600,575,510,420,328,244,175
11,New York,33023,58,62,63,60,57,52,48,43
12,Rhode Island,1071,15,13,14,12,11,10,9,7
13,Georgia,6333,262,230,210,181,153,127,103,82
14,New Hampshire,436,4,4,6,8,10,12,15,19
15,North Carolina,3052,185,169,144,108,81,58,42,30
16,New Jersey,16031,46,52,55,58,59,61,62,63
17,Colorado,1988,19,18,19,20,20,21,21,21
18,Maryland,3838,40,42,44,42,40,36,32,26
19,Nevada,1452,54,44,35,26,19,13,10,7
20,Tennessee,2078,192,184,170,147,117,88,63,43
21,Hawaii,99,14,10,8,5,4,2,2,1
22,Indiana,3438,72,69,62,55,46,38,30,23
23,Kentucky,1060,65,61,51,41,32,25,18,14
24,Minnesota,1971,60,57,47,35,26,18,13,9
25,Oklahoma,905,53,57,60,57,50,42,33,24
26,Pennsylvania,7829,89,98,102,106,109,109,110,109
27,South Carolina,3064,179,177,155,127,99,72,51,36
28,District of Columbia,616,5,4,4,3,2,1,1,1
29,Kansas,528,44,41,35,26,18,12,9,6
30,Missouri,1731,74,81,83,77,68,55,42,31
31,Vermont,58,0,0,0,0,0,0,0,0
32,Virginia,2724,84,86,61,2,0,0,0,0
33,Connecticut,4480,9,8,9,8,8,8,7,8
34,Iowa,1220,79,77,70,54,40,28,18,12
35,Louisiana,5235,142,126,99,72,50,33,22,14
36,Ohio,4415,148,141,127,114,102,89,78,67
37,Michigan,6911,98,101,109,115,119,123,126,126
38,South Dakota,184,10,8,6,4,2,2,1,1
39,Arkansas,981,88,94,106,109,110,106,96,84
40,Delaware,615,5,6,8,9,10,11,12,12
41,Mississippi,2697,103,89,68,49,32,22,13,9
42,New Mexico,823,18,16,14,11,9,6,5,4
43,North Dakota,168,14,15,14,12,10,8,6,4
44,Wyoming,42,0,1,0,1,0,1,1,0
45,Alaska,44,3,3,3,3,3,3,3,2
46,Maine,136,1,2,1,1,2,1,1,1
47,Alabama,2351,103,91,77,62,51,39,30,22
48,Idaho,415,29,28,25,23,18,15,12,9
49,Montana,135,16,15,13,11,10,7,6,5
50,Puerto Rico,539,42,34,34,30,27,24,22,18
51,Virgin Islands,19,2,1,1,1,0,1,0,1
52,Guam,23,8,6,4,3,2,2,1,0
53,West Virginia,267,26,29,30,28,28,25,23,20
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
