,State,543,549,556,563,570,577,584,591
0,Washington,NaN,36,61,79,99,132,179,243
1,Illinois,NaN,64,108,148,244,404,674,1101
2,California,NaN,289,629,942,1669,3149,5993,10420
3,Arizona,NaN,85,104,138,183,239,308,386
4,Massachusetts,NaN,11,24,39,66,122,241,495
5,Wisconsin,NaN,34,57,79,120,180,271,402
6,Texas,NaN,180,309,484,751,1154,1727,2449
7,Nebraska,NaN,1,1,2,3,5,8,11
8,Utah,NaN,27,32,37,45,53,62,69
9,Oregon,NaN,11,16,21,31,47,73,113
10,Florida,NaN,380,614,1264,2332,4200,6930,9782
11,New York,NaN,39,64,96,155,254,418,664
12,Rhode Island,NaN,1,2,3,5,7,11,19
13,Georgia,NaN,92,146,248,554,1232,2589,4345
14,New Hampshire,NaN,3,4,4,5,6,7,8
15,North Carolina,NaN,43,76,109,162,240,347,468
16,New Jersey,NaN,38,51,78,137,268,568,1130
17,Colorado,NaN,32,41,46,52,60,69,78
18,Maryland,NaN,15,24,37,59,97,164,276
19,Nevada,NaN,42,56,69,84,98,112,124
20,Tennessee,NaN,21,37,54,118,260,551,1021
21,Hawaii,NaN,3,4,6,10,15,22,34
22,Indiana,NaN,37,52,68,107,175,288,460
23,Kentucky,NaN,20,42,68,120,207,348,553
24,Minnesota,NaN,16,25,37,56,84,127,190
25,Oklahoma,NaN,32,43,65,93,130,174,222
26,Pennsylvania,NaN,33,46,81,188,444,1050,2233
27,South Carolina,NaN,27,45,71,128,227,384,596
28,District of Columbia,NaN,1,2,4,7,10,16,28
29,Kansas,NaN,28,51,79,123,183,262,353
30,Missouri,NaN,112,157,223,297,378,452,501
31,Vermont,NaN,0,0,0,0,1,2,4
32,Virginia,NaN,39,52,70,105,160,249,385
33,Connecticut,NaN,3,4,6,8,11,16,23
34,Iowa,NaN,13,10,15,17,21,25,31
35,Louisiana,NaN,57,100,159,298,534,857,1153
36,Ohio,NaN,13,20,30,44,66,100,147
37,Michigan,NaN,43,60,80,100,125,155,192
38,South Dakota,NaN,2,2,4,5,9,15,27
39,Arkansas,NaN,63,97,135,200,285,390,513
40,Delaware,NaN,1,1,2,3,4,6,10
41,Mississippi,NaN,31,51,72,106,149,203,263
42,New Mexico,NaN,12,20,28,41,66,107,174
43,North Dakota,NaN,1,3,5,8,14,24,40
44,Wyoming,NaN,6,8,9,12,16,23,32
45,Alaska,NaN,2,4,7,13,21,35,56
46,Maine,NaN,1,1,3,3,5,9,16
47,Alabama,NaN,40,97,161,283,499,827,1195
48,Idaho,NaN,9,14,19,26,36,50,66
49,Montana,NaN,7,9,11,14,18,22,28
50,Puerto Rico,NaN,6,10,17,25,37,54,81
51,Virgin Islands,NaN,0,0,0,0,0,0,0
52,Guam,NaN,0,0,1,5,44,229,354
53,West Virginia,NaN,7,11,14,19,26,38,54
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0
