,State,347,353,360,367,374
0,Washington,3459,105,92,82,82
1,Illinois,18322,854,711,670,624
2,California,26638,2271,2285,2289,2383
3,Arizona,9061,598,607,652,669
4,Massachusetts,12610,481,492,522,536
5,Wisconsin,5261,232,186,163,147
6,Texas,28430,1288,1298,1301,1271
7,Nebraska,1672,75,70,67,63
8,Utah,1301,77,76,80,75
9,Oregon,1500,59,55,55,57
10,Florida,21987,816,884,973,972
11,New York,38415,1018,1083,1191,1191
12,Rhode Island,1777,51,34,23,20
13,Georgia,10964,313,341,372,378
14,New Hampshire,780,63,61,63,66
15,North Carolina,6910,345,307,341,349
16,New Jersey,19208,490,463,468,463
17,Colorado,4934,234,190,174,165
18,Maryland,5994,260,256,270,270
19,Nevada,3180,173,151,150,143
20,Tennessee,7025,435,367,350,350
21,Hawaii,289,1,1,1,1
22,Indiana,8475,491,423,408,385
23,Kentucky,2723,133,117,126,127
24,Minnesota,5489,220,161,137,128
25,Oklahoma,2547,171,166,157,155
26,Pennsylvania,16230,1114,976,918,911
27,South Carolina,5469,261,246,240,236
28,District of Columbia,794,30,28,27,28
29,Kansas,2872,192,181,183,174
30,Missouri,5736,222,207,203,193
31,Vermont,140,13,13,14,14
32,Virginia,5124,291,309,318,295
33,Connecticut,6099,232,170,157,150
34,Iowa,3946,165,146,129,117
35,Louisiana,7537,173,151,126,120
36,Ohio,9076,433,390,381,382
37,Michigan,13306,478,339,327,316
38,South Dakota,1513,51,42,37,33
39,Arkansas,3749,300,302,314,305
40,Delaware,930,21,18,19,19
41,Mississippi,4871,249,240,244,243
42,New Mexico,2551,160,137,130,122
43,North Dakota,1310,25,19,17,15
44,Wyoming,438,42,34,30,28
45,Alaska,215,7,6,5,5
46,Maine,359,29,32,35,40
47,Alabama,4873,176,176,175,171
48,Idaho,1448,76,64,57,52
49,Montana,972,41,28,21,19
50,Puerto Rico,1545,92,86,75,77
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,122,1,1,0,1
53,West Virginia,1376,117,114,113,115
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
