,State,354,360,367,374,381
0,Washington,3698,191,194,223,228
1,Illinois,19293,1011,1079,1198,1129
2,California,30004,2847,2894,3173,3285
3,Arizona,10141,776,867,988,1021
4,Massachusetts,13151,523,573,641,661
5,Wisconsin,5570,200,207,233,213
6,Texas,30479,1524,1753,1967,1952
7,Nebraska,1760,66,67,68,64
8,Utah,1392,78,89,99,94
9,Oregon,1604,86,80,84,86
10,Florida,22912,907,1000,1128,1130
11,New York,39632,1160,1373,1587,1618
12,Rhode Island,1916,49,48,56,51
13,Georgia,11458,540,622,716,737
14,New Hampshire,869,85,88,89,94
15,North Carolina,7567,377,486,651,694
16,New Jersey,19854,611,673,767,777
17,Colorado,5208,266,267,294,281
18,Maryland,6272,282,309,345,348
19,Nevada,3467,193,199,221,213
20,Tennessee,7785,541,455,462,452
21,Hawaii,308,9,10,12,13
22,Indiana,8985,418,420,461,438
23,Kentucky,2901,110,124,157,159
24,Minnesota,5775,248,242,261,246
25,Oklahoma,2761,181,176,192,192
26,Pennsylvania,17717,1204,1158,1233,1227
27,South Carolina,5811,297,377,483,506
28,District of Columbia,817,21,22,25,25
29,Kansas,3141,198,215,218,200
30,Missouri,6133,217,225,250,237
31,Vermont,156,16,20,27,30
32,Virginia,5383,283,312,335,309
33,Connecticut,6324,170,202,257,260
34,Iowa,4138,187,198,221,201
35,Louisiana,7873,271,328,356,353
36,Ohio,9627,488,478,503,508
37,Michigan,14145,746,819,985,958
38,South Dakota,1585,52,48,48,42
39,Arkansas,4043,244,280,316,311
40,Delaware,972,33,34,37,37
41,Mississippi,5167,239,240,248,244
42,New Mexico,2749,187,188,205,194
43,North Dakota,1352,35,33,34,28
44,Wyoming,489,38,40,42,39
45,Alaska,224,5,5,6,5
46,Maine,432,46,50,52,58
47,Alabama,5334,330,340,368,362
48,Idaho,1534,66,60,60,56
49,Montana,1056,48,47,56,54
50,Puerto Rico,1630,83,66,61,61
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,124,2,2,2,1
53,West Virginia,1582,162,170,190,195
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
