,State,376,381,388,395,402
0,Washington,313335,13978,13280,13177,13140
1,Illinois,1128613,22814,21010,20229,19595
2,California,3342647,112382,85355,73111,66294
3,Arizona,762145,43222,41410,39965,39422
4,Massachusetts,526423,33099,35372,36325,36715
5,Wisconsin,592921,10469,10234,10043,9864
6,Texas,2412627,134429,135867,135160,136627
7,Nebraska,190950,5976,7272,8458,9664
8,Utah,347208,13775,14022,13460,13155
9,Oregon,143373,4731,4655,4703,4740
10,Florida,1727107,75463,75886,77514,78601
11,New York,1428839,90739,99037,104221,106755
12,Rhode Island,115956,6054,5658,5456,5365
13,Georgia,912479,48715,48265,48041,48101
14,New Hampshire,66058,4106,4120,3988,4041
15,North Carolina,761302,47524,46271,45391,45865
16,New Jersey,700346,37912,39109,41437,43296
17,Colorado,397101,6964,3807,823,0
18,Maryland,355636,14871,16476,17698,18638
19,Nevada,279146,7563,6809,6265,5798
20,Tennessee,729187,23606,22670,22170,22185
21,Hawaii,26156,725,816,909,996
22,Indiana,628391,13860,14808,15693,16589
23,Kentucky,364498,21044,20941,20618,20735
24,Minnesota,462528,5847,5216,4902,4902
25,Oklahoma,390868,20988,20322,19801,19988
26,Pennsylvania,849966,41120,41597,42261,42617
27,South Carolina,445916,28609,28160,27906,27730
28,District of Columbia,37008,NaN,NaN,NaN,NaN
29,Kansas,279008,9880,9064,8487,8169
30,Missouri,474767,14834,17004,18063,18808
31,Vermont,12083,967,952,934,927
32,Virginia,507640,38883,39216,39402,40235
33,Connecticut,253954,14572,15041,14534,14476
34,Iowa,320187,8162,9217,10144,10566
35,Louisiana,401591,16769,16081,15280,15032
36,Ohio,899079,33822,32197,31099,29932
37,Michigan,612710,13903,14552,15521,16402
38,South Dakota,108315,1236,1178,1206,1267
39,Arkansas,296494,14517,15550,15277,14852
40,Delaware,78495,3466,3199,2909,2686
41,Mississippi,275706,11518,11299,11128,10866
42,New Mexico,174550,6182,6497,6707,6987
43,North Dakota,97680,968,1050,1156,1266
44,Wyoming,52057,932,844,865,898
45,Alaska,54459,982,864,797,767
46,Maine,39543,2748,2753,2853,2997
47,Alabama,460860,13865,14419,13215,13417
48,Idaho,163165,3986,4079,4295,4480
49,Montana,94070,2417,2442,2525,2542
50,Puerto Rico,94238,NaN,NaN,NaN,NaN
51,Virgin Islands,2421,NaN,NaN,NaN,NaN
52,Guam,7608,NaN,NaN,NaN,NaN
53,West Virginia,121425,6153,6319,6341,6362
54,Northern Mariana Islands,133,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
