,State,396,402,409,416,423
0,Washington,4822,146,141,138,135
1,Illinois,22466,346,329,267,222
2,California,49345,1987,1496,1027,688
3,Arizona,15505,557,470,336,285
4,Massachusetts,15826,368,342,304,234
5,Wisconsin,6871,119,125,131,145
6,Texas,42162,1675,1383,1196,1011
7,Nebraska,2047,37,34,35,38
8,Utah,1852,51,52,52,51
9,Oregon,2155,79,75,70,64
10,Florida,29906,960,810,678,561
11,New York,46812,903,793,681,631
12,Rhode Island,2376,81,73,73,73
13,Georgia,16744,695,548,486,390
14,New Hampshire,1154,26,24,24,25
15,North Carolina,10926,438,380,362,355
16,New Jersey,22858,419,368,344,345
17,Colorado,5892,84,80,74,73
18,Maryland,7715,170,143,140,138
19,Nevada,4872,146,137,132,132
20,Tennessee,11133,265,229,218,169
21,Hawaii,430,5,5,5,6
22,Indiana,12372,247,225,189,162
23,Kentucky,4447,175,175,160,169
24,Minnesota,6500,62,56,57,59
25,Oklahoma,4181,163,164,158,156
26,Pennsylvania,23565,482,397,369,365
27,South Carolina,8324,367,357,344,336
28,District of Columbia,995,18,16,16,15
29,Kansas,4573,197,178,162,165
30,Missouri,8059,258,217,172,156
31,Vermont,197,7,8,7,7
32,Virginia,7331,186,205,185,177
33,Connecticut,7523,167,147,154,161
34,Iowa,5336,206,222,177,154
35,Louisiana,9466,157,155,145,142
36,Ohio,16816,111,124,132,169
37,Michigan,16342,207,163,151,162
38,South Dakota,1863,24,16,15,15
39,Arkansas,5357,162,152,149,150
40,Delaware,1367,20,19,21,23
41,Mississippi,6553,192,168,142,169
42,New Mexico,3624,92,75,68,64
43,North Dakota,1468,7,7,8,9
44,Wyoming,662,15,14,14,14
45,Alaska,289,8,8,7,8
46,Maine,658,15,18,19,17
47,Alabama,9592,434,320,242,195
48,Idaho,1826,24,17,16,17
49,Montana,1342,19,20,18,17
50,Puerto Rico,1979,39,37,38,38
51,Virgin Islands,25,0,0,0,0
52,Guam,130,0,1,0,0
53,West Virginia,2261,56,48,43,39
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
