,State,256,262,269,276,283
0,Washington,2142,41,46,52,51
1,Illinois,9040,185,191,187,172
2,California,16147,419,397,360,314
3,Arizona,5706,95,95,102,101
4,Massachusetts,9510,125,156,189,211
5,Wisconsin,1377,153,167,169,157
6,Texas,16320,636,724,929,1283
7,Nebraska,501,28,31,36,37
8,Utah,478,27,28,25,21
9,Oregon,572,21,21,21,14
10,Florida,14671,415,392,372,350
11,New York,33205,84,115,153,186
12,Rhode Island,1118,7,8,12,13
13,Georgia,7162,204,165,140,113
14,New Hampshire,443,0,2,7,7
15,North Carolina,3634,158,210,284,387
16,New Jersey,16136,67,81,92,99
17,Colorado,2068,41,45,43,45
18,Maryland,3958,42,45,52,58
19,Nevada,1623,57,61,58,51
20,Tennessee,2577,119,115,106,95
21,Hawaii,156,7,7,7,7
22,Indiana,3674,86,103,127,140
23,Kentucky,1209,49,62,69,77
24,Minnesota,2133,43,46,46,44
25,Oklahoma,1051,48,45,45,36
26,Pennsylvania,8195,99,105,112,112
27,South Carolina,3453,131,128,122,113
28,District of Columbia,631,1,0,0,0
29,Kansas,690,28,34,35,32
30,Missouri,2186,165,174,168,151
31,Vermont,58,0,0,0,0
32,Virginia,3273,97,94,95,96
33,Connecticut,4513,14,21,32,42
34,Iowa,1387,28,28,28,27
35,Louisiana,5577,72,66,64,62
36,Ohio,4925,133,155,184,200
37,Michigan,7124,94,109,131,140
38,South Dakota,248,10,15,18,19
39,Arkansas,1425,80,82,79,73
40,Delaware,645,7,14,15,16
41,Mississippi,3013,65,72,76,81
42,New Mexico,892,16,26,36,41
43,North Dakota,274,29,34,31,27
44,Wyoming,53,0,1,5,7
45,Alaska,58,4,7,7,7
46,Maine,142,0,0,0,0
47,Alabama,2558,41,48,51,51
48,Idaho,482,30,36,41,40
49,Montana,187,14,21,28,32
50,Puerto Rico,686,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN
52,Guam,49,NaN,NaN,NaN,NaN
53,West Virginia,364,11,12,14,18
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
