,State,389,395,402,409,416,423,430
0,Washington,4675,230,219,202,215,246,258
1,Illinois,22121,515,477,420,425,462,458
2,California,47057,2070,1870,1703,1681,1736,1641
3,Arizona,14978,594,503,423,386,370,328
4,Massachusetts,15484,288,255,226,215,214,200
5,Wisconsin,6745,225,217,208,212,216,197
6,Texas,41273,1720,1577,1383,1280,1221,1084
7,Nebraska,2002,76,71,67,70,78,79
8,Utah,1794,89,79,69,63,59,51
9,Oregon,2137,124,115,104,101,105,102
10,Florida,28779,1553,1401,1227,1146,1119,1019
11,New York,45884,1262,1160,1094,1118,1183,1144
12,Rhode Island,2290,74,70,63,61,59,51
13,Georgia,15871,527,472,411,381,368,331
14,New Hampshire,1133,81,74,67,65,65,60
15,North Carolina,10491,614,569,514,491,484,443
16,New Jersey,22454,436,408,389,412,465,481
17,Colorado,5824,177,175,172,181,197,192
18,Maryland,7554,226,212,198,196,202,194
19,Nevada,4709,111,96,82,75,71,63
20,Tennessee,10933,327,279,247,239,239,218
21,Hawaii,425,36,36,37,40,46,49
22,Indiana,12173,281,249,209,190,183,167
23,Kentucky,4282,291,267,235,219,209,187
24,Minnesota,6444,164,163,160,168,183,181
25,Oklahoma,4024,251,223,194,179,168,147
26,Pennsylvania,23065,789,749,694,685,699,659
27,South Carolina,7998,365,328,280,254,240,212
28,District of Columbia,979,22,22,22,23,25,24
29,Kansas,4329,152,135,117,107,102,91
30,Missouri,7771,250,224,196,183,178,163
31,Vermont,189,29,28,26,27,28,26
32,Virginia,7012,462,430,394,384,384,355
33,Connecticut,7381,211,194,174,166,165,155
34,Iowa,5236,143,130,113,105,101,91
35,Louisiana,9292,215,197,176,167,165,152
36,Ohio,16394,594,529,455,417,400,360
37,Michigan,16119,368,350,330,334,350,339
38,South Dakota,1844,31,28,23,21,20,17
39,Arkansas,5265,201,178,151,136,127,111
40,Delaware,1283,58,53,47,44,43,39
41,Mississippi,6462,146,131,114,107,105,95
42,New Mexico,3529,86,76,66,62,60,54
43,North Dakota,1461,18,17,15,16,17,16
44,Wyoming,647,20,17,14,13,13,12
45,Alaska,282,14,13,11,10,9,8
46,Maine,649,86,77,69,71,79,79
47,Alabama,9242,273,245,212,194,186,166
48,Idaho,1803,66,58,50,46,44,39
49,Montana,1327,42,39,35,35,36,33
50,Puerto Rico,1919,110,109,111,125,148,147
51,Virgin Islands,25,2,3,3,3,3,4
52,Guam,130,1,1,1,2,3,3
53,West Virginia,2210,133,114,97,88,84,75
54,Northern Mariana Islands,2,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0
