,County,403,409,416,423,430
0,01001,6264,95,50,26,14
1,01003,19732,106,120,106,89
2,01005,2115,40,28,22,17
3,01007,2450,21,11,6,4
4,01009,6097,66,31,18,11
5,01011,1169,23,9,4,2
6,01013,1961,23,13,8,6
7,01015,13275,151,78,43,26
8,01017,3410,37,21,13,8
9,01019,1770,28,20,18,16
10,01021,3870,25,30,24,20
11,01023,550,6,6,6,6
12,01025,3436,27,11,5,3
13,01027,1443,22,9,4,2
14,01029,1377,11,9,7,6
15,01031,5245,17,16,13,10
16,01033,6001,0,5,5,5
17,01035,1067,13,8,6,5
18,01037,888,8,13,11,10
19,01039,3957,24,13,8,6
20,01041,1443,14,8,5,3
21,01043,8891,63,35,21,13
22,01045,4640,59,37,26,19
23,01047,3403,28,21,18,15
24,01049,8446,24,15,9,6
25,01051,9376,144,64,34,19
26,01053,3774,0,7,7,6
27,01055,13176,44,26,15,10
28,01057,2002,16,7,4,2
29,01059,3991,0,3,1,1
30,01061,2396,14,13,12,10
31,01063,876,22,9,5,2
32,01065,2097,21,9,4,2
33,01067,1824,12,6,4,3
34,01069,10086,90,62,47,36
35,01071,6492,18,11,7,4
36,01073,70986,812,670,556,463
37,01075,1328,1,6,4,3
38,01077,8603,42,44,39,33
39,01079,2829,22,23,20,17
40,01081,14961,136,100,75,57
41,01083,9359,28,35,30,24
42,01085,1310,4,2,1,0
43,01087,1420,5,15,15,13
44,01089,32405,328,332,297,255
45,01091,2358,89,34,16,7
46,01093,2818,23,17,13,10
47,01095,11261,27,21,13,8
48,01097,36108,670,505,427,364
49,01099,1661,9,12,12,11
50,01101,22565,186,137,102,78
51,01103,13659,80,48,28,17
52,01105,1055,5,2,1,0
53,01107,2246,29,12,6,3
54,01109,2933,23,19,17,14
55,01111,1636,34,23,20,17
56,01113,4047,64,60,53,47
57,01115,8822,75,50,34,24
58,01117,21929,248,149,101,72
59,01119,983,2,4,5,5
60,01121,7517,60,56,45,36
61,01123,3585,58,35,27,21
62,01125,24110,373,166,88,50
63,01127,6518,28,20,15,11
64,01129,1565,7,6,5,4
65,01131,1218,6,5,2,1
66,01133,2467,17,8,5,3
67,02013,362,0,2,2,2
68,02016,557,0,5,5,4
69,02020,26607,4,87,93,86
70,02050,3559,0,0,1,0
71,02060,0,0,0,0,0
72,02068,73,0,1,1,1
73,02070,203,2,4,5,5
74,02090,6236,17,58,66,65
75,02100,27,0,0,0,0
76,02105,0,0,0,0,0
77,02110,1243,6,16,18,20
78,02122,4006,5,18,20,19
79,02130,362,5,13,16,17
80,02150,1056,2,4,5,4
81,02158,1199,0,0,0,0
82,02164,177,0,0,0,0
83,02170,8577,0,68,73,68
84,02180,326,0,4,4,5
85,02185,1008,0,1,1,1
86,02188,588,1,3,3,3
87,02195,85,1,5,7,7
88,02198,77,0,0,1,1
89,02220,314,1,3,4,4
90,02230,20,0,0,0,0
91,02240,452,0,2,3,3
92,02261,458,2,4,5,5
93,02275,29,0,0,0,0
94,02282,68,0,0,0,0
95,02290,335,2,4,5,5
96,04001,10461,0,11,7,4
97,04003,11210,194,140,112,91
98,04005,16539,57,75,47,31
99,04007,6399,9,10,8,6
100,04009,5290,14,10,7,5
101,04011,559,2,6,7,7
102,04012,2398,11,7,5,3
103,04013,510360,3381,2412,1596,1076
104,04015,21183,136,132,101,76
105,04017,15630,254,107,49,23
106,04019,109488,1023,729,523,378
107,04021,46149,684,349,200,119
108,04023,7632,17,9,4,2
109,04025,17054,155,191,190,177
110,04027,36425,94,44,22,11
111,05001,1993,49,21,11,6
112,05003,1827,27,20,15,12
113,05005,2891,63,47,39,34
114,05007,27243,285,161,97,62
115,05009,3638,30,23,17,12
116,05011,1321,0,1,1,1
117,05013,398,1,4,4,4
118,05015,2713,0,5,6,5
119,05017,1585,11,4,1,0
120,05019,2036,26,20,15,11
121,05021,1693,3,3,2,1
122,05023,1885,4,13,15,14
123,05025,922,12,5,3,2
124,05027,2259,59,34,22,15
125,05029,2144,7,7,6,5
126,05031,12831,61,29,16,10
127,05033,6781,90,43,24,14
128,05035,5754,26,14,8,5
129,05037,1890,0,1,1,1
130,05039,736,8,6,4,2
131,05041,1329,15,8,4,2
132,05043,1946,4,5,3,3
133,05045,11767,107,80,60,46
134,05047,1630,17,13,10,8
135,05049,1076,1,3,3,3
136,05051,9726,55,55,44,34
137,05053,1580,17,16,13,10
138,05055,5894,0,5,3,2
139,05057,1924,98,49,31,22
140,05059,4848,315,118,52,23
141,05061,1579,7,5,3,2
142,05063,3663,13,11,9,7
143,05065,1632,0,0,0,0
144,05067,3172,5,2,1,0
145,05069,8604,58,31,16,8
146,05071,2755,33,21,12,8
147,05073,534,7,6,6,5
148,05075,2047,10,5,2,1
149,05077,1639,1,2,1,0
150,05079,3152,0,0,0,0
151,05081,1171,0,5,5,4
152,05083,2165,9,10,7,6
153,05085,6802,78,61,46,35
154,05087,1405,8,8,7,6
155,05089,961,14,17,17,16
156,05091,4027,49,39,31,24
157,05093,5671,42,18,9,4
158,05095,828,0,1,1,1
159,05097,728,7,7,6,5
160,05099,792,27,13,7,5
161,05101,691,0,2,2,2
162,05103,2217,14,15,13,11
163,05105,801,26,17,13,11
164,05107,1701,28,17,12,9
165,05109,975,19,11,8,6
166,05111,3077,8,5,3,2
167,05113,1892,12,12,10,8
168,05115,7737,39,27,15,9
169,05117,872,17,8,4,2
170,05119,37387,381,297,230,177
171,05121,2010,49,20,10,5
172,05123,3442,3,2,1,1
173,05125,11427,79,65,51,39
174,05127,918,1,4,4,4
175,05129,662,0,3,3,3
176,05131,14583,118,65,36,22
177,05133,2706,9,9,4,1
178,05135,1517,7,7,6,5
179,05137,964,7,7,6,5
180,05139,3708,2,18,17,15
181,05141,1194,7,13,13,12
182,05143,29386,239,109,56,31
183,05145,7567,60,52,44,36
184,05147,623,12,7,5,3
185,05149,3355,24,11,5,2
186,06001,80668,1315,1003,831,713
187,06003,81,0,0,0,0
188,06005,3463,52,29,19,13
189,06007,10962,135,116,103,90
190,06009,1905,14,31,35,36
191,06011,2128,2,4,5,4
192,06013,62248,141,336,397,404
193,06015,987,9,21,25,27
194,06017,9095,50,107,123,131
195,06019,95393,918,440,207,98
196,06021,2225,4,15,15,13
197,06023,3180,20,82,95,99
198,06025,26903,173,68,30,13
199,06027,1287,7,16,18,17
200,06029,102627,0,0,0,0
201,06031,21955,0,1,1,0
202,06033,3156,84,75,70,64
203,06035,5601,0,1,1,0
204,06037,1191923,7981,3575,1593,709
