,County,417,423,430,437,444,451,458
0,01001,6426,49,41,36,33,29,26
1,01003,20103,102,87,76,67,65,58
2,01005,2184,10,7,7,7,7,7
3,01007,2481,6,3,1,1,0,0
4,01009,6291,14,10,8,7,7,7
5,01011,1185,6,0,1,0,0,0
6,01013,2041,7,4,0,0,0,0
7,01015,14064,161,127,115,112,108,110
8,01017,3442,7,4,1,1,1,1
9,01019,1788,0,0,0,0,0,0
10,01021,3957,39,35,32,27,27,23
11,01023,575,0,0,0,0,0,0
12,01025,3464,5,0,0,0,0,1
13,01027,1469,7,4,0,1,5,7
14,01029,1412,5,1,0,0,0,0
15,01031,5290,2,0,0,0,0,0
16,01033,6035,0,0,0,0,0,0
17,01035,1076,0,0,0,0,0,0
18,01037,912,7,7,4,7,7,8
19,01039,4015,11,6,4,1,1,0
20,01041,1484,7,6,4,2,0,0
21,01043,9068,7,7,7,7,7,7
22,01045,4702,22,13,8,7,7,7
23,01047,3442,7,3,0,0,0,0
24,01049,8580,16,14,14,11,10,7
25,01051,9644,58,39,34,32,28,26
26,01053,3807,5,0,0,0,0,0
27,01055,13496,33,24,21,21,20,19
28,01057,2033,0,0,0,0,0,0
29,01059,4048,2,0,0,0,0,0
30,01061,2418,2,0,0,0,0,0
31,01063,887,0,0,0,0,0,0
32,01065,2136,0,0,0,0,0,0
33,01067,1844,5,0,0,0,0,0
34,01069,10200,46,40,38,35,33,29
35,01071,6578,7,4,0,0,0,0
36,01073,72740,764,894,939,907,840,726
37,01075,1352,0,0,0,0,0,0
38,01077,8692,14,14,15,14,14,13
39,01079,2872,7,6,6,5,3,3
40,01081,15147,68,51,40,39,36,33
41,01083,9486,22,14,13,7,7,7
42,01085,1342,0,0,0,0,0,0
43,01087,1489,8,5,1,2,1,2
44,01089,32922,180,142,124,115,106,94
45,01091,2470,17,13,8,7,7,7
46,01093,2948,7,3,3,0,1,0
47,01095,11514,24,15,14,14,13,12
48,01097,36717,265,231,202,197,177,162
49,01099,1676,0,0,0,0,0,0
50,01101,23013,168,139,122,115,107,97
51,01103,13877,88,86,87,80,71,64
52,01105,1071,0,0,0,0,0,0
53,01107,2272,7,7,4,4,3,3
54,01109,2949,3,0,0,0,0,0
55,01111,1677,7,6,4,3,3,6
56,01113,4135,32,34,35,35,29,24
57,01115,9133,47,41,36,33,33,33
58,01117,22519,268,267,264,251,234,213
59,01119,1016,0,0,0,0,0,0
60,01121,7715,95,80,70,61,44,30
61,01123,3670,37,26,21,19,14,8
62,01125,24560,152,100,77,66,60,53
63,01127,6689,45,35,31,29,25,23
64,01129,1583,2,0,0,0,0,0
65,01131,1246,7,5,5,4,3,4
66,01133,2604,0,0,0,0,0,0
67,02013,363,0,0,0,0,0,0
68,02016,643,,,,,,NaN
69,02020,27292,257,229,213,207,185,169
70,02050,3642,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,76,0,0,0,0,0,0
73,02070,208,0,0,0,0,0,0
74,02090,6415,102,107,107,108,101,90
75,02100,28,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1270,7,7,7,7,7,3
78,02122,4065,14,14,12,14,13,8
79,02130,376,0,0,0,0,0,0
80,02150,1059,0,0,0,0,0,0
81,02158,1217,0,0,0,0,0,0
