,County,767,773,780,787,794,801,808
0,01001,NaN,41,18,12,10,10,15
1,01003,NaN,122,74,58,57,60,71
2,01005,NaN,7,3,0,0,0,2
3,01007,NaN,10,5,0,0,1,3
4,01009,NaN,56,41,34,32,34,40
5,01011,NaN,0,0,0,0,0,0
6,01013,NaN,9,2,0,0,0,0
7,01015,NaN,135,109,101,99,109,122
8,01017,NaN,11,6,3,6,7,8
9,01019,NaN,17,13,11,10,10,12
10,01021,NaN,83,78,74,72,76,74
11,01023,NaN,22,11,7,7,7,7
12,01025,NaN,9,7,4,6,7,7
13,01027,NaN,5,0,0,0,0,0
14,01029,NaN,4,0,0,0,0,0
15,01031,NaN,15,5,0,0,1,4
16,01033,NaN,40,25,19,17,18,21
17,01035,NaN,0,0,0,0,0,0
18,01037,NaN,15,16,17,19,20,21
19,01039,NaN,18,4,0,0,0,0
20,01041,NaN,5,0,0,0,0,0
21,01043,NaN,60,36,25,25,27,32
22,01045,NaN,27,10,6,5,5,7
23,01047,NaN,23,8,2,0,0,0
24,01049,NaN,51,27,18,15,20,22
25,01051,NaN,29,9,2,0,1,5
26,01053,NaN,10,5,0,2,7,8
27,01055,NaN,81,29,11,7,7,10
28,01057,NaN,224,346,380,334,255,175
29,01059,NaN,20,7,2,0,2,4
30,01061,NaN,20,14,7,9,9,14
31,01063,NaN,13,7,1,0,0,0
32,01065,NaN,32,18,10,7,7,8
33,01067,NaN,7,0,0,0,0,0
34,01069,NaN,72,48,37,33,35,42
35,01071,NaN,30,12,7,7,7,11
36,01073,NaN,266,119,70,60,72,105
37,01075,NaN,31,30,28,27,25,28
38,01077,NaN,78,49,34,35,41,50
39,01079,NaN,28,17,12,11,13,14
40,01081,NaN,55,20,8,6,6,6
41,01083,NaN,89,55,43,38,45,49
42,01085,NaN,2,0,0,0,0,0
43,01087,NaN,5,0,0,0,0,0
44,01089,NaN,346,211,150,140,152,178
45,01091,NaN,87,35,16,7,7,5
46,01093,NaN,26,17,14,13,15,20
47,01095,NaN,32,9,2,0,0,0
48,01097,NaN,523,502,508,533,589,683
49,01099,NaN,6,0,0,0,0,0
50,01101,NaN,100,58,40,39,41,49
51,01103,NaN,121,75,55,52,57,75
52,01105,NaN,15,7,3,2,1,2
53,01107,NaN,49,39,33,34,33,33
54,01109,NaN,16,7,1,1,1,3
55,01111,NaN,6,0,0,0,0,0
56,01113,NaN,34,11,4,0,0,0
57,01115,NaN,65,37,28,30,35,44
58,01117,NaN,122,76,57,57,59,74
59,01119,NaN,40,21,12,12,11,13
60,01121,NaN,32,14,7,2,0,0
61,01123,NaN,10,2,0,0,0,0
62,01125,NaN,347,241,193,186,193,216
63,01127,NaN,43,21,14,13,13,16
64,01129,NaN,13,6,0,1,2,6
65,01131,NaN,7,2,0,0,2,6
66,01133,NaN,26,8,6,5,6,7
67,02013,NaN,4,0,0,0,0,0
68,02016,NaN,1,0,0,0,0,0
69,02020,NaN,476,316,265,260,309,387
70,02050,NaN,41,29,25,25,23,26
71,02060,NaN,0,0,0,0,0,0
72,02068,NaN,0,0,0,0,0,0
73,02070,NaN,13,6,0,1,4,3
74,02090,NaN,84,41,27,26,25,34
75,02100,NaN,31,25,21,20,21,14
76,02105,NaN,0,0,0,0,0,0
77,02110,NaN,74,55,47,46,49,50
78,02122,NaN,218,195,180,175,171,161
79,02130,NaN,17,7,4,0,0,6
80,02150,NaN,49,34,34,30,31,34
81,02158,NaN,24,11,7,7,8,9
82,02164,NaN,0,0,0,0,0,0
83,02170,NaN,186,156,153,146,151,153
84,02180,NaN,146,83,56,46,45,43
85,02185,NaN,45,27,22,20,18,18
86,02188,NaN,76,40,24,21,21,20
87,02195,NaN,0,0,0,0,0,0
88,02198,NaN,32,14,8,7,6,7
89,02220,NaN,12,5,1,0,1,1
90,02230,NaN,0,0,0,0,0,0
91,02240,NaN,14,9,6,7,7,7
92,02261,NaN,0,0,0,0,0,0
93,02275,NaN,0,0,0,0,0,0
94,02282,NaN,0,0,0,0,0,0
95,02290,NaN,9,7,6,3,6,7
96,04001,NaN,185,164,169,170,183,189
97,04003,NaN,173,93,64,53,55,60
98,04005,NaN,154,81,56,50,57,73
99,04007,NaN,52,21,9,7,7,12
100,04009,NaN,48,53,56,55,60,59
101,04011,NaN,9,7,6,6,7,7
102,04012,NaN,26,15,8,7,8,8
103,04013,NaN,6192,5275,4872,4876,5096,5438
104,04015,NaN,235,141,108,98,101,122
105,04017,NaN,155,77,45,38,34,30
106,04019,NaN,1625,1273,1127,1125,1195,1319
107,04021,NaN,343,154,67,35,19,15
108,04023,NaN,28,9,1,0,0,0
109,04025,NaN,197,124,103,103,107,121
110,04027,NaN,208,141,114,110,121,141
111,05001,NaN,18,13,7,7,8,10
112,05003,NaN,32,23,15,16,16,19
113,05005,NaN,52,54,54,54,57,57
114,05007,NaN,308,243,213,202,219,236
115,05009,NaN,41,34,34,33,35,40
116,05011,NaN,6,0,0,0,0,0
117,05013,NaN,7,7,7,6,7,7
118,05015,NaN,24,19,17,18,16,18
119,05017,NaN,7,2,0,0,0,0
120,05019,NaN,29,18,14,13,14,14
121,05021,NaN,12,5,0,0,4,7
122,05023,NaN,29,13,8,7,7,8
123,05025,NaN,2,5,7,5,7,7
124,05027,NaN,38,36,36,35,37,43
125,05029,NaN,26,18,14,13,12,16
126,05031,NaN,253,205,185,180,201,239
127,05033,NaN,60,45,40,37,43,55
128,05035,NaN,49,33,24,24,27,32
129,05037,NaN,52,67,76,77,78,79
130,05039,NaN,11,7,7,7,7,7
131,05041,NaN,7,4,0,2,2,6
132,05043,NaN,52,42,41,40,42,42
133,05045,NaN,100,57,43,40,45,56
134,05047,NaN,14,13,11,11,14,14
135,05049,NaN,9,7,4,7,7,7
