,State,831,836,843,850,857
0,Washington,NaN,15332,17198,20021,23333
1,Illinois,NaN,24885,25831,28848,28656
2,California,NaN,46415,51790,60974,66914
3,Arizona,NaN,1826,1506,1509,1446
4,Massachusetts,NaN,17376,18006,19339,19393
5,Wisconsin,NaN,9686,10422,11585,12672
6,Texas,NaN,19965,24088,25173,29047
7,Nebraska,NaN,1232,1152,1514,1256
8,Utah,NaN,1692,1754,1952,2045
9,Oregon,NaN,6988,7830,8586,9637
10,Florida,NaN,12750,15023,14035,14770
11,New York,NaN,42526,45521,46605,47223
12,Rhode Island,NaN,3407,3556,3661,3658
13,Georgia,NaN,4729,4945,5287,5671
14,New Hampshire,NaN,2535,2571,2697,2674
15,North Carolina,NaN,11571,11945,13981,14267
16,New Jersey,NaN,17352,17969,19066,18947
17,Colorado,NaN,7122,7193,7146,6634
18,Maryland,NaN,6935,7101,7451,7806
19,Nevada,NaN,1469,1384,1308,1401
20,Tennessee,NaN,1771,1790,1844,2002
21,Hawaii,NaN,2943,3125,3315,3398
22,Indiana,NaN,5880,6656,6517,8359
23,Kentucky,NaN,3121,3453,3629,3744
24,Minnesota,NaN,9078,10324,11067,11099
25,Oklahoma,NaN,1376,1475,1565,1623
26,Pennsylvania,NaN,12672,12532,13904,13217
27,South Carolina,NaN,1574,1567,1684,1830
28,District of Columbia,NaN,984,900,924,959
29,Kansas,NaN,2265,2400,2659,2875
30,Missouri,NaN,1682,1982,2234,2582
31,Vermont,NaN,2402,2430,2340,2188
32,Virginia,NaN,9914,10369,10015,10932
33,Connecticut,NaN,6379,6564,6455,6073
34,Iowa,NaN,1766,2009,2248,2536
35,Louisiana,NaN,1628,1713,1903,2196
36,Ohio,NaN,9570,8641,8284,8725
37,Michigan,NaN,15113,16635,16646,17523
38,South Dakota,NaN,225,227,235,246
39,Arkansas,NaN,1077,1230,1446,1725
40,Delaware,NaN,1235,1035,909,953
41,Mississippi,NaN,676,704,785,899
42,New Mexico,NaN,1280,1406,1588,1796
43,North Dakota,NaN,345,342,360,382
44,Wyoming,NaN,136,126,132,146
45,Alaska,NaN,1402,1291,1250,1213
46,Maine,NaN,2180,2112,2316,2464
47,Alabama,NaN,1428,1469,1766,1893
48,Idaho,NaN,416,466,547,529
49,Montana,NaN,503,569,617,652
50,Puerto Rico,NaN,27680,20343,19557,21111
51,Virgin Islands,NaN,240,293,286,273
52,Guam,NaN,194,180,177,174
53,West Virginia,NaN,1509,1734,2059,2360
54,Northern Mariana Islands,NaN,20,11,11,10
55,American Samoa,NaN,75,61,48,39
