,State,236,241,248,255,262,269,276,283,290
0,Washington,80138,2734,2736,2808,2926,3061,3187,3285,3341
1,Illinois,264831,14722,14759,14598,14432,14551,14831,14935,14731
2,California,765134,19264,16077,14391,14066,15019,17106,20087,23545
3,Arizona,208725,3632,3500,3226,2869,2485,2116,1787,1512
4,Massachusetts,125080,2510,2528,2484,2391,2264,2120,1971,1827
5,Wisconsin,89956,9149,10781,11599,11104,9672,8019,6569,5541
6,Texas,685748,18781,15067,12126,10052,8823,8362,8622,9543
7,Nebraska,38642,2650,2847,2876,2722,2470,2205,1993,1892
8,Utah,58438,3415,3699,3881,3889,3724,3468,3199,2990
9,Oregon,29337,1333,1300,1298,1327,1378,1438,1496,1544
10,Florida,665730,19388,19396,20074,21021,21806,22112,21783,21019
11,New York,444948,5648,6113,6574,6968,7243,7368,7337,7171
12,Rhode Island,23130,566,506,432,355,286,228,181,148
13,Georgia,295337,11329,10860,10956,11559,12334,12952,13151,12825
14,New Hampshire,7714,296,349,386,399,388,357,314,266
15,North Carolina,191028,8115,6808,5674,4784,4189,3891,3885,4156
16,New Jersey,196968,3138,3512,3741,3789,3668,3415,3082,2717
17,Colorado,61667,2066,2063,2035,1989,1932,1870,1809,1757
18,Maryland,116646,4524,4658,4650,4513,4297,4050,3812,3627
19,Nevada,73814,1684,1252,912,662,493,391,340,332
20,Tennessee,174274,8581,7947,7561,7646,8199,8950,9588,9837
21,Hawaii,10779,757,474,276,154,85,48,29,21
22,Indiana,106540,5582,5109,4676,4357,4215,4282,4529,4877
23,Kentucky,57282,4785,4929,5002,4949,4806,4651,4587,4683
24,Minnesota,84949,3821,3080,2420,1880,1469,1187,1022,956
25,Oklahoma,70223,6792,7175,7093,6624,6065,5696,5772,6248
26,Pennsylvania,150000,6519,7160,7655,7917,7906,7652,7230,6722
27,South Carolina,132680,7094,7107,6765,6254,5747,5414,5407,5752
28,District of Columbia,14622,219,168,124,89,64,46,35,30
29,Kansas,49660,2843,2349,1981,1763,1698,1783,1996,2300
30,Missouri,105278,11150,11659,11430,10610,9703,9205,9521,10475
31,Vermont,1696,22,18,18,20,25,33,45,58
32,Virginia,134493,7851,8254,8450,8368,8068,7671,7289,7054
33,Connecticut,54895,844,699,538,392,274,187,128,90
34,Iowa,75064,4430,3412,2597,2025,1690,1558,1610,1831
35,Louisiana,157947,3827,2970,2102,1390,879,543,337,221
36,Ohio,138484,8066,8214,8247,8155,7988,7801,7668,7671
37,Michigan,124287,6402,6693,6804,6719,6480,6151,5792,5450
38,South Dakota,16801,1825,1810,1912,2011,1989,1868,1770,1830
39,Arkansas,70627,6399,7243,7320,6561,5525,4638,4158,4233
40,Delaware,18937,1036,1253,1394,1402,1282,1094,897,721
41,Mississippi,90018,3058,2349,1740,1267,926,704,577,524
42,New Mexico,26842,661,587,528,486,465,465,484,520
43,North Dakota,15831,2218,2251,2071,1863,1846,2088,2369,2405
44,Wyoming,4394,296,321,343,359,366,363,351,335
45,Alaska,6343,636,696,741,759,743,702,652,601
46,Maine,4904,209,230,252,272,289,299,303,300
47,Alabama,139459,5562,4200,3047,2170,1553,1158,937,845
48,Idaho,35532,1724,1770,1799,1792,1755,1711,1689,1715
49,Montana,9107,909,928,939,935,920,900,890,900
50,Puerto Rico,37750,2307,2566,2982,3483,3968,4324,4441,4287
51,Virgin Islands,1221,0,0,0,0,0,0,0,0
52,Guam,1927,115,28,4,0,0,0,0,0
53,West Virginia,12830,1701,1992,2197,2250,2134,1909,1646,1395
54,Northern Mariana Islands,61,2,4,5,7,8,10,10,10
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
