,State,355,360,367,374,381
0,Washington,276686,19143,18896,15629,19163
1,Illinois,1033526,48259,69040,48733,119833
2,California,2753739,214023,273302,257654,265836
3,Arizona,627541,429994,132814,112470,80807
4,Massachusetts,432803,58926,53031,55833,57438
5,Wisconsin,551942,26503,24330,26580,25107
6,Texas,1990204,164370,153926,179118,139813
7,Nebraska,176670,7529,5679,8968,6745
8,Utah,307483,14736,21966,12675,24679
9,Oregon,126607,8126,7743,7477,7825
10,Florida,1488586,123771,137895,122399,125674
11,New York,1149771,143950,143389,126891,117762
12,Rhode Island,100607,6990,4650,2794,3465
13,Georgia,764499,68288,75979,73115,70643
14,New Hampshire,52307,7398,7232,6047,5014
15,North Carolina,629124,81140,77623,84259,71612
16,New Jersey,590162,43675,43065,36563,31606
17,Colorado,362825,17139,29948,23709,13430
18,Maryland,309686,32791,20650,20305,21300
19,Nevada,250249,20990,10824,19342,20646
20,Tennessee,657396,53870,61231,42866,45902
21,Hawaii,23748,1219,1046,1073,1330
22,Indiana,567338,47812,41739,44039,39232
23,Kentucky,305706,32332,28571,31130,27298
24,Minnesota,437552,18958,20571,12513,18004
25,Oklahoma,335247,30130,31973,29453,27452
26,Pennsylvania,730773,80829,60627,61972,83175
27,South Carolina,357654,43376,42152,40230,48905
28,District of Columbia,31993,3258,2946,1708,3092
29,Kansas,248646,15991,15623,14280,14192
30,Missouri,436461,23009,22431,23602,19245
31,Vermont,9078,1063,953,1015,1846
32,Virginia,403386,41156,35339,39357,34498
33,Connecticut,213358,17978,16833,17548,11735
34,Iowa,297774,11732,11431,10882,10821
35,Louisiana,348234,24519,26576,25619,23321
36,Ohio,784957,69524,58989,55189,58036
37,Michigan,567682,27787,29541,24573,33225
38,South Dakota,103499,3280,3125,2823,2944
39,Arkansas,256344,24846,24706,26698,30375
40,Delaware,65827,6331,7313,7163,4911
41,Mississippi,240309,19748,18831,19711,16782
42,New Mexico,157087,9764,8960,12095,8730
43,North Dakota,94830,1553,1531,2335,2720
44,Wyoming,47395,1973,2516,1621,1841
45,Alaska,50394,2358,2261,2627,2212
46,Maine,29611,5131,3957,4046,3600
47,Alabama,404000,34520,36710,32460,29519
48,Idaho,150239,9532,7045,6215,6923
49,Montana,86653,3637,3138,3875,4106
50,Puerto Rico,83468,3325,4413,2541,4570
51,Virgin Islands,2143,NaN,NaN,NaN,NaN
52,Guam,7423,NaN,NaN,NaN,NaN
53,West Virginia,102282,12116,12327,13125,11711
54,Northern Mariana Islands,128,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
