,State,795,801,808,815,822
0,Washington,NaN,18894,15722,13181,11144
1,Illinois,NaN,15506,13423,11797,10512
2,California,NaN,48437,37596,29587,23616
3,Arizona,NaN,9277,6946,5214,3928
4,Massachusetts,NaN,3142,2128,1443,981
5,Wisconsin,NaN,2976,1955,1259,794
6,Texas,NaN,39023,31108,25153,20633
7,Nebraska,NaN,3817,3093,2507,2035
8,Utah,NaN,6517,5449,4604,3933
9,Oregon,NaN,5474,4213,3258,2536
10,Florida,NaN,32966,28509,25049,22325
11,New York,NaN,158,71,32,14
12,Rhode Island,NaN,277,160,92,52
13,Georgia,NaN,23071,20690,18707,17047
14,New Hampshire,NaN,913,618,415,277
15,North Carolina,NaN,5118,4244,3614,3150
16,New Jersey,NaN,4523,3243,2343,1707
17,Colorado,NaN,7602,5587,4041,2878
18,Maryland,NaN,4037,2937,2126,1532
19,Nevada,NaN,3327,2726,2270,1919
20,Tennessee,NaN,3248,2378,1779,1359
21,Hawaii,NaN,1277,989,774,612
22,Indiana,NaN,8496,6990,5823,4913
23,Kentucky,NaN,10507,8680,7279,6196
24,Minnesota,NaN,8287,6063,4361,3084
25,Oklahoma,NaN,3984,3213,2643,2215
26,Pennsylvania,NaN,7855,5752,4217,3099
27,South Carolina,NaN,11898,9924,8391,7193
28,District of Columbia,NaN,342,313,290,272
29,Kansas,NaN,5036,3645,2600,1830
30,Missouri,NaN,932,532,299,166
31,Vermont,NaN,487,334,226,152
32,Virginia,NaN,4110,3441,2940,2559
33,Connecticut,NaN,2156,1524,1076,759
34,Iowa,NaN,2859,2110,1532,1096
35,Louisiana,NaN,4706,4172,3761,3439
36,Ohio,NaN,18448,16314,14576,13150
37,Michigan,NaN,7706,5256,3510,2296
38,South Dakota,NaN,1443,1178,962,788
39,Arkansas,NaN,4157,3238,2560,2056
40,Delaware,NaN,469,311,205,135
41,Mississippi,NaN,3530,2842,2328,1939
42,New Mexico,NaN,3211,2508,1973,1566
43,North Dakota,NaN,1558,1203,931,724
44,Wyoming,NaN,815,645,514,413
45,Alaska,NaN,1354,982,720,534
46,Maine,NaN,1720,1287,950,694
47,Alabama,NaN,2239,1639,1228,941
48,Idaho,NaN,3402,3068,2773,2512
49,Montana,NaN,2612,2003,1536,1181
50,Puerto Rico,NaN,7952,7344,6830,6390
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4047,3339,2797,2377
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
