,State,767,773,780,787,794
0,Washington,NaN,40430,33541,27681,22834
1,Illinois,NaN,37818,30739,25420,21392
2,California,NaN,209400,142095,94015,61073
3,Arizona,NaN,12988,10130,7870,6100
4,Massachusetts,NaN,19439,13351,9052,6079
5,Wisconsin,NaN,7467,5247,3622,2458
6,Texas,NaN,110365,84771,65325,50745
7,Nebraska,NaN,10152,8393,6770,5341
8,Utah,NaN,15479,11664,8803,6688
9,Oregon,NaN,17895,13699,10338,7739
10,Florida,NaN,86912,67999,54138,43942
11,New York,NaN,40240,27917,19389,13516
12,Rhode Island,NaN,2837,1660,937,511
13,Georgia,NaN,45661,39066,33610,29137
14,New Hampshire,NaN,3940,2790,1945,1339
15,North Carolina,NaN,40630,31087,24035,18833
16,New Jersey,NaN,18340,12805,8923,6223
17,Colorado,NaN,18118,14261,11165,8722
18,Maryland,NaN,15127,11355,8405,6152
19,Nevada,NaN,10528,8590,6972,5653
20,Tennessee,NaN,23889,15637,10241,6757
21,Hawaii,NaN,9248,6024,3763,2271
22,Indiana,NaN,23007,18455,14905,12153
23,Kentucky,NaN,25611,20219,16066,12906
24,Minnesota,NaN,14311,10623,7699,5455
25,Oklahoma,NaN,36,20,11,6
26,Pennsylvania,NaN,45166,33878,24996,18208
27,South Carolina,NaN,27545,22069,17777,14456
28,District of Columbia,NaN,1656,1442,1280,1155
29,Kansas,NaN,6153,4613,3394,2455
30,Missouri,NaN,9922,6260,3887,2384
31,Vermont,NaN,1920,1397,998,702
32,Virginia,NaN,9926,7147,5282,4003
33,Connecticut,NaN,12569,8968,6201,4168
34,Iowa,NaN,6167,4815,3693,2785
35,Louisiana,NaN,10434,8380,6945,5916
36,Ohio,NaN,39144,32726,27647,23626
37,Michigan,NaN,1252,704,381,198
38,South Dakota,NaN,3155,2544,2012,1563
39,Arkansas,NaN,12750,9522,7145,5413
40,Delaware,NaN,2607,1769,1187,790
41,Mississippi,NaN,15156,11358,8529,6456
42,New Mexico,NaN,8864,7007,5487,4275
43,North Dakota,NaN,4350,3393,2619,2011
44,Wyoming,NaN,225,179,142,114
45,Alaska,NaN,4898,3595,2616,1901
46,Maine,NaN,4178,3435,2773,2202
47,Alabama,NaN,19514,16804,14569,12737
48,Idaho,NaN,1710,1576,1456,1349
49,Montana,NaN,6933,5597,4412,3424
50,Puerto Rico,NaN,12114,10697,9580,8684
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9917,7816,6202,4976
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
