,State,368,374,381,388,395,402,409
0,Washington,300198,11546,13442,15211,15393,15613,15769
1,Illinois,1101819,28563,30032,30080,26669,23979,21857
2,California,3187475,171577,169071,158845,135440,117071,102379
3,Arizona,722574,42290,43636,41581,35081,29885,25724
4,Massachusetts,500037,17672,18018,17937,16372,15118,14050
5,Wisconsin,581377,12057,13420,14778,14501,14389,14241
6,Texas,2250421,111560,118087,117812,104785,93733,84361
7,Nebraska,187147,4742,5255,5471,5008,4633,4321
8,Utah,336405,9011,9187,8918,7781,6883,6158
9,Oregon,138168,5325,5798,6125,5838,5585,5362
10,Florida,1649449,73539,78074,78383,70045,63061,57209
11,New York,1335695,78956,84873,86567,79108,72663,67121
12,Rhode Island,109735,3684,3890,3922,3526,3192,2919
13,Georgia,866911,38691,40129,39410,34494,30459,27118
14,New Hampshire,62337,3871,4136,4219,3905,3638,3401
15,North Carolina,718812,34607,36675,36992,33550,30606,28063
16,New Jersey,662808,24973,26951,27807,25695,23889,22338
17,Colorado,386285,9810,11432,12947,13043,13223,13364
18,Maryland,341452,14565,15870,16511,15407,14486,13723
19,Nevada,270907,8422,8806,8717,7601,6631,5812
20,Tennessee,708717,21584,21438,20412,17521,15196,13324
21,Hawaii,25379,1314,1551,1766,1829,1916,2021
22,Indiana,611039,16955,18056,19174,18452,17877,17200
23,Kentucky,346138,14516,15460,15655,14108,12741,11527
24,Minnesota,454989,7952,8964,9915,9854,9942,10121
25,Oklahoma,373090,12971,12896,12258,10620,9361,8393
26,Pennsylvania,807102,32811,36500,39018,37398,36029,34734
27,South Carolina,418325,20457,21157,20572,17673,15301,13376
28,District of Columbia,35301,1461,1559,1626,1557,1502,1423
29,Kansas,268908,8125,8261,8011,6925,6058,5364
30,Missouri,461912,10739,11099,11048,9903,9008,8304
31,Vermont,11033,1150,1229,1255,1145,1053,977
32,Virginia,472447,27408,29876,30761,28265,26026,24011
33,Connecticut,237815,12050,13137,13615,12527,11532,10605
34,Iowa,313137,6387,6624,6605,5879,5306,4836
35,Louisiana,383862,13799,14678,14916,13589,12474,11505
36,Ohio,864322,28161,28831,28565,25904,23863,22238
37,Michigan,596746,15964,18224,21270,22276,23261,23952
38,South Dakota,107148,1718,1743,1687,1433,1233,1076
39,Arkansas,284066,10214,10204,9715,8311,7195,6314
40,Delaware,74575,3094,3240,3273,3001,2776,2592
41,Mississippi,264219,9200,9550,9410,8270,7342,6583
42,New Mexico,169205,4501,4624,4615,4230,3957,3703
43,North Dakota,96817,1145,1122,1057,882,749,649
44,Wyoming,50898,1067,1088,1060,924,818,733
45,Alaska,53315,1155,1152,1111,969,862,774
46,Maine,36598,3589,3828,3893,3568,3275,3002
47,Alabama,441170,15272,15598,15189,13250,11661,10367
48,Idaho,159506,3837,3933,3879,3456,3125,2859
49,Montana,91652,1791,1821,1890,1774,1710,1653
50,Puerto Rico,91028,5056,6377,7756,8160,8462,8581
51,Virgin Islands,2341,184,260,321,319,311,302
52,Guam,7547,67,77,90,94,102,111
53,West Virginia,115307,5146,5108,4879,4273,3799,3424
54,Northern Mariana Islands,129,6,8,9,10,10,11
55,American Samoa,0,0,0,0,0,0,0
