,State,529,535,542,549,556,563,570,577,584
0,Washington,NaN,2711,2624,2582,2525,2449,2353,2244,2130
1,Illinois,NaN,1722,1291,965,712,521,378,273,195
2,California,NaN,5836,5095,4417,3803,3250,2753,2316,1937
3,Arizona,NaN,3288,2796,2346,1943,1598,1305,1061,859
4,Massachusetts,NaN,322,228,163,114,80,55,38,26
5,Wisconsin,NaN,555,481,415,358,307,264,225,192
6,Texas,NaN,9450,8355,7377,6499,5703,4984,4340,3766
7,Nebraska,NaN,265,219,182,154,129,109,91,76
8,Utah,NaN,2687,2843,3037,3251,3465,3671,3868,4050
9,Oregon,NaN,1052,811,622,475,360,272,205,154
10,Florida,NaN,12751,11553,10391,9336,8355,7442,6595,5815
11,New York,NaN,1820,1068,627,361,207,118,67,38
12,Rhode Island,NaN,108,78,56,40,29,20,14,10
13,Georgia,NaN,1598,968,618,389,249,159,101,62
14,New Hampshire,NaN,134,107,87,70,57,45,36,29
15,North Carolina,NaN,1714,1272,943,683,485,336,230,155
16,New Jersey,NaN,1270,857,579,392,265,179,121,81
17,Colorado,NaN,2688,2351,2055,1791,1555,1344,1158,993
18,Maryland,NaN,385,284,208,153,113,83,61,44
19,Nevada,NaN,3141,2896,2658,2425,2200,1983,1777,1582
20,Tennessee,NaN,580,551,530,512,494,474,454,432
21,Hawaii,NaN,300,261,229,199,172,149,129,111
22,Indiana,NaN,1664,1352,1097,877,698,554,439,346
23,Kentucky,NaN,752,520,381,271,190,133,93,65
24,Minnesota,NaN,588,556,528,500,473,445,417,390
25,Oklahoma,NaN,1350,1085,873,699,559,445,354,281
26,Pennsylvania,NaN,1136,910,722,575,458,364,289,226
27,South Carolina,NaN,1018,886,780,693,619,552,491,436
28,District of Columbia,NaN,65,49,37,28,22,17,12,9
29,Kansas,NaN,991,842,712,599,504,422,352,293
30,Missouri,NaN,6441,6274,6216,6201,6178,6136,6072,5977
31,Vermont,NaN,26,20,16,12,10,8,6,5
32,Virginia,NaN,1034,874,734,620,522,439,367,307
33,Connecticut,NaN,382,264,182,126,87,60,42,29
34,Iowa,NaN,525,456,396,343,296,255,219,188
35,Louisiana,NaN,2519,2187,1891,1624,1387,1179,994,833
36,Ohio,NaN,1653,1263,971,755,588,458,356,277
37,Michigan,NaN,1104,883,713,577,466,374,299,239
38,South Dakota,NaN,87,73,62,53,45,38,32,27
39,Arkansas,NaN,2916,2699,2486,2289,2104,1929,1765,1611
40,Delaware,NaN,143,116,93,74,59,46,36,28
41,Mississippi,NaN,1213,1083,968,860,761,672,593,522
42,New Mexico,NaN,378,292,223,168,126,94,69,51
43,North Dakota,NaN,77,66,57,49,41,35,30,25
44,Wyoming,NaN,457,432,406,377,348,319,292,263
45,Alaska,NaN,288,269,254,240,227,213,200,186
46,Maine,NaN,136,111,91,74,60,49,39,32
47,Alabama,NaN,1244,916,670,490,359,262,190,138
48,Idaho,NaN,490,482,472,459,446,431,417,401
49,Montana,NaN,292,240,200,165,135,110,90,73
50,Puerto Rico,NaN,230,159,107,69,43,26,15,8
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,345,313,283,252,224,198,175,154
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
