,County,348,353,360,367,374
0,01001,4336,127,65,109,74
1,01003,14187,944,1086,830,956
2,01005,1533,108,117,114,124
3,01007,1885,136,141,139,130
4,01009,4771,283,321,335,321
5,01011,910,83,128,70,120
6,01013,1554,95,81,57,57
7,01015,9752,615,722,742,748
8,01017,2415,126,214,217,222
9,01019,1441,85,89,80,88
10,01021,3054,155,179,272,236
11,01023,494,17,14,13,18
12,01025,2461,148,166,243,309
13,01027,1163,50,59,46,52
14,01029,1049,61,61,52,57
15,01031,3742,233,228,210,244
16,01033,4776,303,326,301,281
17,01035,866,30,27,25,30
18,01037,528,29,28,37,37
19,01039,2962,158,131,143,130
20,01041,979,36,37,35,29
21,01043,7291,491,493,500,518
22,01045,3453,173,224,216,197
23,01047,2844,147,190,203,211
24,01049,7030,192,390,96,96
25,01051,6710,409,421,328,384
26,01053,2720,147,152,171,163
27,01055,10364,481,486,291,250
28,01057,1470,83,100,105,109
29,01059,3340,144,136,162,156
30,01061,1746,87,103,103,112
31,01063,696,25,29,36,27
32,01065,1513,67,62,45,32
33,01067,1307,90,91,79,81
34,01069,7584,516,562,476,424
35,01071,5265,266,312,296,362
36,01073,54349,3867,4145,3710,3931
37,01075,1077,64,74,57,65
38,01077,6702,472,500,420,341
39,01079,2128,156,174,155,141
40,01081,10656,597,557,584,563
41,01083,7085,407,469,537,540
42,01085,968,35,26,25,30
43,01087,1027,53,59,55,57
44,01089,23563,1529,1993,1846,1834
45,01091,1831,32,37,37,29
46,01093,2164,141,151,160,159
47,01095,9340,309,298,293,310
48,01097,26854,1247,1278,1663,1384
49,01099,1238,53,69,86,80
50,01101,16615,626,615,593,530
51,01103,11017,773,834,805,775
52,01105,887,46,34,29,38
53,01107,1783,126,119,109,124
54,01109,2042,136,166,203,160
55,01111,1280,45,43,44,43
56,01113,2880,209,281,342,311
57,01115,6799,434,518,465,446
58,01117,16323,726,775,913,586
59,01119,865,39,47,42,70
60,01121,5300,280,363,386,334
61,01123,2418,123,133,124,123
62,01125,19161,1160,1129,1087,1148
63,01127,5377,329,326,348,327
64,01129,1234,58,68,60,65
65,01131,897,44,38,36,30
66,01133,2044,132,126,133,112
67,02013,39,5,0,0,1
68,02016,209,1,16,5,10
