,State,396,402,409,416,423,430,437,444,451,458,465,472,479,486,493,500,507,514,521,528,535
0,Washington,4822,165,148,132,115,101,87,75,64,54,46,38,32,26,21,17,14,11,9,7,5
1,Illinois,22466,328,271,224,184,151,122,99,79,63,50,39,30,23,18,14,10,8,6,4,3
2,California,49345,2410,2028,1678,1375,1111,894,714,566,445,347,269,207,157,119,89,66,49,36,26,19
3,Arizona,15505,696,575,458,359,278,214,163,123,93,69,51,37,27,19,14,10,7,5,3,2
4,Massachusetts,15826,387,308,227,166,120,85,60,42,29,20,13,9,6,4,2,1,1,0,0,0
5,Wisconsin,6871,120,101,86,73,61,51,43,35,29,23,19,15,12,9,7,6,4,3,2,2
6,Texas,42162,1654,1394,1122,886,693,540,419,324,249,191,146,110,83,63,47,35,26,19,14,10
7,Nebraska,2047,31,27,23,20,17,15,12,10,9,7,6,5,4,3,2,2,1,1,1,0
8,Utah,1852,48,41,36,31,26,22,19,16,14,12,10,8,7,6,5,4,3,3,2,2
9,Oregon,2155,68,61,54,48,42,36,31,27,23,19,16,14,11,9,8,6,5,4,3,2
10,Florida,29906,1085,952,801,662,541,438,351,278,218,169,130,99,75,56,41,30,22,15,11,7
11,New York,46812,937,730,538,392,281,200,140,98,67,46,31,20,13,9,5,3,2,1,0,0
12,Rhode Island,2376,68,58,47,37,29,22,17,13,10,7,5,4,3,2,1,1,0,0,0,0
13,Georgia,16744,789,702,605,513,431,360,299,246,202,165,134,109,88,70,56,45,35,28,22,17
14,New Hampshire,1154,28,24,22,21,19,17,16,14,13,11,10,9,7,6,5,4,4,3,2,2
15,North Carolina,10926,517,457,391,331,276,229,189,154,125,100,80,63,49,38,29,22,17,13,9,7
16,New Jersey,22858,407,331,251,189,142,105,77,56,40,29,20,14,10,7,4,3,2,1,0,0
17,Colorado,5892,78,68,59,51,43,37,31,25,21,17,14,11,9,7,5,4,3,2,1,1
18,Maryland,7715,182,157,133,111,92,76,62,51,41,33,26,21,16,13,10,7,6,4,3,2
19,Nevada,4872,176,150,124,101,81,65,52,41,33,26,20,15,12,9,7,5,4,3,2,1
20,Tennessee,11133,496,430,359,295,240,195,157,126,101,80,63,50,39,30,23,18,14,11,8,6
21,Hawaii,430,6,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
22,Indiana,12372,356,312,260,211,170,135,106,83,64,49,37,28,21,15,11,8,6,4,3,2
23,Kentucky,4447,247,223,194,166,141,119,99,83,69,56,46,37,30,24,19,15,12,9,7,6
24,Minnesota,6500,56,47,41,36,31,27,23,20,17,14,12,10,8,7,5,4,3,3,2,1
25,Oklahoma,4181,214,187,155,127,103,83,66,53,42,33,26,20,15,12,9,7,5,4,3,2
26,Pennsylvania,23565,503,399,321,257,204,160,125,96,74,57,43,32,24,18,13,9,7,5,3,2
27,South Carolina,8324,384,343,296,253,214,179,149,124,102,83,68,55,44,35,28,22,17,13,10,8
28,District of Columbia,995,30,27,23,19,16,13,11,8,7,5,4,3,2,2,1,1,1,0,0,0
29,Kansas,4573,265,242,204,168,137,111,89,71,56,44,34,27,20,16,12,9,7,5,3,2
30,Missouri,8059,302,268,224,184,149,120,96,76,59,46,36,27,21,15,11,8,6,4,3,2
31,Vermont,197,6,5,5,4,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0
32,Virginia,7331,222,192,165,140,119,100,84,70,58,47,39,31,25,20,16,13,10,7,6,4
33,Connecticut,7523,130,105,83,64,50,38,28,21,15,11,8,6,4,3,2,1,1,0,0,0
34,Iowa,5336,98,63,39,23,14,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0
35,Louisiana,9466,160,128,100,78,60,46,35,27,20,15,11,8,6,4,3,2,1,1,0,0
36,Ohio,16816,98,79,66,55,46,39,32,26,22,18,14,11,9,7,5,4,3,2,2,1
37,Michigan,16342,209,171,141,117,95,77,62,50,39,31,24,19,15,11,8,6,4,3,2,2
38,South Dakota,1863,28,23,19,16,13,10,8,6,5,4,3,2,1,1,1,0,0,0,0,0
39,Arkansas,5357,148,117,87,64,46,33,24,17,12,8,6,4,3,2,1,1,0,0,0,0
40,Delaware,1367,16,12,10,8,7,6,5,4,3,3,2,2,1,1,1,1,0,0,0,0
41,Mississippi,6553,149,120,95,75,59,46,35,27,21,16,12,9,7,5,3,2,2,1,1,0
42,New Mexico,3624,95,79,65,53,43,34,27,21,16,12,9,7,5,4,2,2,1,1,0,0
43,North Dakota,1468,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Wyoming,662,15,12,9,7,6,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0
45,Alaska,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Maine,658,10,7,6,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0
47,Alabama,9592,679,583,471,371,289,223,171,131,99,75,56,42,31,23,17,12,9,6,4,3
48,Idaho,1826,26,22,18,16,13,11,9,8,6,5,4,3,3,2,1,1,1,0,0,0
49,Montana,1342,31,26,22,19,16,13,11,9,7,5,4,3,2,2,1,1,0,0,0,0
50,Puerto Rico,1979,33,28,24,22,19,17,15,13,11,9,8,7,6,5,4,3,3,2,2,1
51,Virgin Islands,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2261,61,49,39,32,25,20,16,12,10,7,6,4,3,2,2,1,1,0,0,0
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
