,County,459,465,472,479
0,01001,NaN,161,281,394
1,01003,NaN,139,176,239
2,01005,NaN,42,67,100
3,01007,NaN,10,8,8
4,01009,NaN,52,55,65
5,01011,NaN,5,4,4
6,01013,NaN,11,11,9
7,01015,NaN,61,58,59
8,01017,NaN,18,14,11
9,01019,NaN,6,6,5
10,01021,NaN,90,138,189
11,01023,NaN,5,5,4
12,01025,NaN,37,56,67
13,01027,NaN,12,10,11
14,01029,NaN,7,6,7
15,01031,NaN,43,64,97
16,01033,NaN,18,12,7
17,01035,NaN,,,NaN
18,01037,NaN,74,131,164
19,01039,NaN,49,74,106
20,01041,NaN,,,NaN
21,01043,NaN,45,51,47
22,01045,NaN,,,NaN
23,01047,NaN,0,0,0
24,01049,NaN,19,19,16
25,01051,NaN,0,0,0
26,01053,NaN,15,12,9
27,01055,NaN,68,100,143
28,01057,NaN,12,10,11
29,01059,NaN,11,10,9
30,01061,NaN,0,1,0
31,01063,NaN,6,6,5
32,01065,NaN,,,NaN
33,01067,NaN,1,1,1
34,01069,NaN,54,81,118
35,01071,NaN,9,8,8
36,01073,NaN,374,543,715
37,01075,NaN,5,5,4
38,01077,NaN,45,38,31
39,01079,NaN,28,45,64
40,01081,NaN,146,192,276
41,01083,NaN,28,19,14
42,01085,NaN,7,6,5
43,01087,NaN,24,27,29
44,01089,NaN,290,350,429
45,01091,NaN,0,0,0
46,01093,NaN,,,NaN
47,01095,NaN,81,107,129
48,01097,NaN,2643,3752,5185
49,01099,NaN,34,51,78
50,01101,NaN,76,64,51
51,01103,NaN,,,NaN
52,01105,NaN,0,0,0
53,01107,NaN,0,0,0
54,01109,NaN,10,8,8
55,01111,NaN,11,9,9
56,01113,NaN,30,30,29
57,01115,NaN,55,53,56
58,01117,NaN,,,NaN
59,01119,NaN,3,3,3
60,01121,NaN,,,NaN
61,01123,NaN,51,70,100
62,01125,NaN,124,125,129
63,01127,NaN,45,38,39
64,01129,NaN,13,12,12
65,01131,NaN,,,NaN
66,01133,NaN,3,3,3
67,02013,NaN,0,1,0
68,02016,NaN,,,NaN
69,02020,NaN,272,198,144
70,02050,NaN,11,8,4
71,02060,NaN,0,0,0
72,02068,NaN,3,2,2
73,02070,NaN,,,NaN
74,02090,NaN,345,549,777
75,02100,NaN,0,0,0
76,02105,NaN,0,0,0
77,02110,NaN,21,18,11
78,02122,NaN,102,102,107
79,02130,NaN,10,8,7
80,02150,NaN,5,4,3
81,02158,NaN,22,23,21
82,02164,NaN,2,2,1
83,02170,NaN,250,186,148
84,02180,NaN,,,NaN
85,02185,NaN,4,3,2
86,02188,NaN,2,1,1
87,02195,NaN,2,2,2
88,02198,NaN,2,2,2
89,02220,NaN,4,3,3
90,02230,NaN,0,0,0
91,02240,NaN,7,6,6
92,02261,NaN,,,NaN
93,02275,NaN,6,5,4
