,County,445,451,458,465
0,01001,6723,118,162,196
1,01003,20631,61,58,44
2,01005,2247,6,4,3
3,01007,2562,7,5,3
4,01009,6483,18,11,7
5,01011,1213,3,2,1
6,01013,2122,8,5,3
7,01015,14284,31,29,23
8,01017,3499,4,3,1
9,01019,1820,4,3,2
10,01021,4083,27,22,21
11,01023,587,1,0,0
12,01025,3463,1,0,0
13,01027,1493,,,NaN
14,01029,1460,2,2,1
15,01031,5399,6,4,3
16,01033,6203,15,10,5
17,01035,1090,,,NaN
18,01037,992,,,NaN
19,01039,4053,4,3,2
20,01041,1492,0,0,0
21,01043,9470,60,58,51
22,01045,4767,5,3,2
23,01047,3527,4,2,1
24,01049,8746,46,68,78
25,01051,9993,,,NaN
26,01053,3876,5,3,2
27,01055,13662,8,5,3
28,01057,2089,8,5,3
29,01059,4199,4,2,2
30,01061,2458,,,NaN
31,01063,907,1,1,0
32,01065,2187,8,5,3
33,01067,1878,4,2,1
34,01069,10380,25,18,13
35,01071,6754,11,7,4
36,01073,75364,369,334,267
37,01075,1392,2,2,0
38,01077,9215,50,46,37
39,01079,2953,27,35,42
40,01081,15524,54,49,40
41,01083,9811,35,28,18
42,01085,1364,,,NaN
43,01087,1545,2,2,1
44,01089,33859,186,191,188
45,01091,2486,0,0,0
46,01093,3065,4,3,2
47,01095,11957,73,80,75
48,01097,37763,99,75,53
49,01099,1714,3,2,2
50,01101,23962,95,66,41
51,01103,14139,7,5,2
52,01105,1079,1,0,0
53,01107,2329,2,1,1
54,01109,3058,5,4,2
55,01111,1769,6,4,3
56,01113,4288,56,82,101
57,01115,9426,41,36,28
58,01117,23106,,,NaN
59,01119,1029,2,1,1
60,01121,8058,22,11,7
61,01123,3893,41,46,59
62,01125,25266,87,53,38
63,01127,7087,14,9,5
64,01129,1640,0,0,1
65,01131,1243,0,0,0
66,01133,2723,2,2,0
67,02013,364,0,0,0
68,02016,657,2,2,2
69,02020,29166,654,740,905
70,02050,3822,26,16,12
71,02060,0,0,0,0
72,02068,92,,,NaN
73,02070,211,1,1,1
74,02090,6835,189,242,306
75,02100,29,0,0,0
76,02105,0,0,0,0
77,02110,1330,36,49,61
78,02122,4248,105,135,171
79,02130,399,5,5,4
80,02150,1090,9,7,7
81,02158,1231,5,4,4
82,02164,188,,,NaN
83,02170,10517,463,534,643
84,02180,345,4,3,4
85,02185,1052,,,NaN
86,02188,602,2,2,2
87,02195,161,3,4,2
88,02198,86,1,1,0
89,02220,339,4,4,4
90,02230,20,0,0,0
91,02240,631,,,NaN
92,02261,0,,,NaN
93,02275,38,2,2,2
94,02282,73,0,1,0
95,02290,354,,,NaN
96,04001,11253,,,NaN
97,04003,11738,110,150,175
98,04005,17342,210,265,291
99,04007,6852,271,408,383
100,04009,5521,140,225,228
101,04011,569,1,0,0
102,04012,2450,1,1,0
103,04013,528377,3004,3746,4395
104,04015,22315,100,80,63
105,04017,15991,282,363,306
106,04019,113659,602,613,643
107,04021,50276,505,496,454
108,04023,7871,24,16,9
109,04025,18424,101,140,166
110,04027,36922,157,213,231
111,05001,2085,4,3,2
112,05003,1914,7,5,4
113,05005,3103,20,16,14
114,05007,28352,143,157,172
115,05009,3754,6,5,4
116,05011,1356,1,1,0
117,05013,409,0,0,0
118,05015,2762,5,4,4
119,05017,1610,0,0,1
120,05019,2093,5,4,4
121,05021,1726,2,1,1
122,05023,1950,3,3,2
123,05025,943,2,2,1
124,05027,2332,6,5,4
125,05029,2197,4,3,2
126,05031,13147,53,67,82
127,05033,7003,10,6,4
128,05035,5915,33,30,28
129,05037,1931,5,5,3
130,05039,757,0,0,1
131,05041,1361,2,2,1
132,05043,1989,3,2,1
133,05045,12281,55,51,47
134,05047,1681,,,NaN
135,05049,1101,1,1,0
136,05051,10062,14,11,7
137,05053,1637,,,NaN
138,05055,6043,22,20,15
139,05057,1985,,,NaN
140,05059,5027,15,9,6
141,05061,1644,2,2,1
142,05063,3730,7,6,5
143,05065,1663,,,NaN
144,05067,3210,2,2,2
145,05069,8765,20,28,35
146,05071,2892,6,4,3
147,05073,544,1,1,1
148,05075,2075,4,2,3
149,05077,1659,1,1,1
150,05079,3187,4,3,2
151,05081,1224,2,2,1
152,05083,2207,0,0,1
153,05085,7100,46,65,77
154,05087,1441,,,NaN
155,05089,1039,4,3,2
156,05091,4227,,,NaN
157,05093,5776,25,32,40
158,05095,862,1,0,1
159,05097,751,0,0,1
160,05099,818,1,0,0
161,05101,708,1,1,0
162,05103,2292,,,NaN
163,05105,832,4,4,2
164,05107,1752,6,5,3
165,05109,1001,,,NaN
166,05111,3122,4,3,2
167,05113,1966,2,2,1
168,05115,7894,27,25,26
169,05117,888,0,1,0
170,05119,38533,146,156,163
171,05121,2071,8,6,5
172,05123,3543,27,36,43
173,05125,11755,13,7,5
174,05127,928,0,1,0
175,05129,676,3,2,2
