,County,431,437,444,451
0,01001,6570,46,38,27
1,01003,20473,114,88,65
2,01005,2226,12,8,5
3,01007,2536,,,NaN
4,01009,6424,30,19,10
5,01011,1204,4,3,2
6,01013,2096,16,14,9
7,01015,14199,24,12,6
8,01017,3485,18,20,21
9,01019,1804,4,3,1
10,01021,4025,17,10,5
11,01023,584,3,2,2
12,01025,3462,0,0,0
13,01027,1480,3,2,1
14,01029,1451,9,5,3
15,01031,5376,34,32,28
16,01033,6159,52,40,26
17,01035,1086,3,2,1
18,01037,942,3,0,0
19,01039,4037,6,3,3
20,01041,1501,4,3,1
21,01043,9353,90,62,45
22,01045,4753,16,15,12
23,01047,3513,17,9,6
24,01049,8693,22,11,6
25,01051,9937,109,89,75
26,01053,3858,20,19,18
27,01055,13633,27,12,5
28,01057,2060,7,4,3
29,01059,4184,,,NaN
30,01061,2445,6,5,2
31,01063,903,,,NaN
32,01065,2159,6,4,2
33,01067,1865,6,3,3
34,01069,10311,44,47,45
35,01071,6720,,,NaN
36,01073,74521,456,285,181
37,01075,1384,16,22,26
38,01077,9100,,,NaN
39,01079,2918,8,5,2
40,01081,15389,130,158,203
41,01083,9721,58,36,21
42,01085,1359,5,3,2
43,01087,1534,20,16,13
44,01089,33463,195,159,133
45,01091,2496,7,5,3
46,01093,3050,,,NaN
47,01095,11839,,,NaN
48,01097,37449,222,143,99
49,01099,1701,7,4,3
50,01101,23661,245,229,197
51,01103,14114,53,32,19
52,01105,1078,1,1,1
53,01107,2322,,,NaN
54,01109,3037,57,69,66
55,01111,1746,21,14,10
56,01113,4218,33,25,20
57,01115,9327,40,23,11
58,01117,22976,147,113,82
59,01119,1022,2,2,1
60,01121,7964,92,84,72
61,01123,3842,,,NaN
62,01125,25011,235,234,262
63,01127,7043,,,NaN
64,01129,1638,,,NaN
65,01131,1247,0,0,0
66,01133,2714,,,NaN
67,02013,364,0,0,1
68,02016,652,,,NaN
69,02020,28119,478,560,671
70,02050,3752,66,73,88
71,02060,0,0,0,0
72,02068,86,3,2,1
73,02070,208,0,0,0
74,02090,6570,62,53,46
75,02100,29,0,0,1
76,02105,0,0,0,0
77,02110,1287,5,3,2
78,02122,4120,18,15,12
79,02130,387,3,2,2
80,02150,1070,3,2,2
81,02158,1220,1,0,1
82,02164,185,,,NaN
83,02170,9774,268,261,228
84,02180,336,2,1,1
85,02185,1038,5,3,2
86,02188,597,1,1,0
87,02195,153,2,1,1
88,02198,84,0,0,1
89,02220,329,1,1,0
90,02230,20,0,0,0
91,02240,602,42,28,19
92,02261,0,0,0,0
93,02275,33,0,0,1
94,02282,72,1,0,1
95,02290,350,2,2,1
96,04001,10801,18,10,5
97,04003,11581,57,33,27
98,04005,17035,48,34,24
99,04007,6537,54,66,83
100,04009,5361,20,29,34
101,04011,564,0,1,0
102,04012,2442,,,NaN
103,04013,523424,1198,1362,1200
104,04015,22063,193,155,147
105,04017,15643,,,NaN
106,04019,112342,417,355,291
107,04021,49263,654,475,390
108,04023,7793,86,93,111
109,04025,18301,,,NaN
110,04027,36738,61,56,66
111,05001,2072,54,80,96
112,05003,1897,10,6,5
113,05005,3060,26,16,9
114,05007,28078,93,62,40
115,05009,3735,15,15,13
116,05011,1355,7,5,3
117,05013,409,,,NaN
118,05015,2747,4,2,2
119,05017,1609,2,2,1
120,05019,2078,5,3,3
121,05021,1722,4,4,2
122,05023,1940,8,6,4
123,05025,937,0,0,1
124,05027,2314,8,5,4
125,05029,2186,6,4,3
126,05031,13061,25,16,10
127,05033,6969,29,27,22
128,05035,5855,16,10,6
129,05037,1916,2,1,1
130,05039,756,2,2,1
131,05041,1355,2,1,1
132,05043,1981,5,3,2
133,05045,12157,41,29,17
134,05047,1668,3,2,2
135,05049,1098,2,1,1
136,05051,10021,27,21,13
137,05053,1632,5,3,2
138,05055,5999,15,10,5
139,05057,1976,10,7,4
140,05059,4988,37,47,54
141,05061,1637,6,5,3
142,05063,3709,5,4,3
143,05065,1654,3,2,1
144,05067,3203,,,NaN
145,05069,8728,11,8,4
146,05071,2875,11,6,4
147,05073,541,0,0,0
148,05075,2065,1,1,0
149,05077,1655,2,1,1
150,05079,3176,2,1,0
151,05081,1217,5,3,2
152,05083,2206,,,NaN
153,05085,7038,23,17,10
154,05087,1435,,,NaN
155,05089,1027,30,37,47
156,05091,4199,41,42,44
157,05093,5740,25,32,42
158,05095,859,4,3,2
159,05097,750,2,2,1
160,05099,816,4,3,1
161,05101,705,2,2,1
162,05103,2286,9,7,4
163,05105,821,4,3,2
164,05107,1735,3,3,1
165,05109,997,2,2,1
166,05111,3113,5,3,2
167,05113,1958,,,NaN
168,05115,7841,5,2,1
169,05117,887,1,0,0
170,05119,38252,128,89,63
171,05121,2053,,,NaN
172,05123,3501,7,6,3
173,05125,11703,31,19,11
174,05127,927,1,0,1
175,05129,668,1,1,0
176,05131,15009,64,56,48
177,05133,2775,,,NaN
178,05135,1548,4,2,2
179,05137,982,3,2,1
180,05139,3913,22,17,9
181,05141,1240,6,4,2
182,05143,30138,113,100,80
183,05145,7784,47,45,47
184,05147,632,1,1,1
185,05149,3406,4,2,2
186,06001,83169,424,355,283
187,06003,86,1,0,1
188,06005,3538,16,20,24
189,06007,11278,73,76,78
190,06009,1995,35,44,54
191,06011,2164,5,6,8
192,06013,65140,447,372,300
193,06015,1125,31,25,21
194,06017,9417,73,80,90
195,06019,98901,665,632,567
196,06021,2308,28,30,36
197,06023,3448,26,15,9
198,06025,27406,148,132,121
199,06027,1394,10,7,5
200,06029,106074,479,415,356
201,06031,22600,74,45,33
202,06033,3317,71,98,118
203,06035,5649,11,14,16
204,06037,1218229,3007,2566,1984
205,06039,15968,136,212,234
206,06041,13657,131,167,206
207,06043,408,7,8,10
208,06045,3935,27,22,20
209,06047,30419,220,165,124
210,06049,472,5,6,8
211,06051,1261,26,24,19
212,06053,42890,161,177,201
213,06055,9360,117,158,190
214,06057,4222,46,41,33
215,06059,265787,885,898,885
216,06061,20736,216,209,210
217,06063,675,8,11,12
218,06065,293831,755,677,646
219,06067,97247,966,1052,1140
220,06069,5862,19,29,33
221,06071,290630,841,845,873
222,06073,269480,1636,1384,1178
223,06075,35244,190,178,167
224,06077,69448,1009,1160,1360
225,06079,20402,183,201,219
226,06081,40264,208,180,147
227,06083,33077,181,159,133
228,06085,114294,640,562,474
229,06087,15306,96,71,50
230,06089,11333,,,NaN
231,06091,104,,,NaN
232,06093,1870,13,11,6
233,06095,31009,255,290,341
234,06097,29199,183,167,142
235,06099,58602,431,324,256
236,06101,9110,69,78,91
237,06103,5260,69,85,104
238,06105,387,6,6,9
239,06107,48960,136,99,71
240,06109,4024,13,11,9
241,06111,79472,321,313,307
242,06113,13317,70,46,32
243,06115,5953,43,44,41
244,08001,51126,713,742,755
245,08003,1343,,,NaN
246,08005,51603,823,874,907
247,08007,745,19,14,9
248,08009,278,2,1,1
249,08011,1483,0,0,0
250,08013,20351,418,424,427
251,08014,4152,97,96,90
252,08015,1496,8,6,6
253,08017,126,0,1,0
254,08019,399,9,8,6
255,08021,460,3,2,2
256,08023,202,3,3,2
257,08025,2140,16,11,5
258,08027,171,,,NaN
259,08029,2537,36,50,61
260,08031,63786,1234,1434,1578
261,08033,67,0,0,0
262,08035,23527,659,774,881
263,08037,5687,160,173,179
264,08039,1403,43,41,47
265,08041,56086,1168,1224,1261
266,08043,5635,72,90,112
267,08045,5386,117,154,186
268,08047,185,,,NaN
269,08049,1327,10,10,8
270,08051,1240,,,NaN
271,08053,16,0,0,0
272,08055,334,5,5,4
273,08057,52,0,0,0
274,08059,40108,802,840,869
275,08061,91,0,0,0
276,08063,584,11,11,8
277,08065,697,11,10,8
278,08067,3300,71,65,52
279,08069,22016,610,737,866
280,08071,1038,9,9,6
281,08073,1003,2,1,1
282,08075,3821,39,62,72
283,08077,13682,65,63,62
284,08079,86,1,1,0
285,08081,695,,,NaN
286,08083,1786,19,22,27
287,08085,3321,26,36,44
288,08087,2526,24,19,15
289,08089,1882,3,3,3
290,08091,273,4,3,3
291,08093,607,30,37,41
292,08095,347,1,1,1
293,08097,2394,137,129,86
294,08099,1169,,,NaN
295,08101,15691,181,176,148
296,08103,516,10,9,7
297,08105,753,7,7,5
298,08107,2056,29,23,20
299,08109,331,,,NaN
300,08111,44,0,1,0
301,08113,848,4,4,3
302,08115,199,1,1,1
303,08117,3342,168,225,261
304,08119,1405,53,65,80
305,08121,435,8,7,6
306,08123,27274,449,449,444
307,08125,834,26,15,11
308,09001,87890,2922,3771,4511
309,09003,74654,1726,2260,2753
310,09005,12518,727,934,1111
311,09007,11364,305,357,425
312,09009,79060,2614,3188,3810
313,09011,20412,395,490,610
314,09013,8457,159,167,172
315,09015,9782,226,287,350
316,10001,15393,344,446,538
317,10003,54815,1285,1329,1366
318,10005,23651,260,265,284
319,11001,NaN,853,942,979
320,12001,23273,266,338,422
321,12003,3352,18,17,16
322,12005,19473,87,43,28
323,12007,2916,13,10,8
324,12009,36951,625,600,545
325,12011,212641,4159,4128,3920
326,12013,1655,4,3,3
327,12015,11436,300,412,505
328,12017,10266,118,111,107
329,12019,17315,183,219,277
330,12021,32253,498,520,522
331,12023,7826,69,94,115
332,12027,4056,60,68,68
333,12029,1549,8,6,5
334,12031,92242,720,691,655
335,12033,34779,186,226,250
336,12035,6618,191,216,248
337,12037,1294,4,3,2
338,12039,5532,9,8,7
339,12041,1483,16,17,14
340,12043,924,5,4,3
341,12045,1913,7,6,5
342,12047,1586,5,4,3
343,12049,2893,14,12,8
344,12051,4458,48,46,48
345,12053,12296,232,242,243
346,12055,7615,92,101,109
347,12057,120680,2526,2777,2920
348,12059,2210,3,3,2
349,12061,11663,151,161,167
350,12063,6049,28,26,25
351,12065,1426,5,5,4
352,12067,1606,1,1,1
353,12069,26470,450,491,511
354,12071,62143,1186,1289,1366
355,12073,30242,234,262,283
356,12075,3070,29,23,16
357,12077,1052,1,0,1
358,12079,2030,2,2,1
359,12081,34567,717,807,878
360,12083,28926,261,283,288
361,12085,11299,152,148,134
362,12086,442337,7618,7779,7691
363,12087,6382,142,162,178
364,12089,7962,35,27,20
365,12091,19719,89,66,44
366,12093,3720,59,81,98
367,12095,122800,2805,3602,4484
368,12097,39356,694,775,862
369,12099,130727,2274,2285,2125
370,12101,36074,727,821,882
371,12103,71696,1456,1688,1929
372,12105,60765,950,1076,1203
373,12107,6016,53,75,93
374,12109,21062,299,389,483
375,12111,23868,346,352,319
376,12113,17702,105,94,83
377,12115,29096,645,799,980
378,12117,29751,834,1034,1273
379,12119,8751,264,359,442
380,12121,5210,16,12,8
381,12123,2694,6,5,3
382,12125,1772,4,4,3
383,12127,37763,1185,1565,1931
384,12129,3241,20,23,27
385,12131,7299,40,34,28
386,12133,2669,8,7,6
387,13001,2251,,,NaN
388,13003,992,,,NaN
389,13005,1597,199,214,127
390,13007,224,1,1,1
391,13009,4392,29,40,48
392,13011,1749,7,7,6
393,13013,9436,90,75,66
394,13015,13855,160,117,92
395,13017,2053,7,6,6
396,13019,1783,5,5,5
397,13021,15305,45,27,17
398,13023,1423,0,1,0
399,13025,1566,13,12,12
400,13027,1364,9,9,9
401,13029,3434,21,12,7
402,13031,6602,19,17,13
403,13033,2468,10,5,3
404,13035,2856,76,105,112
405,13037,570,0,0,0
406,13039,3825,37,60,72
407,13043,924,,,NaN
408,13045,10889,120,167,196
409,13047,5839,61,65,68
410,13049,1336,4,4,3
411,13051,22053,222,179,151
412,13053,3432,44,21,13
413,13055,2674,34,35,40
414,13057,29316,499,492,498
415,13059,14571,64,54,42
416,13061,232,0,1,0
417,13063,24647,300,287,268
418,13065,933,0,1,0
419,13067,73568,888,827,795
420,13069,5229,7,7,6
421,13071,4571,82,116,131
422,13073,16189,58,46,31
423,13075,1773,7,8,6
424,13077,13526,65,36,23
425,13079,647,7,7,6
426,13081,2014,,,NaN
427,13083,1342,8,7,8
428,13085,2902,27,31,32
429,13087,2830,24,26,26
430,13089,60899,971,986,1009
431,13091,2062,,,NaN
432,13093,1053,11,11,11
433,13095,7221,44,55,63
434,13097,14194,170,181,193
435,13099,1149,8,8,8
436,13101,461,,,NaN
437,13103,4378,,,NaN
438,13105,2257,5,5,5
439,13107,2513,,,NaN
440,13109,938,5,5,5
441,13111,2259,32,45,53
442,13113,8504,89,70,58
443,13115,11579,160,141,137
444,13117,20958,318,301,281
445,13119,2586,9,8,8
446,13121,91302,1079,951,843
447,13123,2834,8,7,8
448,13125,261,,,NaN
449,13127,7782,,,NaN
450,13129,7879,61,56,47
451,13131,2050,10,9,9
452,13133,1770,9,9,9
453,13135,96486,791,722,663
454,13137,4971,23,32,37
455,13139,26271,155,142,134
456,13141,896,3,4,3
457,13143,2527,20,18,18
458,13145,2458,11,6,3
459,13147,2311,9,9,9
460,13149,828,6,5,5
461,13151,23561,245,189,135
462,13153,13987,97,84,69
463,13155,894,,,NaN
464,13157,9498,75,74,69
465,13159,1366,13,12,12
466,13161,1827,11,11,10
467,13163,1893,7,7,6
468,13165,835,5,4,5
469,13167,1098,6,5,6
470,13169,1946,,,NaN
471,13171,1947,16,14,14
472,13173,758,4,4,4
473,13175,5422,12,12,11
474,13177,2662,13,12,12
475,13179,3603,90,73,60
476,13181,775,5,5,4
477,13183,808,0,0,0
478,13185,12172,103,113,105
479,13187,2837,9,5,2
480,13189,2372,11,8,6
481,13191,807,41,21,17
482,13193,829,9,8,9
483,13195,3141,8,8,8
484,13197,543,2,2,2
485,13199,1910,12,12,11
486,13201,822,15,9,6
487,13205,2001,26,37,43
488,13207,2537,12,6,3
489,13209,863,0,0,0
490,13211,2024,35,31,26
491,13213,4648,46,58,69
492,13215,15354,194,153,127
493,13217,10308,100,71,51
494,13219,3870,46,31,24
495,13221,1437,10,10,9
496,13223,15672,247,249,259
497,13225,2526,21,22,22
498,13227,3243,23,21,18
499,13229,2367,8,7,8
500,13231,2148,45,44,54
501,13233,5429,43,36,35
502,13235,903,9,8,8
503,13237,2104,13,7,5
504,13239,161,,,NaN
505,13241,1622,13,13,13
506,13243,618,,,NaN
507,13245,23480,136,145,151
508,13247,7156,121,130,133
509,13249,334,1,1,0
510,13251,937,7,6,6
511,13253,921,9,8,9
512,13255,5898,52,40,29
513,13257,3038,12,10,7
514,13259,877,3,3,3
515,13261,2501,10,10,9
516,13263,463,3,3,3
517,13265,122,,,NaN
518,13267,2260,10,11,9
519,13269,776,,,NaN
520,13271,1258,7,7,6
521,13273,786,3,3,3
522,13275,4290,35,48,58
523,13277,4765,24,35,41
524,13279,3289,29,25,29
525,13281,1168,9,8,8
526,13283,834,0,1,0
527,13285,7228,39,32,25
528,13287,980,3,4,3
529,13289,697,,,NaN
530,13291,2129,9,9,9
531,13293,3328,14,8,6
532,13295,6906,88,111,138
533,13297,10142,92,67,45
534,13299,4714,31,40,45
535,13301,511,,,NaN
536,13303,1992,9,9,9
537,13305,3436,52,68,78
538,13307,139,1,1,0
539,13309,617,1,1,1
540,13311,3083,10,11,9
541,13313,16327,142,181,215
542,13315,814,7,8,7
543,13317,1063,6,5,6
544,13319,911,,,NaN
545,13321,1721,7,7,6
546,15001,2485,76,98,118
547,15003,23324,501,680,863
548,15005,0,0,0,0
549,15007,192,,,NaN
550,15009,3527,288,365,466
551,16001,48870,581,612,649
552,16003,333,1,0,1
553,16005,8338,122,119,115
554,16007,367,3,3,3
555,16009,645,3,3,3
556,16011,4618,82,74,64
557,16013,2245,37,49,63
558,16015,320,2,2,3
559,16017,3084,17,12,11
560,16019,13921,405,354,299
561,16021,842,8,10,10
562,16023,202,1,0,1
563,16025,71,1,0,1
564,16027,25467,261,308,391
565,16029,648,,,NaN
566,16031,2894,7,7,9
567,16033,56,1,1,1
568,16035,1027,8,10,10
569,16037,242,4,4,4
570,16039,1741,83,113,142
571,16041,1118,11,13,14
572,16043,1077,21,27,35
573,16045,1728,11,13,14
574,16047,1279,3,4,3
575,16049,1172,3,4,3
576,16051,2775,101,107,108
577,16053,2533,8,10,10
578,16055,17134,84,78,68
579,16057,2901,12,7,3
580,16059,516,4,5,5
581,16061,384,,,NaN
582,16063,493,3,3,3
583,16065,6806,107,96,84
584,16067,2310,6,7,8
585,16069,3475,41,40,44
586,16071,345,7,7,9
587,16073,1036,6,7,8
588,16075,2443,36,46,58
589,16077,645,5,6,6
590,16079,1044,12,14,16
591,16081,1148,23,32,34
592,16083,9116,15,12,8
593,16085,823,6,6,7
594,16087,1196,8,10,10
595,17001,8075,12,14,16
596,17003,456,,,NaN
597,17005,1936,7,9,10
598,17007,6081,56,65,79
599,17009,680,3,3,3
600,17011,3410,15,14,10
601,17013,505,11,12,14
602,17015,1629,29,40,48
603,17017,1924,14,16,18
604,17019,18920,292,394,484
605,17021,3398,20,19,19
606,17023,1719,13,14,17
607,17025,1454,5,6,7
608,17027,5663,29,22,23
609,17029,5407,42,36,31
610,17031,495050,7651,10146,12403
611,17033,2052,29,40,49
612,17035,1262,24,29,33
613,17037,8604,88,103,119
614,17039,1320,11,13,15
615,17041,2514,,,NaN
616,17043,81323,1395,1605,1833
617,17045,1631,15,11,6
618,17047,540,3,4,4
619,17049,4559,39,52,64
620,17051,3088,8,10,11
621,17053,1637,8,10,11
622,17055,4255,45,57,72
623,17057,3237,204,260,305
624,17059,450,4,4,5
625,17061,1402,6,8,8
626,17063,5396,48,39,31
627,17065,802,,,NaN
628,17067,1701,,,NaN
629,17069,359,4,4,5
630,17071,516,4,5,6
631,17073,4483,80,106,131
632,17075,2839,30,41,51
633,17077,4726,64,95,114
634,17079,1129,8,9,11
635,17081,4062,32,41,49
636,17083,2552,30,43,52
637,17085,1673,32,48,58
638,17087,1371,4,5,6
639,17089,52603,574,768,942
640,17091,12954,109,119,116
641,17093,11594,135,146,157
642,17095,5107,55,67,85
643,17097,61940,532,519,484
644,17099,11232,84,73,65
645,17101,2366,15,17,19
646,17103,3677,174,224,270
647,17105,4391,37,36,33
648,17107,3448,95,121,146
649,17109,2408,42,54,67
650,17111,25477,333,394,470
651,17113,15460,404,537,655
652,17115,9846,80,76,66
653,17117,4484,27,22,21
654,17119,29099,324,385,462
655,17121,4354,43,54,68
656,17123,908,22,21,20
657,17125,1337,30,40,47
658,17127,1307,4,5,6
659,17129,1131,56,69,85
660,17131,1316,10,11,12
661,17133,4190,40,49,57
662,17135,3594,23,32,38
663,17137,3684,18,17,14
664,17139,1530,11,12,14
665,17141,5368,125,152,181
666,17143,18295,843,1139,1341
667,17145,3108,9,10,12
668,17147,1390,13,15,18
669,17149,1734,11,12,14
670,17151,298,5,6,7
671,17153,673,1,0,1
672,17155,431,,,NaN
673,17157,4031,28,40,47
674,17159,1678,27,40,47
675,17161,13606,194,277,330
676,17163,26539,196,170,141
677,17165,2415,25,24,23
678,17167,16906,331,438,542
679,17169,686,,,NaN
680,17171,456,3,3,3
681,17173,2204,13,15,18
682,17175,553,,,NaN
683,17177,4256,43,50,50
684,17179,14313,312,437,517
685,17181,2226,7,8,9
686,17183,8847,46,36,28
687,17185,1330,12,13,15
688,17187,1679,5,6,7
689,17189,1608,7,8,9
690,17191,1704,5,5,7
691,17193,1645,6,7,7
692,17195,6257,193,254,295
693,17197,68145,877,1041,1223
694,17199,7027,35,28,22
695,17201,29129,365,483,598
696,17203,3965,151,201,238
697,18001,3322,14,17,22
698,18003,37579,568,696,862
699,18005,7686,69,100,125
700,18007,930,1,2,2
701,18009,1296,40,30,22
702,18011,6351,44,40,35
703,18013,967,,,NaN
704,18015,1801,12,13,14
705,18017,5600,21,12,8
706,18019,12401,87,79,74
707,18021,2467,27,36,47
708,18023,4050,33,45,58
709,18025,958,12,13,14
710,18027,2874,3,3,3
711,18029,5584,33,48,61
712,18031,2756,13,14,15
713,18033,3970,43,60,76
714,18035,10089,62,77,88
715,18037,6021,25,26,27
716,18039,26196,253,293,343
717,18041,2748,5,6,6
718,18043,7404,63,83,106
719,18045,2054,9,9,11
720,18047,1630,10,11,12
721,18049,1855,17,12,10
722,18051,4192,28,22,16
723,18053,6623,75,107,133
724,18055,2668,10,10,12
725,18057,33300,293,318,346
726,18059,7660,59,52,51
727,18061,4202,52,51,55
728,18063,16292,116,123,136
729,18065,5502,31,46,58
730,18067,9387,114,149,190
731,18069,3667,54,56,55
732,18071,4778,80,104,135
733,18073,3295,35,42,47
734,18075,1827,19,21,24
735,18077,3007,26,38,48
736,18079,2219,10,11,12
737,18081,16987,235,300,378
738,18083,3601,7,8,9
739,18085,8800,113,156,199
740,18087,2464,12,13,14
741,18089,49815,376,422,470
742,18091,10191,203,294,364
743,18093,4253,20,20,24
744,18095,12021,61,58,58
745,18097,93288,818,1078,1395
746,18099,5593,34,28,25
747,18101,816,5,5,5
748,18103,3669,25,27,29
749,18105,10848,221,306,387
750,18107,4068,60,72,86
751,18109,6258,29,22,20
752,18111,1000,11,11,13
753,18113,5234,41,52,65
754,18115,546,1,1,1
755,18117,1736,7,8,9
756,18119,1880,9,10,11
757,18121,1422,7,7,7
758,18123,1773,9,9,11
759,18125,1290,,,NaN
760,18127,16540,161,180,209
761,18129,2656,13,13,15
762,18131,1103,7,7,9
763,18133,3466,35,30,27
764,18135,2305,25,33,43
765,18137,3304,9,10,11
766,18139,1671,5,5,5
767,18141,31957,589,644,698
768,18143,2556,10,10,12
769,18145,4702,11,6,4
770,18147,2253,13,12,10
771,18149,1941,12,13,14
772,18151,3491,34,40,48
773,18153,2059,6,7,7
774,18155,764,4,4,4
775,18157,20786,190,241,294
776,18159,1571,23,19,15
777,18161,689,2,3,3
778,18163,21700,105,114,120
779,18165,1639,8,9,10
780,18167,11961,81,83,82
781,18169,3405,26,30,39
782,18171,775,6,6,6
783,18173,7576,32,33,32
784,18175,2209,33,38,49
785,18177,6773,44,52,68
786,18179,2757,72,93,113
787,18181,3024,10,11,12
788,18183,3626,33,37,39
789,19001,836,,,NaN
790,19003,319,0,0,0
791,19005,1483,8,7,7
792,19007,1251,5,5,5
793,19009,481,,,NaN
794,19011,2469,11,11,9
795,19013,15245,91,106,118
796,19015,2508,16,16,14
797,19017,2755,10,9,8
798,19019,1835,21,19,21
799,19021,4180,12,9,6
800,19023,1609,5,4,4
801,19025,1321,7,7,5
802,19027,2733,13,10,8
803,19029,1326,6,6,5
804,19031,1780,11,10,9
805,19033,5094,31,40,48
806,19035,1538,19,16,11
807,19037,1209,,,NaN
808,19039,971,3,3,3
809,19041,1995,78,95,107
810,19043,1623,7,6,5
811,19045,5173,86,122,145
812,19047,2589,11,10,9
813,19049,10628,166,227,276
814,19051,784,5,5,4
815,19053,580,,,NaN
816,19055,1932,44,59,70
817,19057,4346,13,12,10
818,19059,2243,105,134,156
819,19061,12677,129,177,217
820,19063,1221,42,53,52
821,19065,1817,7,6,5
822,19067,1518,9,9,7
823,19069,1111,5,4,4
824,19071,582,9,9,7
825,19073,753,5,6,4
826,19075,1336,3,3,3
827,19077,1139,28,40,46
828,19079,1757,5,5,5
829,19081,1406,7,7,5
830,19083,1753,14,12,11
831,19085,1708,9,9,7
832,19087,2832,11,9,8
833,19089,1020,6,5,5
834,19091,1171,11,11,9
835,19093,872,9,9,7
836,19095,1435,8,7,7
837,19097,2140,11,11,9
838,19099,4019,85,120,144
839,19101,1299,4,4,3
840,19103,13484,187,255,317
841,19105,2892,10,10,8
842,19107,934,3,3,2
843,19109,2066,36,43,52
844,19111,3632,77,121,141
845,19113,19829,120,134,157
846,19115,1245,5,5,4
847,19117,746,,,NaN
848,19119,1498,10,9,8
849,19121,1500,20,28,34
850,19123,2194,9,8,7
851,19125,3499,18,17,14
852,19127,4727,13,9,6
853,19129,1546,28,33,37
854,19131,1243,8,7,7
855,19133,790,6,5,5
856,19135,913,,,NaN
857,19137,979,,,NaN
858,19139,4427,74,95,116
859,19141,1918,29,27,24
860,19143,712,10,9,8
861,19145,1848,18,24,30
862,19147,1059,26,37,42
863,19149,3824,52,57,60
864,19151,827,5,5,4
865,19153,54250,769,876,938
866,19155,10252,176,232,283
867,19157,1508,5,4,4
868,19159,527,6,5,5
869,19161,1230,11,11,9
870,19163,17910,482,665,801
871,19165,1233,29,41,49
872,19167,4943,58,59,65
873,19169,9986,145,192,237
874,19171,2051,6,5,5
875,19173,643,1,1,0
876,19175,1219,8,8,7
877,19177,543,2,2,2
878,19179,4207,24,12,8
879,19181,5361,82,110,131
880,19183,2439,10,10,8
881,19185,514,10,9,8
882,19187,5034,18,15,12
883,19189,1339,7,6,5
884,19191,1890,21,26,28
885,19193,14446,188,181,170
886,19195,678,4,3,3
887,19197,1765,4,3,3
888,20001,1206,13,10,8
889,20003,829,3,3,3
890,20005,1552,5,4,4
891,20007,368,0,0,0
892,20009,2595,6,5,4
893,20011,1312,7,6,5
894,20013,1228,,,NaN
895,20015,7355,48,61,74
896,20017,250,1,0,1
897,20019,265,1,0,1
898,20021,2405,,,NaN
899,20023,357,0,1,0
900,20025,247,1,1,1
901,20027,785,0,0,0
902,20029,973,,,NaN
903,20031,721,2,2,2
904,20033,167,,,NaN
905,20035,3894,9,7,7
906,20037,4622,18,12,9
907,20039,264,1,0,1
908,20041,1706,2,2,2
909,20043,959,1,0,1
910,20045,8870,46,51,51
911,20047,256,0,1,0
912,20049,178,0,0,0
913,20051,3717,6,6,5
914,20053,1214,0,1,0
915,20055,6009,6,5,5
916,20057,5676,42,55,64
917,20059,2489,6,6,5
918,20061,3154,18,16,12
919,20063,385,0,0,0
920,20065,250,0,0,0
921,20067,932,1,0,1
922,20069,556,1,0,1
923,20071,104,1,0,1
924,20073,551,0,1,0
925,20075,201,0,0,0
926,20077,618,6,6,5
927,20079,3524,23,22,18
928,20081,417,2,2,2
929,20083,209,1,0,1
930,20085,1375,11,9,8
931,20087,1658,23,28,34
932,20089,207,2,2,2
933,20091,55914,291,248,201
934,20093,560,0,0,0
935,20095,740,,,NaN
936,20097,238,0,0,0
937,20099,2715,36,27,24
938,20101,125,0,0,0
939,20103,7026,38,31,23
940,20105,257,0,1,0
941,20107,772,3,3,3
942,20109,292,0,0,0
943,20111,4187,21,17,15
