,County,640,647,654,661,668
0,01001,10043,76,84,101,76
1,01003,37245,272,288,225,240
2,01005,3577,36,27,30,23
3,01007,4251,27,25,32,23
4,01009,10192,110,110,93,72
5,01011,1516,10,14,8,11
6,01013,3263,24,26,25,30
7,01015,22225,800,431,247,227
8,01017,5607,86,37,18,56
9,01019,3028,41,28,21,14
10,01021,6641,52,65,55,48
11,01023,885,12,14,17,12
12,01025,4755,21,27,22,39
13,01027,2433,31,29,12,15
14,01029,2477,30,24,16,25
15,01031,9210,81,50,54,20
16,01033,8860,101,49,50,67
17,01035,1861,9,9,10,5
18,01037,1802,13,15,13,18
19,01039,6712,35,86,34,32
20,01041,2452,22,16,25,18
21,01043,15443,134,90,90,107
22,01045,8897,177,0,0,0
23,01047,4973,49,64,39,32
24,01049,12649,93,61,80,73
25,01051,15241,144,119,144,134
26,01053,6772,16,28,38,26
27,01055,19825,194,184,158,173
28,01057,2928,27,32,24,24
29,01059,5959,42,59,47,43
30,01061,4571,20,27,39,24
31,01063,1267,9,9,7,11
32,01065,3113,21,16,18,26
33,01067,3126,29,27,33,22
34,01069,17384,66,70,61,89
35,01071,9871,78,69,43,59
36,01073,114790,1393,978,826,1260
37,01075,2241,34,39,22,22
38,01077,14302,117,121,74,118
39,01079,4321,37,49,29,30
40,01081,23526,536,190,114,116
41,01083,15343,130,84,98,99
42,01085,1751,14,13,9,12
43,01087,2346,26,29,17,18
44,01089,52306,555,350,335,372
45,01091,3380,20,31,21,19
46,01093,5005,34,45,36,41
47,01095,18361,95,104,153,119
48,01097,72579,371,420,417,594
49,01099,3314,13,9,10,11
50,01101,34106,387,247,257,219
51,01103,20941,149,155,118,166
52,01105,1388,6,9,7,9
53,01107,3162,28,30,26,25
54,01109,4795,51,37,36,31
55,01111,3297,37,19,22,26
56,01113,6366,0,92,129,167
57,01115,16054,211,110,179,110
58,01117,37597,775,555,588,452
59,01119,1330,11,12,7,6
60,01121,13836,584,125,107,97
61,01123,7084,36,95,25,26
62,01125,35101,217,249,278,283
63,01127,11202,109,97,110,75
64,01129,2515,11,23,50,51
65,01131,1688,8,13,6,10
66,01133,4516,43,27,32,28
67,02013,435,6,4,5,8
68,02016,930,39,24,48,28
69,02020,55177,1464,1030,707,539
70,02050,5833,287,184,202,177
71,02060,0,4,6,7,4
72,02068,267,,,,NaN
73,02070,806,34,18,10,8
74,02090,15224,424,156,168,209
75,02100,229,1,3,1,5
76,02105,0,,,,NaN
77,02110,3779,88,52,73,74
78,02122,10586,492,253,313,136
79,02130,1677,,,,NaN
80,02150,2494,120,135,30,26
81,02158,2045,,,,NaN
82,02164,463,26,9,9,4
83,02170,21228,850,938,333,264
84,02180,1359,89,54,34,21
85,02185,2590,91,103,84,68
86,02188,1667,129,105,80,67
87,02195,299,,,,NaN
88,02198,497,,,,NaN
89,02220,1183,36,29,27,21
90,02230,74,,,,NaN
91,02240,1185,48,14,13,14
92,02261,0,62,76,90,60
93,02275,145,,,,NaN
94,02282,254,1,1,0,1
95,02290,680,,,,NaN
96,04001,14040,225,286,301,411
97,04003,15504,172,211,269,97
98,04005,22771,470,610,888,513
99,04007,9591,118,255,219,344
100,04009,7486,149,103,92,81
101,04011,1073,13,11,11,4
102,04012,3150,42,45,37,27
103,04013,728245,7310,7212,6714,4257
104,04015,32977,381,469,338,339
105,04017,21026,270,259,302,199
106,04019,141688,1394,2149,2829,2474
107,04021,72566,897,749,1243,1307
108,04023,8993,95,98,145,105
109,04025,27883,377,531,644,811
110,04027,41347,274,255,241,270
111,05001,3469,15,24,10,15
112,05003,3160,17,16,15,13
113,05005,5814,26,16,23,24
114,05007,41935,349,287,307,571
115,05009,6205,47,21,17,13
116,05011,1956,6,5,5,13
117,05013,592,,,,NaN
118,05015,4291,26,26,26,23
119,05017,2014,11,7,4,5
120,05019,3229,19,20,15,16
121,05021,2704,21,16,13,17
122,05023,3707,27,31,26,30
123,05025,1415,8,8,14,4
124,05027,3372,71,39,28,24
125,05029,3154,20,13,8,15
126,05031,21449,96,109,84,96
127,05033,10676,59,54,47,71
128,05035,8754,50,60,35,29
129,05037,2961,16,13,9,5
130,05039,1136,16,26,33,114
131,05041,1896,10,7,6,6
132,05043,2870,7,12,11,8
133,05045,19487,130,112,113,104
134,05047,2720,18,13,11,8
135,05049,1693,15,13,5,17
136,05051,15932,120,100,104,71
137,05053,2870,20,15,10,9
138,05055,10015,98,85,46,41
139,05057,2933,28,19,11,12
140,05059,7598,66,69,83,108
141,05061,2422,25,14,7,16
142,05063,6315,58,56,82,104
143,05065,2521,19,18,25,15
144,05067,4251,29,20,11,13
145,05069,12307,57,46,40,55
146,05071,4584,32,16,26,22
147,05073,843,,,,NaN
