,State,425,430,437,444,451
0,Washington,5183,61,51,46,44
1,Illinois,23379,144,126,117,104
2,California,57619,895,742,577,553
3,Arizona,16745,188,184,135,122
4,Massachusetts,16894,213,129,130,107
5,Wisconsin,7240,70,60,43,38
6,Texas,47446,880,669,554,474
7,Nebraska,2135,11,15,14,12
8,Utah,2062,36,35,25,27
9,Oregon,2365,40,38,33,28
10,Florida,32779,478,393,355,318
11,New York,49444,466,408,448,414
12,Rhode Island,2604,31,24,20,18
13,Georgia,18556,318,229,182,172
14,New Hampshire,1217,19,22,23,24
15,North Carolina,11836,136,131,105,105
16,New Jersey,24181,263,199,193,181
17,Colorado,6070,37,48,46,47
18,Maryland,8184,119,91,61,65
19,Nevada,5174,52,49,42,34
20,Tennessee,11713,87,86,59,68
21,Hawaii,453,3,4,5,6
22,Indiana,12947,87,75,66,57
23,Kentucky,5799,200,164,132,99
24,Minnesota,6850,39,52,36,41
25,Oklahoma,4788,113,83,69,62
26,Pennsylvania,24774,240,194,172,158
27,South Carolina,9027,126,114,93,64
28,District of Columbia,1050,9,10,10,8
29,Kansas,4806,16,19,20,20
30,Missouri,8719,55,57,42,37
31,Vermont,219,6,8,9,10
32,Virginia,10127,184,197,145,105
33,Connecticut,7841,70,60,47,44
34,Iowa,5675,35,42,37,27
35,Louisiana,10030,130,75,73,58
36,Ohio,18526,33,58,58,56
37,Michigan,16912,147,105,101,95
38,South Dakota,1923,12,13,14,14
39,Arkansas,5544,63,46,38,33
40,Delaware,1531,23,24,18,16
41,Mississippi,6956,55,55,48,36
42,New Mexico,3892,42,35,23,20
43,North Dakota,1492,4,7,8,10
44,Wyoming,693,5,6,4,5
45,Alaska,310,4,7,7,6
46,Maine,729,5,8,9,13
47,Alabama,10436,122,113,82,71
48,Idaho,1946,37,35,34,35
49,Montana,1414,24,20,26,26
50,Puerto Rico,2098,19,19,20,19
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN
53,West Virginia,2612,77,67,51,39
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
