,State,334,339,346,353,360
0,Washington,226635,11851,12265,9829,7844
1,Illinois,905069,38032,42398,36382,30703
2,California,1923887,278586,286779,245579,207594
3,Arizona,461345,42788,52770,47006,40003
4,Massachusetts,327374,23434,21094,16731,13673
5,Wisconsin,494353,17109,17963,15226,13154
6,Texas,1604991,99116,110663,97276,82594
7,Nebraska,157103,6954,8705,8286,7615
8,Utah,252783,12613,13408,11390,9701
9,Oregon,103755,8279,8852,7628,6533
10,Florida,1212581,71433,82034,73494,63474
11,New York,857049,51297,44603,32937,25749
12,Rhode Island,80231,121466,69164,78354,74312
13,Georgia,591438,40327,46933,41912,35581
14,New Hampshire,37388,4118,4250,3632,3122
15,North Carolina,483647,35924,39405,35263,31154
16,New Jersey,435763,25606,24327,18625,14677
17,Colorado,311036,16972,17854,14323,11618
18,Maryland,253073,17962,20933,18332,15563
19,Nevada,205884,17652,20391,17762,14959
20,Tennessee,529578,58942,60241,52612,45959
21,Hawaii,20709,860,1023,945,862
22,Indiana,468219,33022,37713,31455,26036
23,Kentucky,244296,20356,22998,20946,18591
24,Minnesota,399311,16996,20229,19224,17992
25,Oklahoma,263434,22922,24372,21536,18795
26,Pennsylvania,569099,58227,56711,43706,33939
27,South Carolina,275733,19373,21327,18984,16634
28,District of Columbia,26740,1649,1961,1778,1575
29,Kansas,207784,5881,5429,5373,5083
30,Missouri,377948,20240,22931,19517,16218
31,Vermont,6534,544,584,451,360
32,Virginia,310890,24910,28332,25421,22242
33,Connecticut,167377,74858,55524,44850,46497
34,Iowa,268736,6955,9483,8986,8066
35,Louisiana,287261,154212,142740,132993,95260
36,Ohio,629354,54087,57778,48966,40965
37,Michigan,501115,47371,49468,39531,32117
38,South Dakota,95074,2721,3403,2982,2615
39,Arkansas,203107,13071,14764,12923,11256
40,Delaware,51056,5666,5927,5149,4309
41,Mississippi,195500,15184,17870,16227,14236
42,New Mexico,130808,8312,10211,8955,7586
43,North Dakota,90116,1861,2338,2226,2083
44,Wyoming,42118,1804,1842,1551,1317
45,Alaska,44023,2744,3067,2498,2054
46,Maine,19285,1597,1657,1406,1192
47,Alabama,324832,24570,28118,24831,21498
48,Idaho,130877,10989,12274,10407,8712
49,Montana,77324,3387,3564,2824,2301
50,Puerto Rico,68849,NaN,NaN,NaN,NaN
51,Virgin Islands,1921,NaN,NaN,NaN,NaN
52,Guam,7211,NaN,NaN,NaN,NaN
53,West Virginia,73337,8249,9071,7620,6293
54,Northern Mariana Islands,116,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
