,State,424,430,437,444,451,458,465
0,Washington,354782,3347,3630,3942,4183,4310,4352
1,Illinois,1221775,11055,11780,12401,12725,12696,12385
2,California,3641105,31562,31672,33073,35444,38333,41172
3,Arizona,836253,4828,4227,3995,4004,4158,4354
4,Massachusetts,614668,4060,4080,4354,4838,5340,5703
5,Wisconsin,629407,4156,3973,3783,3580,3368,3152
6,Texas,2754616,26236,24268,24400,26035,28442,30807
7,Nebraska,206388,1723,1737,1747,1746,1733,1703
8,Utah,381629,1747,1684,1744,1882,2050,2200
9,Oregon,161531,1577,1764,2067,2460,2894,3322
10,Florida,2008349,18966,16950,15176,13608,12221,10993
11,New York,1782769,25070,23993,23040,22142,21245,20307
12,Rhode Island,133039,1107,1061,1030,1007,988,970
13,Georgia,1045694,7755,6842,6061,5389,4809,4306
14,New Hampshire,80543,847,763,689,625,568,517
15,North Carolina,895263,8661,9075,9880,10805,11553,12007
16,New Jersey,865886,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,450630,4930,5345,5715,5960,6061,6039
18,Maryland,400023,2943,2741,2829,3213,3880,4661
19,Nevada,301178,2600,2673,2789,2949,3149,3373
20,Tennessee,798621,5149,4694,4270,3875,3510,3174
21,Hawaii,29120,421,464,533,629,755,905
22,Indiana,677905,3718,3699,3851,4134,4455,4712
23,Kentucky,420828,3729,3347,3008,2707,2439,2201
24,Minnesota,505224,4031,4022,4008,3983,3939,3878
25,Oklahoma,434491,2932,2520,2367,2394,2543,2758
26,Pennsylvania,988656,9523,9538,10025,10802,11680,12499
27,South Carolina,541582,4990,4975,5203,5541,5877,6127
28,District of Columbia,43229,425,405,389,374,360,347
29,Kansas,301519,1601,1423,1270,1139,1025,926
30,Missouri,575253,6844,6683,6504,6302,6075,5824
31,Vermont,17740,364,340,317,296,276,257
32,Virginia,604904,6166,6422,7096,8024,8963,9706
33,Connecticut,296691,2637,2400,2193,2010,1848,1703
34,Iowa,345785,2438,2607,2757,2854,2889,2864
35,Louisiana,439737,2816,2681,2651,2704,2815,2956
36,Ohio,999750,7737,8231,9237,10526,11758,12676
37,Michigan,691070,5591,5679,6178,6905,7826,8912
38,South Dakota,115867,444,403,367,335,305,279
39,Arkansas,328655,2046,2090,2236,2418,2580,2687
40,Delaware,92287,923,907,904,906,911,912
41,Mississippi,302837,1701,1662,1740,1905,2111,2314
42,New Mexico,189731,1257,1387,1552,1710,1841,1941
43,North Dakota,101651,467,465,458,448,435,418
44,Wyoming,55581,303,330,361,388,407,417
45,Alaska,61086,341,336,336,337,337,337
46,Maine,48464,730,716,706,695,679,659
47,Alabama,511460,2932,2827,2960,3248,3556,3773
48,Idaho,177420,1398,1476,1555,1623,1664,1669
49,Montana,103060,595,607,625,645,662,672
50,Puerto Rico,104516,1169,1127,1092,1062,1035,1010
51,Virgin Islands,2767,43,42,44,48,55,63
52,Guam,7780,38,45,54,67,82,96
53,West Virginia,137826,977,928,948,1018,1116,1217
54,Northern Mariana Islands,157,4,4,3,3,3,3
55,American Samoa,0,0,0,0,0,0,0
