,State,530,535,542,549,556
0,Washington,NaN,2108,2110,2008,1992
1,Illinois,NaN,2390,2407,2241,2341
2,California,NaN,5384,5429,5188,5470
3,Arizona,NaN,3741,3735,3720,3746
4,Massachusetts,NaN,383,393,404,389
5,Wisconsin,NaN,632,608,581,579
6,Texas,NaN,10301,10968,9947,10099
7,Nebraska,NaN,261,252,251,236
8,Utah,NaN,2438,2446,2421,2429
9,Oregon,NaN,1015,1018,1019,1047
10,Florida,NaN,15414,15002,14965,14953
11,New York,NaN,2382,2511,2490,2522
12,Rhode Island,NaN,130,132,135,135
13,Georgia,NaN,2461,2479,2459,2467
14,New Hampshire,NaN,153,147,144,149
15,North Carolina,NaN,1996,1972,1911,1954
16,New Jersey,NaN,1483,1550,1589,1660
17,Colorado,NaN,2853,2793,2772,2784
18,Maryland,NaN,448,459,465,463
19,Nevada,NaN,3151,3064,3066,3118
20,Tennessee,NaN,646,660,672,672
21,Hawaii,NaN,327,331,349,337
22,Indiana,NaN,2075,2065,2100,2131
23,Kentucky,NaN,1076,1120,1118,1136
24,Minnesota,NaN,621,643,585,649
25,Oklahoma,NaN,1576,1595,1612,1613
26,Pennsylvania,NaN,1251,1292,1255,1153
27,South Carolina,NaN,1154,1158,1208,1112
28,District of Columbia,NaN,79,82,72,65
29,Kansas,NaN,1219,1228,1169,1163
30,Missouri,NaN,6013,6068,6078,6077
31,Vermont,NaN,24,30,26,28
32,Virginia,NaN,845,741,893,929
33,Connecticut,NaN,364,342,363,363
34,Iowa,NaN,576,576,586,586
35,Louisiana,NaN,2935,2854,2932,2854
36,Ohio,NaN,1796,1803,1772,1757
37,Michigan,NaN,1219,1209,1268,1471
38,South Dakota,NaN,99,98,92,100
39,Arkansas,NaN,1801,1813,1821,1783
40,Delaware,NaN,195,192,175,200
41,Mississippi,NaN,1311,1360,1338,1345
42,New Mexico,NaN,446,425,409,447
43,North Dakota,NaN,76,76,76,65
44,Wyoming,NaN,476,471,477,490
45,Alaska,NaN,332,312,294,303
46,Maine,NaN,129,126,123,123
47,Alabama,NaN,1324,1289,1273,1248
48,Idaho,NaN,488,430,440,521
49,Montana,NaN,342,355,362,370
50,Puerto Rico,NaN,267,271,286,286
51,Virgin Islands,NaN,57,56,53,52
52,Guam,NaN,42,41,44,41
53,West Virginia,NaN,362,328,320,317
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
