,State,256,262,269,276,283,290,297,304,311
0,Washington,89874,3507,3170,2845,2588,2368,2178,2008,1858
1,Illinois,304235,13240,11332,9702,8429,7388,6522,5787,5153
2,California,832713,20068,16286,13628,11745,10224,9051,8077,7227
3,Arizona,220754,3585,3315,2926,2618,2364,2138,1950,1799
4,Massachusetts,134947,4069,3545,3107,2824,2615,2449,2306,2176
5,Wisconsin,132663,16783,15828,15350,15368,15600,15869,16095,16249
6,Texas,790194,28617,21419,17067,13967,11624,9765,8244,6983
7,Nebraska,47807,3806,3676,3578,3567,3584,3598,3600,3585
8,Utah,77618,5340,3171,1990,1327,941,705,550,444
9,Oregon,34770,1607,1088,793,618,506,429,373,330
10,Florida,716459,14866,12531,10602,9119,7956,6980,6167,5516
11,New York,464582,8528,7982,7440,7122,6914,6744,6601,6460
12,Rhode Island,25076,875,787,700,635,580,536,494,458
13,Georgia,322925,7709,6415,5380,4604,4003,3509,3103,2780
14,New Hampshire,8645,448,381,333,308,294,285,278,272
15,North Carolina,217496,8277,6754,5670,4828,4188,3655,3211,2833
16,New Jersey,208202,4578,4090,3662,3387,3185,3023,2881,2748
17,Colorado,73054,3578,2741,2208,1853,1604,1408,1254,1123
18,Maryland,127290,3790,3429,3021,2689,2407,2167,1959,1776
19,Nevada,82100,3034,2330,1830,1523,1322,1177,1070,989
20,Tennessee,201210,7341,5118,3843,3007,2434,2021,1706,1458
21,Hawaii,12804,677,550,431,345,282,235,201,175
22,Indiana,125146,7040,5780,4729,3986,3442,3021,2687,2426
23,Kentucky,72617,5515,4409,3536,2970,2580,2296,2075,1902
24,Minnesota,103826,6662,5769,5163,4742,4415,4141,3895,3667
25,Oklahoma,90748,5942,3842,2640,1900,1426,1101,873,698
26,Pennsylvania,168126,6474,6637,6476,6219,5912,5583,5247,4914
27,South Carolina,151582,4612,3057,2214,1692,1349,1103,915,770
28,District of Columbia,15519,244,217,196,174,154,135,119,104
29,Kansas,60980,3911,3577,3244,2943,2654,2392,2144,1919
30,Missouri,134079,7665,5298,3880,2949,2304,1838,1482,1206
31,Vermont,1785,42,46,47,47,46,46,45,45
32,Virginia,151870,4977,4324,3823,3413,3061,2751,2476,2228
33,Connecticut,58297,1630,1416,1252,1149,1074,1011,958,910
34,Iowa,92744,6089,5313,4648,4124,3692,3325,3003,2716
35,Louisiana,168294,3031,2208,1666,1317,1077,900,770,672
36,Ohio,158907,7564,6506,5660,5053,4568,4164,3820,3515
37,Michigan,141271,7017,6879,6531,6172,5807,5431,5074,4719
38,South Dakota,24418,2723,2401,2125,1907,1725,1564,1421,1291
39,Arkansas,87013,5275,4344,3739,3350,3074,2859,2679,2520
40,Delaware,21243,900,740,623,548,495,454,421,391
41,Mississippi,100488,3185,2539,2056,1717,1467,1272,1120,1001
42,New Mexico,30477,1531,1336,1178,1060,963,878,805,738
43,North Dakota,23550,2595,2289,2065,1890,1742,1611,1490,1379
44,Wyoming,6504,842,697,580,503,447,403,369,340
45,Alaska,9413,764,571,433,349,297,261,236,217
46,Maine,5519,211,187,174,167,163,159,156,154
47,Alabama,159169,5842,4240,3262,2616,2162,1822,1556,1346
48,Idaho,43964,2929,2011,1430,1093,887,756,664,598
49,Montana,14635,2080,1382,955,726,599,525,479,448
50,Puerto Rico,50675,4830,4323,3833,3469,3177,2930,2713,2518
51,Virgin Islands,1327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,2617,377,433,448,449,442,430,414,397
53,West Virginia,16635,1144,841,648,526,444,386,342,306
54,Northern Mariana Islands,73,3,3,3,3,2,2,2,2
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
