,State,295,304,311,318,325,332,339
0,Washington,123356,12410,15088,17877,18319,17555,9352
1,Illinois,536542,115698,126392,124521,110821,87537,38997
2,California,1004116,53796,68686,83206,87836,85630,46524
3,Arizona,266562,20268,26504,32162,32919,30469,15456
4,Massachusetts,180189,17210,20997,24319,24681,22829,11619
5,Wisconsin,309572,49622,55761,59373,56756,49637,23945
6,Texas,1044494,76938,103843,133245,139054,127559,65205
7,Nebraska,92553,14254,14899,14818,14145,12736,6438
8,Utah,143639,16822,18462,19667,19602,18446,9762
9,Oregon,53879,6987,8680,10661,11127,10835,5861
10,Florida,863619,38496,43865,48853,49885,47666,25489
11,New York,545762,33175,44467,55740,58833,56115,29711
12,Rhode Island,40764,4120,4543,4768,4560,3964,1948
13,Georgia,416876,19023,24206,29071,30100,28702,15136
14,New Hampshire,13475,2368,3468,4685,5095,4918,2649
15,North Carolina,303454,18555,20326,22720,23018,22407,12267
16,New Jersey,266986,22903,28169,32584,33235,31029,16092
17,Colorado,147599,28871,31028,32852,32019,29379,15228
18,Maryland,159900,13570,17979,22085,23062,22161,11839
19,Nevada,114880,11282,13807,15629,15625,13957,6914
20,Tennessee,296725,27837,41430,54986,57279,50949,24850
21,Hawaii,16534,644,547,493,475,466,271
22,Indiana,230965,41940,48556,51862,49647,42882,20556
23,Kentucky,129680,16323,18983,21122,21148,19599,10206
24,Minnesota,201795,44927,50871,53317,50181,42529,20322
25,Oklahoma,144691,18704,26252,33455,34526,31322,15534
26,Pennsylvania,254155,33563,43438,52568,54419,51748,27159
27,South Carolina,190490,8238,8922,9627,9906,9540,5223
28,District of Columbia,18507,1021,1258,1508,1600,1561,855
29,Kansas,111240,18057,22458,25519,25151,22207,10820
30,Missouri,229712,31059,35085,37591,36878,33076,16642
31,Vermont,2651,362,588,846,955,936,517
32,Virginia,198027,11856,13973,16403,17003,16324,8819
33,Connecticut,85899,12977,16508,19581,19833,18084,9095
34,Iowa,173404,36606,42886,44758,40944,32436,14127
35,Louisiana,198531,4517,5805,7306,7828,7602,4113
36,Ohio,274457,48545,59143,67488,68121,63023,32462
37,Michigan,259183,50546,60055,68007,67637,61210,30792
38,South Dakota,60716,6723,6454,6170,5739,5140,2576
39,Arkansas,128006,10506,12338,13636,13707,12601,6431
40,Delaware,27546,2668,3775,4835,5087,4788,2491
41,Mississippi,130665,6236,7447,8527,8743,8168,4321
42,New Mexico,60776,9191,10731,12015,12070,11058,5655
43,North Dakota,59173,6443,5658,5017,4528,3924,1923
44,Wyoming,20479,3746,4190,4319,4108,3555,1701
45,Alaska,21812,2476,2698,2853,2809,2618,1364
46,Maine,8395,1943,3457,5367,5838,5362,2630
47,Alabama,210637,11580,13023,14311,14622,13991,7540
48,Idaho,78279,9279,10919,11982,11791,10418,5073
49,Montana,43031,5427,5735,5992,5887,5486,2836
50,Puerto Rico,40452,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1413,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5850,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,30897,5822,7712,9377,9547,8664,4288
54,Northern Mariana Islands,100,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
