,State,221,227,234,241,248
0,Washington,74320,3203,3115,3089,3122
1,Illinois,235058,12452,11462,10270,9009
2,California,705951,40334,34379,33143,33104
3,Arizona,201661,3373,4604,6114,8068
4,Massachusetts,120568,2398,2386,2386,2379
5,Wisconsin,75337,4740,5065,4702,5006
6,Texas,629570,34459,31352,29811,29562
7,Nebraska,34046,1592,1635,1526,1587
8,Utah,51854,2527,2677,2686,2707
9,Oregon,26554,1500,1433,1391,1355
10,Florida,621586,11794,9835,8118,11319
11,New York,434100,4354,4373,4370,4398
12,Rhode Island,21683,651,628,633,613
13,Georgia,268973,11928,9593,7545,6118
14,New Hampshire,7254,159,172,185,195
15,North Carolina,171487,12051,12169,11961,11876
16,New Jersey,191611,1946,2210,1996,2162
17,Colorado,57203,2049,2172,2311,2415
18,Maryland,107791,3672,4016,4402,4810
19,Nevada,68908,2880,2311,2054,1905
20,Tennessee,153115,9118,8798,8634,8276
21,Hawaii,8339,2194,2752,3259,3760
22,Indiana,93313,6309,6086,5961,5405
23,Kentucky,48031,4844,5065,5255,5456
24,Minnesota,75189,4819,4571,4229,3848
25,Oklahoma,58119,5039,5028,5064,5084
26,Pennsylvania,138134,4620,4616,4742,4942
27,South Carolina,118324,6531,8015,8944,9530
28,District of Columbia,13959,NaN,NaN,NaN,NaN
29,Kansas,41761,4355,4368,4425,4493
30,Missouri,84474,9202,9078,9594,9705
31,Vermont,1616,46,45,44,44
32,Virginia,119729,5978,5596,5480,5411
33,Connecticut,52495,612,608,619,596
34,Iowa,64599,7626,8568,9087,9898
35,Louisiana,147867,3279,3471,4128,4902
36,Ohio,122260,7100,7202,7263,7030
37,Michigan,112526,4108,4108,4108,4108
38,South Dakota,13322,2359,3585,5303,8086
39,Arkansas,60856,4369,4312,4397,4385
40,Delaware,17343,671,675,693,724
41,Mississippi,82676,4607,4507,4660,4535
42,New Mexico,25283,1004,1068,1155,1221
43,North Dakota,11702,2194,2693,3349,4166
44,Wyoming,3829,244,263,259,254
45,Alaska,5226,514,503,511,504
46,Maine,4514,210,209,203,208
47,Alabama,125235,9298,9881,10131,9603
48,Idaho,31858,1755,1439,1282,1233
49,Montana,7340,837,894,889,924
50,Puerto Rico,32848,NaN,NaN,NaN,NaN
51,Virgin Islands,1129,NaN,NaN,NaN,NaN
52,Guam,1287,NaN,NaN,NaN,NaN
53,West Virginia,10109,794,764,764,768
54,Northern Mariana Islands,56,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
