,State,313,318,325,332,339,346,353,360,367
0,Washington,165019,19374,19374,19374,19374,19374,19374,19374,19374
1,Illinois,726304,66650,66650,66650,66650,66650,66650,66650,66650
2,California,1230264,95189,95189,95189,95189,95189,95189,95189,95189
3,Arizona,326817,27440,27440,27440,27440,27440,27440,27440,27440
4,Massachusetts,226132,18314,18314,18314,18314,18314,18314,18314,18314
5,Wisconsin,411730,32780,32780,32780,32780,32780,32780,32780,32780
6,Texas,1238752,69153,69153,69153,69153,69153,69153,69153,69153
7,Nebraska,128407,12294,12294,12294,12294,12294,12294,12294,12294
8,Utah,195706,18108,18108,18108,18108,18108,18108,18108,18108
9,Oregon,75431,8838,8838,8838,8838,8838,8838,8838,8838
10,Florida,999319,53470,53470,53470,53470,53470,53470,53470,53470
11,New York,647980,43615,43615,43615,43615,43615,43615,43615,43615
12,Rhode Island,56723,5953,5953,5953,5953,5953,5953,5953,5953
13,Georgia,471563,20760,20760,20760,20760,20760,20760,20760,20760
14,New Hampshire,21030,2710,2710,2710,2710,2710,2710,2710,2710
15,North Carolina,364512,25697,25697,25697,25697,25697,25697,25697,25697
16,New Jersey,337304,27514,27514,27514,27514,27514,27514,27514,27514
17,Colorado,232905,30604,30604,30604,30604,30604,30604,30604,30604
18,Maryland,198370,14477,14477,14477,14477,14477,14477,14477,14477
19,Nevada,152171,17496,17496,17496,17496,17496,17496,17496,17496
20,Tennessee,374493,27579,27579,27579,27579,27579,27579,27579,27579
21,Hawaii,18223,721,721,721,721,721,721,721,721
22,Indiana,338977,39825,39825,39825,39825,39825,39825,39825,39825
23,Kentucky,179041,18274,18274,18274,18274,18274,18274,18274,18274
24,Minnesota,318763,41071,41071,41071,41071,41071,41071,41071,41071
25,Oklahoma,197745,22900,22900,22900,22900,22900,22900,22900,22900
26,Pennsylvania,366835,48957,48957,48957,48957,48957,48957,48957,48957
27,South Carolina,217487,9893,9893,9893,9893,9893,9893,9893,9893
28,District of Columbia,21552,1077,1077,1077,1077,1077,1077,1077,1077
29,Kansas,159915,18434,18434,18434,18434,18434,18434,18434,18434
30,Missouri,306206,26274,26274,26274,26274,26274,26274,26274,26274
31,Vermont,4172,487,487,487,487,487,487,487,487
32,Virginia,237835,17938,17938,17938,17938,17938,17938,17938,17938
33,Connecticut,117295,11112,11112,11112,11112,11112,11112,11112,11112
34,Iowa,230631,17976,17976,17976,17976,17976,17976,17976,17976
35,Louisiana,232414,13893,13893,13893,13893,13893,13893,13893,13893
36,Ohio,421063,63417,63417,63417,63417,63417,63417,63417,63417
37,Michigan,388942,49131,49131,49131,49131,49131,49131,49131,49131
38,South Dakota,80464,6885,6885,6885,6885,6885,6885,6885,6885
39,Arkansas,157359,11205,11205,11205,11205,11205,11205,11205,11205
40,Delaware,35654,3349,3349,3349,3349,3349,3349,3349,3349
41,Mississippi,153270,7539,7539,7539,7539,7539,7539,7539,7539
42,New Mexico,97095,14542,14542,14542,14542,14542,14542,14542,14542
43,North Dakota,79252,6395,6395,6395,6395,6395,6395,6395,6395
44,Wyoming,33305,4518,4518,4518,4518,4518,4518,4518,4518
45,Alaska,32576,4220,4220,4220,4220,4220,4220,4220,4220
46,Maine,11757,1165,1165,1165,1165,1165,1165,1165,1165
47,Alabama,249524,14285,14285,14285,14285,14285,14285,14285,14285
48,Idaho,101698,8826,8826,8826,8826,8826,8826,8826,8826
49,Montana,62198,6303,6303,6303,6303,6303,6303,6303,6303
50,Puerto Rico,52545,5147,5147,5147,5147,5147,5147,5147,5147
51,Virgin Islands,1544,47,47,47,47,47,47,47,47
52,Guam,6852,316,316,316,316,316,316,316,316
53,West Virginia,47842,6247,6247,6247,6247,6247,6247,6247,6247
54,Northern Mariana Islands,106,1,1,1,1,1,1,1,1
55,American Samoa,0,0,0,0,0,0,0,0,0
