,State,323,332,339,346,353,360,367
0,Washington,192413,21084,23957,24762,23815,22274,11779
1,Illinois,823531,63904,66324,64978,60109,52276,25792
2,California,1482551,269130,340155,345989,305396,249552,117582
3,Arizona,387529,45544,50389,50176,45769,38923,18695
4,Massachusetts,274781,43465,53314,52883,45036,34501,15213
5,Wisconsin,456889,24925,25340,24991,23633,21399,11124
6,Texas,1374256,100994,110593,112318,106980,97858,51050
7,Nebraska,145774,9493,8450,7917,7375,6823,3569
8,Utah,225946,16434,17740,17880,17080,15482,8138
9,Oregon,89838,10046,9859,9808,9229,8730,4609
10,Florida,1094697,71934,77900,78751,74859,68910,35923
11,New York,743242,79722,84908,84356,79382,71742,36535
12,Rhode Island,69247,7146,7274,6918,6051,4908,2263
13,Georgia,525402,41071,48297,49755,47516,42574,21789
14,New Hampshire,28273,6731,7752,7870,7378,6450,3208
15,North Carolina,416083,46408,53363,54717,51302,45683,23060
16,New Jersey,386606,38024,40749,40307,36649,31343,15301
17,Colorado,276995,31904,34134,33672,31082,27093,13472
18,Maryland,225855,23080,26341,27002,25765,23559,12113
19,Nevada,178527,17872,18862,18588,16856,14237,6823
20,Tennessee,428973,34278,35093,34308,31904,28264,14265
21,Hawaii,19179,679,714,749,738,719,418
22,Indiana,404935,44662,45490,43677,39411,33234,16078
23,Kentucky,213449,20876,20279,19467,18026,16110,8188
24,Minnesota,367218,31925,29481,27674,25581,23031,11714
25,Oklahoma,225453,19243,18869,18260,17300,15874,8242
26,Pennsylvania,462954,87840,101271,101593,90520,74838,35277
27,South Carolina,241686,23907,30962,32506,29926,25668,12501
28,District of Columbia,24098,2729,3254,3406,3287,2994,1531
29,Kansas,182845,17339,19584,19938,18709,16432,8348
30,Missouri,342418,22739,23558,23527,22203,20358,10611
31,Vermont,5413,1176,1467,1564,1549,1470,788
32,Virginia,271043,30937,39963,42393,40563,36398,18747
33,Connecticut,142979,27757,34887,34899,29835,22727,9867
34,Iowa,252553,11246,11086,10895,10302,9514,4949
35,Louisiana,261329,17807,18899,18701,17443,15427,7825
36,Ohio,531850,66003,68158,67092,63045,56936,29365
37,Michigan,454720,37601,34759,32880,30594,27689,14334
38,South Dakota,88727,3561,3117,2855,2698,2477,1294
39,Arkansas,178854,13057,13614,13429,12375,10874,5471
40,Delaware,43036,7354,8590,8576,7799,6633,3170
41,Mississippi,172955,11154,11599,11404,10679,9529,4803
42,New Mexico,114731,11426,11997,11821,10802,9402,4631
43,North Dakota,86707,2535,2198,2014,1905,1818,968
44,Wyoming,38223,2777,2398,2197,2022,1787,914
45,Alaska,39345,4706,5796,5988,5532,4628,2228
46,Maine,14861,2908,3618,3793,3744,3558,1897
47,Alabama,284922,25091,27595,27856,25978,22969,11615
48,Idaho,118028,10703,11326,11079,9762,7999,3770
49,Montana,70892,3670,3316,3049,2926,2679,1424
50,Puerto Rico,59458,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1733,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7052,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,59695,8880,9527,9392,8546,7314,3551
54,Northern Mariana Islands,113,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
