,State,285,290,297,304,311,318,325
0,Washington,109354,2982,2873,2764,2656,2546,2438
1,Illinois,429749,23269,23386,22989,22067,20660,18856
2,California,940411,10795,8810,7117,5693,4511,3552
3,Arizona,248139,708,541,410,311,233,174
4,Massachusetts,160549,6014,5751,5241,4524,3709,2883
5,Wisconsin,244927,13982,13853,13586,13193,12703,12118
6,Texas,952592,17730,15876,14189,12653,11260,10004
7,Nebraska,72620,7362,7592,7501,7085,6392,5508
8,Utah,117706,3658,3469,3271,3070,2868,2666
9,Oregon,45978,1877,1851,1823,1794,1763,1729
10,Florida,812063,6587,5500,4579,3805,3155,2612
11,New York,511368,8752,7829,6667,5398,4149,3028
12,Rhode Island,34120,2412,2614,2739,2767,2686,2505
13,Georgia,362921,4590,3957,3401,2916,2496,2133
14,New Hampshire,11320,877,925,921,863,759,625
15,North Carolina,278028,9831,9468,9083,8689,8285,7884
16,New Jersey,240997,10001,11195,12224,12977,13350,13271
17,Colorado,112147,21646,37760,67754,116199,169977,190245
18,Maryland,146995,1794,1367,998,697,467,299
19,Nevada,102114,1799,1615,1446,1294,1155,1031
20,Tennessee,264587,9353,8801,8240,7685,7126,6588
21,Hawaii,15444,316,265,221,183,153,126
22,Indiana,185185,25098,34505,47910,65846,87125,107504
23,Kentucky,109670,7233,7323,7369,7354,7297,7196
24,Minnesota,153620,16202,18471,20631,22471,23778,24375
25,Oklahoma,125195,5736,5434,5118,4791,4459,4129
26,Pennsylvania,217243,10075,10025,9752,9257,8557,7691
27,South Carolina,178917,3781,3441,3123,2828,2556,2309
28,District of Columbia,17438,93,57,33,18,10,5
29,Kansas,90738,7373,7223,7005,6730,6407,6046
30,Missouri,191223,10826,10581,10274,9909,9499,9053
31,Vermont,2219,56,51,47,43,39,36
32,Virginia,183418,3175,2310,1599,1059,671,409
33,Connecticut,73858,3854,4143,4280,4234,3998,3592
34,Iowa,132516,8014,7553,6894,6084,5190,4277
35,Louisiana,187995,1386,1173,991,838,708,598
36,Ohio,221909,8801,8722,8619,8494,8348,8185
37,Michigan,204326,16449,17916,19159,20055,20528,20483
38,South Dakota,47850,6224,6004,5481,4755,3943,3145
39,Arkansas,113641,5171,4945,4697,4432,4157,3883
40,Delaware,25311,757,687,604,514,420,332
41,Mississippi,120865,2389,2152,1933,1735,1551,1386
42,New Mexico,48104,1723,1703,1680,1650,1617,1581
43,North Dakota,46015,3589,3045,2458,1895,1403,1002
44,Wyoming,14167,1331,1411,1479,1533,1573,1593
45,Alaska,17057,1237,1276,1306,1328,1340,1341
46,Maine,6798,219,181,143,108,78,55
47,Alabama,195692,4781,4383,4006,3650,3317,3007
48,Idaho,65845,3130,3024,2905,2770,2627,2477
49,Montana,34252,4227,4328,4333,4248,4081,3843
50,Puerto Rico,35405,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1376,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,4628,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,25238,1865,1930,1987,2037,2079,2113
54,Northern Mariana Islands,96,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
