,State,298,304,311,318,325
0,Washington,130040,11015,12842,15292,18180
1,Illinois,573616,87021,110428,142176,186220
2,California,1032095,46882,52792,59655,67857
3,Arizona,275436,14613,17291,20874,25533
4,Massachusetts,188275,15320,18534,23129,29166
5,Wisconsin,329924,50092,58021,67390,77690
6,Texas,1073590,59571,66328,74564,83713
7,Nebraska,98161,15142,18229,22053,26830
8,Utah,153808,20316,23564,27440,32108
9,Oregon,56880,5999,7082,8457,10031
10,Florida,885201,36017,39607,43653,48198
11,New York,560200,26440,31552,38207,47003
12,Rhode Island,41529,4367,5482,6843,8650
13,Georgia,424989,16777,17159,17552,17890
14,New Hampshire,14682,1807,2191,2737,3457
15,North Carolina,312235,18247,19098,20020,20942
16,New Jersey,279274,20281,25017,31207,39718
17,Colorado,163417,32476,42900,57636,78206
18,Maryland,165930,9591,11087,12906,15024
19,Nevada,120183,9815,11374,13167,15385
20,Tennessee,310937,24057,26551,29395,32666
21,Hawaii,16759,687,699,723,740
22,Indiana,251597,37866,46788,57992,71906
23,Kentucky,137586,16765,19140,21973,25328
24,Minnesota,223581,40255,52391,69225,92847
25,Oklahoma,154128,13783,15361,16958,18836
26,Pennsylvania,268696,28635,35061,43111,53649
27,South Carolina,195507,8563,8930,9468,9953
28,District of Columbia,18977,784,850,954,1065
29,Kansas,117564,15698,19744,24983,32229
30,Missouri,244541,31451,37093,43958,52319
31,Vermont,2889,382,478,651,876
32,Virginia,201960,10395,10990,11569,12300
33,Connecticut,88645,8681,11184,14658,19257
34,Iowa,186314,33405,44132,59588,81150
35,Louisiana,204513,6951,7580,8353,9312
36,Ohio,298096,42864,54116,68472,88506
37,Michigan,275792,45760,59622,79101,106394
38,South Dakota,65381,11002,12867,14974,17306
39,Arkansas,133040,10552,11575,12654,13917
40,Delaware,28803,1716,1906,2075,2345
41,Mississippi,134309,6522,6906,7308,7719
42,New Mexico,64201,10016,12017,14581,17790
43,North Dakota,63796,11191,13152,15409,17884
44,Wyoming,22494,5445,6597,7724,9033
45,Alaska,23814,4427,5132,5860,6550
46,Maine,8944,1157,1400,1712,2073
47,Alabama,217822,12433,13355,14451,15634
48,Idaho,82245,9439,10620,11904,13368
49,Montana,47158,7698,8827,10052,11442
50,Puerto Rico,42479,NaN,NaN,NaN,NaN
51,Virgin Islands,1434,NaN,NaN,NaN,NaN
52,Guam,5924,NaN,NaN,NaN,NaN
53,West Virginia,33659,4757,5608,6666,8076
54,Northern Mariana Islands,102,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
