,State,229,234,241,248,255,262,269,276,283
0,Washington,77545,2957,2957,2957,2957,2957,2957,2957,2957
1,Illinois,252884,17036,17036,17036,17036,17036,17036,17036,17036
2,California,740965,33276,33276,33276,33276,33276,33276,33276,33276
3,Arizona,205964,4230,4230,4230,4230,4230,4230,4230,4230
4,Massachusetts,122791,0,0,0,0,0,0,0,0
5,Wisconsin,81760,5500,5500,5500,5500,5500,5500,5500,5500
6,Texas,659041,29064,29064,29064,29064,29064,29064,29064,29064
7,Nebraska,35975,2052,2052,2052,2052,2052,2052,2052,2052
8,Utah,55033,2866,2866,2866,2866,2866,2866,2866,2866
9,Oregon,28190,1563,1563,1563,1563,1563,1563,1563,1563
10,Florida,648269,24864,24864,24864,24864,24864,24864,24864,24864
11,New York,440021,5370,5370,5370,5370,5370,5370,5370,5370
12,Rhode Island,22243,560,560,560,560,560,560,560,560
13,Georgia,283807,13790,13790,13790,13790,13790,13790,13790,13790
14,New Hampshire,7476,178,178,178,178,178,178,178,178
15,North Carolina,182334,10739,10739,10739,10739,10739,10739,10739,10739
16,New Jersey,194390,2427,2427,2427,2427,2427,2427,2427,2427
17,Colorado,59464,1946,1946,1946,1946,1946,1946,1946,1946
18,Maryland,112883,4313,4313,4313,4313,4313,4313,4313,4313
19,Nevada,71967,2641,2641,2641,2641,2641,2641,2641,2641
20,Tennessee,165109,10082,10082,10082,10082,10082,10082,10082,10082
21,Hawaii,9959,1554,1554,1554,1554,1554,1554,1554,1554
22,Indiana,100394,6527,6527,6527,6527,6527,6527,6527,6527
23,Kentucky,53064,4887,4887,4887,4887,4887,4887,4887,4887
24,Minnesota,81225,5623,5623,5623,5623,5623,5623,5623,5623
25,Oklahoma,64220,5834,5834,5834,5834,5834,5834,5834,5834
26,Pennsylvania,144540,5704,5704,5704,5704,5704,5704,5704,5704
27,South Carolina,125607,7040,7040,7040,7040,7040,7040,7040,7040
28,District of Columbia,14315,313,313,313,313,313,313,313,313
29,Kansas,46337,4061,4061,4061,4061,4061,4061,4061,4061
30,Missouri,95406,10003,10003,10003,10003,10003,10003,10003,10003
31,Vermont,1651,42,42,42,42,42,42,42,42
32,Virginia,127516,6887,6887,6887,6887,6887,6887,6887,6887
33,Connecticut,53365,870,870,870,870,870,870,870,870
34,Iowa,70537,6078,6078,6078,6078,6078,6078,6078,6078
35,Louisiana,153177,5230,5230,5230,5230,5230,5230,5230,5230
36,Ohio,131336,8465,8465,8465,8465,8465,8465,8465,8465
37,Michigan,118403,6055,6055,6055,6055,6055,6055,6055,6055
38,South Dakota,15300,1947,1947,1947,1947,1947,1947,1947,1947
39,Arkansas,65727,4312,4312,4312,4312,4312,4312,4312,4312
40,Delaware,18249,543,543,543,543,543,543,543,543
41,Mississippi,87130,4449,4449,4449,4449,4449,4449,4449,4449
42,New Mexico,26144,870,870,870,870,870,870,870,870
43,North Dakota,13801,1850,1850,1850,1850,1850,1850,1850,1850
44,Wyoming,4032,195,195,195,195,195,195,195,195
45,Alaska,5793,495,495,495,495,495,495,495,495
46,Maine,4701,141,141,141,141,141,141,141,141
47,Alabama,132973,7914,7914,7914,7914,7914,7914,7914,7914
48,Idaho,33738,1806,1806,1806,1806,1806,1806,1806,1806
49,Montana,8316,913,913,913,913,913,913,913,913
50,Puerto Rico,35375,1942,1942,1942,1942,1942,1942,1942,1942
51,Virgin Islands,1190,49,49,49,49,49,49,49,49
52,Guam,1619,332,332,332,332,332,332,332,332
53,West Virginia,11575,1323,1323,1323,1323,1323,1323,1323,1323
54,Northern Mariana Islands,59,2,2,2,2,2,2,2,2
55,American Samoa,0,0,0,0,0,0,0,0,0
