,State,208,213,220,227,234
0,Washington,67721,4441,5399,5698,6230
1,Illinois,209185,11262,15472,19648,28248
2,California,629415,47402,54085,55026,59623
3,Arizona,194005,5327,5148,4343,3927
4,Massachusetts,116561,2518,3818,5608,10203
5,Wisconsin,66196,5527,6545,6694,6916
6,Texas,561110,46521,49313,47336,47462
7,Nebraska,30563,1465,1697,1678,1695
8,Utah,46894,2058,2183,1973,1835
9,Oregon,23451,1824,1975,1848,1757
10,Florida,576094,37746,40878,39237,40610
11,New York,425916,4546,7019,10553,19240
12,Rhode Island,20572,590,696,1021,1836
13,Georgia,238861,19826,23128,23673,25792
14,New Hampshire,7004,145,188,205,233
15,North Carolina,150163,7801,8503,8035,7878
16,New Jersey,187767,1979,3245,4753,8527
17,Colorado,53351,2955,3750,4161,4763
18,Maryland,100715,4716,6295,7324,9083
19,Nevada,61967,5479,5980,5699,5563
20,Tennessee,134744,12064,13711,13283,13151
21,Hawaii,5215,1749,2664,4475,9158
22,Indiana,81006,5347,7274,8363,10049
23,Kentucky,39691,9559,10018,10263,10309
24,Minnesota,65716,4315,4964,4854,4790
25,Oklahoma,48711,4733,5168,4934,4784
26,Pennsylvania,129647,4972,6561,7625,9657
27,South Carolina,106953,5603,5814,5282,5110
28,District of Columbia,13273,514,704,869,1188
29,Kansas,34614,2264,2402,2179,2009
30,Missouri,69225,8133,10439,11435,12751
31,Vermont,1527,39,52,60,73
32,Virginia,107421,6507,8176,8853,9886
33,Connecticut,51267,255,316,374,496
34,Iowa,52829,2551,2824,2652,2524
35,Louisiana,138485,11555,13368,14044,15349
36,Ohio,109062,6640,7895,7912,8297
37,Michigan,102749,5778,8386,11145,16611
38,South Dakota,10360,621,723,758,811
39,Arkansas,53077,3935,4096,3877,3718
40,Delaware,16536,584,691,698,739
41,Mississippi,72412,5628,6363,6107,5973
42,New Mexico,23500,1107,1227,1127,1045
43,North Dakota,8647,1113,1376,1509,1669
44,Wyoming,3331,279,300,279,260
45,Alaska,4309,677,864,990,1163
46,Maine,4197,104,116,113,111
47,Alabama,109004,7737,8440,7966,7702
48,Idaho,27937,8262,8590,8818,9349
49,Montana,5792,973,1169,1320,1557
50,Puerto Rico,26760,NaN,NaN,NaN,NaN
51,Virgin Islands,760,NaN,NaN,NaN,NaN
52,Guam,577,NaN,NaN,NaN,NaN
53,West Virginia,8641,1002,1147,1173,1199
54,Northern Mariana Islands,54,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
