249,255,262,269,276
85830,3880.4,4254.3,4424.7,5370.8
2.8877e+05,14727,15907,19304,19400
8.0745e+05,24361,23673,23560,23585
2.1683e+05,4309.9,4389.8,4421.2,5357.5
1.3005e+05,3427.2,3948,4216.7,5285.7
1.1365e+05,15145,15179,15102,15066
7.5431e+05,31202,33025,31258,31776
43596,2733.7,2765,2617.5,2944.7
69547,7464.3,7244,6671.1,6437.3
32581,2034.9,2426.3,2890.2,4172.8
6.9868e+05,19252,18537,20522,20955
4.5476e+05,6469.7,6062.5,5843.9,6556.4
24181,558.37,585.79,588.08,616.64
3.1387e+05,9501.8,11060,9668,8026
8121,252.89,255.15,264.2,265.64
2.0606e+05,16747,16853,16518,16430
2.0285e+05,3908.3,4323.2,5251.3,6403.5
68489,4816.2,5348.5,6066.9,6444.5
1.2297e+05,3479,3161.8,3377.9,3420.7
78355,3765.8,4449.9,4628.4,4503.1
1.9089e+05,8932.6,8962.4,8527.8,8576.3
12018,602.1,643.28,648.86,568.5
1.1655e+05,7286.6,8159.4,8231.6,8673
66036,5064.1,5754.6,6185.1,7267.9
95659,7827,9804.9,8508.4,8299.6
83510,6391.8,7472.6,8865.7,8778.7
1.5993e+05,5222.7,5115,5081.4,5148.6
1.4527e+05,6411.9,6683,6554.5,6258.3
15215,348.05,368.82,378.19,385.91
56653,4609.2,4485.8,4406.4,4352
1.2351e+05,9763.9,9551.6,9210,8870.1
1739,39.853,38.164,40.165,40.911
1.4527e+05,6333.2,6243.4,6100.8,5398.4
56587,1288.3,1240.5,1204.3,1204.1
85908,5008.6,5489.7,5218.6,5428.8
1.6393e+05,3345.7,3021.8,3195.6,3172.2
1.5001e+05,6406.5,5965.2,5714.1,6240.5
1.3437e+05,5544.9,5630.9,5465.7,5488.3
21133,2226.2,2182.8,1831.5,1918.1
80755,4751.1,5664.6,6829,6807.2
20156,750.17,695.32,641.94,657
96677,4168.2,4515.4,4683.8,4745.6
28692,1505.3,2276.1,3262.4,3154.8
20380,2137.6,2070.8,2090.5,2073.2
5465,771.73,823.97,1025.3,1002.7
7367,748.41,816.85,850.02,944.47
5258,215.22,222.49,228.79,234.98
1.5159e+05,7634.3,7638,7881.6,7997.1
40296,3020.2,3223.6,4197.5,4009.5
11907,1829.8,2168.5,2074.4,1834.3
45413,2700.8,3658,4293.5,4225.1
1317,61.168,83.721,143.11,163.26
2286,203.55,196.71,164.47,150.61
15167,1310.9,1483.9,1660.2,1681.9
70,5.2169,5.2468,5.3555,5.4387
0,0.05984,0.063696,0.067202,0.085781
