,State,348,353,360,367,374
0,Washington,256435,15579,13059,9509,6482
1,Illinois,984880,36874,34211,28904,24167
2,California,2458100,266765,244407,219303,194221
3,Arizona,561542,62254,61779,47493,30856
4,Massachusetts,392568,31836,26930,22895,19677
5,Wisconsin,527871,13427,10966,8923,7239
6,Texas,1829199,107579,103827,98589,92833
7,Nebraska,169585,5695,5038,4467,3969
8,Utah,285633,17140,16178,14647,13161
9,Oregon,118453,7188,6587,5630,4581
10,Florida,1376692,97992,104120,100960,91286
11,New York,1035139,73866,73678,73512,73365
12,Rhode Island,92708,3538,2217,1429,994
13,Georgia,696063,58274,58422,58365,58315
14,New Hampshire,47328,5208,5217,4688,4053
15,North Carolina,570111,48119,54738,55660,50311
16,New Jersey,493102,30696,29818,28939,28073
17,Colorado,343435,12210,9804,7836,6242
18,Maryland,287802,17446,15596,13045,10708
19,Nevada,233032,12894,12161,10080,8041
20,Tennessee,612250,40416,36277,32647,29434
21,Hawaii,22378,963,934,880,821
22,Indiana,529688,28018,24659,21694,19477
23,Kentucky,279142,18511,17689,15111,12184
24,Minnesota,423688,6738,4060,2363,1336
25,Oklahoma,306771,24218,20215,13639,8419
26,Pennsylvania,670039,42978,36928,31868,27659
27,South Carolina,325472,21472,18510,14192,10276
28,District of Columbia,29904,1527,1454,1383,1314
29,Kansas,234297,10906,9423,7980,6677
30,Missouri,414213,17422,16246,15207,14289
31,Vermont,7873,767,763,638,474
32,Virginia,367536,30926,32979,33644,32363
33,Connecticut,194636,6654,4806,3495,2584
34,Iowa,286356,7879,7521,7296,7154
35,Louisiana,322181,17321,15056,13253,11784
36,Ohio,727423,43301,38767,32509,26217
37,Michigan,543611,13634,10107,7735,6209
38,South Dakota,100643,1853,1423,1098,857
39,Arkansas,234781,16994,17259,16343,15150
40,Delaware,60333,4091,3756,3442,3150
41,Mississippi,223677,14574,14545,14518,14490
42,New Mexico,147315,6706,5705,4806,4013
43,North Dakota,93240,1244,1030,851,702
44,Wyoming,45257,978,740,566,441
45,Alaska,48363,2278,2101,1774,1505
46,Maine,25967,3727,3789,3617,3369
47,Alabama,374095,25250,24892,24545,24206
48,Idaho,143305,4131,3113,2369,1829
49,Montana,82664,1757,1311,980,737
50,Puerto Rico,78805,4993,4938,4474,3667
51,Virgin Islands,2055,36,25,18,13
52,Guam,7344,30,22,16,11
53,West Virginia,91886,8295,8223,8172,8136
54,Northern Mariana Islands,122,1,0,0,0
55,American Samoa,0,0,0,0,0
