,State,298,304,311,318,325
0,Washington,130040,7100,7650,8183,8688
1,Illinois,573616,25552,25702,25554,25099
2,California,1032095,5974,4552,3394,2472
3,Arizona,275436,12760,14961,17478,20293
4,Massachusetts,188275,13515,15982,18682,21520
5,Wisconsin,329924,46601,48430,47638,44406
6,Texas,1073590,40613,40414,39828,38847
7,Nebraska,98161,12074,13229,13965,14145
8,Utah,153808,15526,16185,16387,16088
9,Oregon,56880,4167,4528,4881,5214
10,Florida,885201,28839,29448,29740,29712
11,New York,560200,19128,21245,23401,25544
12,Rhode Island,41529,6694,8253,9680,10696
13,Georgia,424989,5215,4735,4288,3874
14,New Hampshire,14682,1683,2127,2687,3382
15,North Carolina,312235,11624,11297,10903,10451
16,New Jersey,279274,18281,21899,25973,30392
17,Colorado,163417,31430,40866,51511,62107
18,Maryland,165930,2422,2263,2110,1965
19,Nevada,120183,2000,1777,1559,1349
20,Tennessee,310937,19314,19697,19749,19452
21,Hawaii,16759,505,481,457,433
22,Indiana,251597,12960,13088,13076,12916
23,Kentucky,137586,14676,15965,17048,17828
24,Minnesota,223581,10929,11317,11615,11805
25,Oklahoma,154128,8296,7986,7581,7096
26,Pennsylvania,268696,17187,18734,20187,21492
27,South Carolina,195507,5545,5165,4748,4303
28,District of Columbia,18977,318,304,289,273
29,Kansas,117564,14874,17671,20201,22026
30,Missouri,244541,18853,19276,19257,18776
31,Vermont,2889,228,279,339,409
32,Virginia,201960,4540,4273,4011,3756
33,Connecticut,88645,7561,9069,10736,12498
34,Iowa,186314,13250,13590,13555,13145
35,Louisiana,204513,1481,1316,1170,1041
36,Ohio,298096,45215,58512,74471,92176
37,Michigan,275792,57915,78884,103402,127809
38,South Dakota,65381,7650,7260,6540,5610
39,Arkansas,133040,6200,5833,5390,4894
40,Delaware,28803,1207,1232,1247,1252
41,Mississippi,134309,4490,4385,4242,4067
42,New Mexico,64201,35794,57168,80664,93399
43,North Dakota,63796,7830,7147,6145,5020
44,Wyoming,22494,5415,6407,7133,7397
45,Alaska,23814,3737,4097,4324,4388
46,Maine,8944,442,478,517,557
47,Alabama,217822,7698,7430,7093,6699
48,Idaho,82245,8128,8221,8064,7682
49,Montana,47158,11532,12492,12649,11929
50,Puerto Rico,42479,4404,4322,4205,4055
51,Virgin Islands,1434,NaN,NaN,NaN,NaN
52,Guam,5924,NaN,NaN,NaN,NaN
53,West Virginia,33659,2976,3235,3492,3738
54,Northern Mariana Islands,102,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
