,State,285,290,297,304,311
0,Washington,109354,4414,4100,3804,3530
1,Illinois,429749,43107,44100,39670,31213
2,California,940411,41286,48402,48964,46447
3,Arizona,248139,8459,8403,8162,7914
4,Massachusetts,160549,11201,10457,9280,8218
5,Wisconsin,244927,32451,34251,38398,44290
6,Texas,952592,36283,32970,30306,28103
7,Nebraska,72620,5341,5049,4770,4507
8,Utah,117706,11724,11865,11527,10943
9,Oregon,45978,3088,3345,3167,2807
10,Florida,812063,26614,28055,28746,28567
11,New York,511368,10792,8797,6091,3744
12,Rhode Island,34120,4140,4967,5519,5671
13,Georgia,362921,10616,10040,9505,9047
14,New Hampshire,11320,672,650,628,607
15,North Carolina,278028,12343,11521,11089,10739
16,New Jersey,240997,10421,11660,12738,13583
17,Colorado,112147,19935,24244,26833,27195
18,Maryland,146995,4596,4515,4435,4355
19,Nevada,102114,6758,7004,6964,6891
20,Tennessee,264587,17429,16050,14764,13586
21,Hawaii,15444,526,465,410,362
22,Indiana,185185,20189,20935,20163,18224
23,Kentucky,109670,11409,10926,10708,10736
24,Minnesota,153620,13905,14357,13555,12663
25,Oklahoma,125195,7668,6226,4661,3256
26,Pennsylvania,217243,17960,18736,16870,15242
27,South Carolina,178917,8015,8011,7037,6296
28,District of Columbia,17438,366,349,333,318
29,Kansas,90738,5182,5044,4926,4822
30,Missouri,191223,15053,16502,16237,15722
31,Vermont,2219,240,250,225,198
32,Virginia,183418,7017,6405,6426,6750
33,Connecticut,73858,8613,9272,8363,7378
34,Iowa,132516,11113,11643,11397,10903
35,Louisiana,187995,3673,3581,3504,3436
36,Ohio,221909,17673,16705,16046,15445
37,Michigan,204326,16869,16120,15367,14645
38,South Dakota,47850,7027,7316,7328,7247
39,Arkansas,113641,7695,7879,7746,7531
40,Delaware,25311,1133,1125,1116,1108
41,Mississippi,120865,4444,3792,3093,2487
42,New Mexico,48104,8687,8765,8339,8026
43,North Dakota,46015,6198,5934,5651,5381
44,Wyoming,14167,2642,2790,2605,2167
45,Alaska,17057,3335,3478,3352,3205
46,Maine,6798,429,410,378,347
47,Alabama,195692,18471,19208,18176,17042
48,Idaho,65845,6978,6848,6375,5960
49,Montana,34252,5311,5215,5102,4990
50,Puerto Rico,35405,3919,3104,4407,6326
51,Virgin Islands,1376,4,3,2,1
52,Guam,4628,550,520,492,465
53,West Virginia,25238,2272,2283,2121,1954
54,Northern Mariana Islands,96,5,5,4,4
55,American Samoa,0,0,0,0,0
