340,346,353,360,367
2.3672e+05,19424,19551,20378,21623
9.3414e+05,48819,48678,50053,44336
2.1206e+06,2.424e+05,2.0922e+05,1.8902e+05,1.7326e+05
4.9304e+05,39193,36916,34260,32500
3.496e+05,35031,36394,36182,34007
5.0602e+05,20487,21630,15301,11986
1.6681e+06,1.0433e+05,1.0931e+05,90042,78901
1.6134e+05,7205.7,7709.1,5641.7,4406.8
2.6408e+05,16036,14824,15630,16059
1.0833e+05,10945,11019,10076,10715
1.2646e+06,91097,1.0658e+05,1.168e+05,1.105e+05
9.1452e+05,87889,90003,98220,98345
82066,4125.8,3021.5,2372.4,2016.7
6.2879e+05,47745,50830,47637,47686
39933,5913.9,6093.1,5893.2,5690.8
5.1393e+05,41425,44109,45130,45769
4.589e+05,35320,36013,36273,36196
3.2362e+05,20967,21371,20866,18546
2.6544e+05,21362,22099,22775,23761
2.1565e+05,13815,13741,13620,13093
5.6089e+05,39234,35157,32352,30338
21256,1461.2,1473.1,1562.8,1634.8
4.9202e+05,30536,29103,28274,27949
2.5556e+05,18094,18357,18962,18283
4.0655e+05,19046,14996,12741,10903
2.7651e+05,21551,20932,19758,17883
6.0877e+05,51839,50936,51770,52590
2.8889e+05,23622,25085,26144,25237
27710,2140.5,2313.4,2057.5,2136
2.1299e+05,11381,10791,7486.8,6614.1
3.9047e+05,23483,23036,24414,23228
6966,922.95,1016.1,1076.3,1019.4
3.2958e+05,23459,23722,23675,23656
1.7274e+05,11950,7205.3,5542.2,5155.9
2.7479e+05,11424,11614,10152,8083.1
2.965e+05,17816,14515,9525,8979.8
6.6467e+05,62430,54051,50978,50742
5.1633e+05,29058,24569,18715,20110
96963,3191.6,3113,2999.7,2609.9
2.1397e+05,13508,13309,13417,12597
54473,4871.8,4695,4121.8,4337.2
2.0502e+05,12186,12269,11759,12144
1.3723e+05,8811.4,8298,7965.7,8544.7
91354,2357.8,1810.6,1827.6,1799.5
43146,2076.3,1732.4,1274.1,1270
45479,2448.4,2273.6,1669.3,1425.3
21547,3919.9,3831.1,3525.7,3868.1
3.4346e+05,22978,23043,22243,20814
1.3579e+05,6906.5,6987.9,7112.3,6403.5
79433,3977.3,4110.6,3336.2,3067.5
72443,7395.6,8005.9,8813.3,10027
1979,111.39,101.2,105.84,107.39
7268,144.48,154.64,151.84,154.28
80177,9833.9,9436.5,9289.7,8891
122,11.045,25.232,28.401,35.059
0,0.052594,0.087987,0.052594,0.052594
