,State,250,255,262,269,276,283,290,297
0,Washington,86638,5017,4912,4799,4677,4548,4414,4275
1,Illinois,292082,4415,2591,1427,748,380,189,92
2,California,812711,19170,16031,13282,10906,8881,7172,5742
3,Arizona,217510,1161,819,570,391,267,179,120
4,Massachusetts,131072,161,77,37,17,8,4,2
5,Wisconsin,117588,6539,6503,6444,6352,6237,6100,5951
6,Texas,761198,18206,15113,12421,10102,8150,6518,5169
7,Nebraska,44578,760,468,275,155,85,46,24
8,Utah,71442,2658,2484,2307,2130,1954,1782,1616
9,Oregon,32994,1121,1007,897,794,698,611,530
10,Florida,701302,7611,5714,4253,3140,2298,1669,1201
11,New York,456460,15,7,3,1,1,0,0
12,Rhode Island,24424,0,0,0,0,0,0,0
13,Georgia,315281,8118,6946,5898,4989,4200,3522,2935
14,New Hampshire,8208,1,0,0,0,0,0,0
15,North Carolina,209718,11800,11008,10171,9309,8447,7597,6778
16,New Jersey,204107,25,11,6,3,1,1,0
17,Colorado,69469,330,206,128,78,48,28,17
18,Maryland,123880,383,219,124,69,39,21,12
19,Nevada,79191,1449,1159,916,719,557,428,327
20,Tennessee,193732,6452,5667,4947,4283,3688,3158,2693
21,Hawaii,12203,545,423,325,248,189,143,107
22,Indiana,118322,4799,4506,4222,3949,3686,3434,3193
23,Kentucky,66939,4389,4341,4276,4198,4107,4005,3896
24,Minnesota,97638,1523,915,522,288,154,81,42
25,Oklahoma,85194,5481,5347,5189,5009,4813,4607,4393
26,Pennsylvania,161594,1368,811,460,252,135,71,37
27,South Carolina,146455,3416,2892,2433,2028,1679,1382,1130
28,District of Columbia,15264,28,14,8,4,2,1,1
29,Kansas,57963,3699,3641,3565,3469,3356,3228,3089
30,Missouri,126265,8294,8015,7715,7395,7058,6707,6342
31,Vermont,1745,15,13,11,10,8,7,6
32,Virginia,146444,1942,1189,702,405,228,127,70
33,Connecticut,57147,4,2,1,0,0,0,1
34,Iowa,87257,5097,4797,4485,4167,3849,3535,3233
35,Louisiana,165091,2622,2176,1801,1485,1222,1001,821
36,Ohio,151802,6041,5732,5420,5112,4808,4511,4228
37,Michigan,135702,1010,855,721,609,514,434,366
38,South Dakota,21738,32,24,17,13,10,7,4
39,Arkansas,82049,3933,3682,3421,3157,2891,2628,2376
40,Delaware,20389,2,2,0,1,0,0,0
41,Mississippi,97049,2127,1748,1426,1152,924,735,582
42,New Mexico,28985,405,328,264,209,165,128,99
43,North Dakota,20983,6,4,2,1,0,1,0
44,Wyoming,5754,129,116,103,91,79,70,60
45,Alaska,7597,493,478,463,447,431,412,394
46,Maine,5300,101,76,58,43,32,23,17
47,Alabama,152983,3220,2610,2094,1662,1307,1017,784
48,Idaho,40923,1523,1371,1232,1102,983,875,777
49,Montana,12413,579,536,492,449,406,365,327
50,Puerto Rico,47422,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1318,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,2286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,15516,1267,1306,1343,1378,1411,1438,1461
54,Northern Mariana Islands,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
