214,220,227,234,241
70595,4089.6,3958.1,3938.9,4246.9
2.197e+05,12992,14210,13576,13954
6.6444e+05,47270,47431,44370,44221
1.979e+05,5530.4,5569.2,4685.4,4592.7
1.2536e+05,2865.4,2852,3047.5,2812.9
70009,5208.8,5045.8,4916.9,4942.2
5.8935e+05,33683,30517,32293,32825
31780,1571.2,1627.6,1606.6,1662.3
48814,2363.7,2413.3,2570.1,2575.5
24710,2178.3,2294.6,2692.2,2677
5.976e+05,24545,24489,23131,20636
4.2917e+05,5299.4,5337.2,5199.5,5646.7
21022,772.83,694.35,676.93,678.99
2.5222e+05,15433,14406,14483,14777
7094,150.23,158.94,151.7,156.61
1.5364e+05,9816.2,10080,9955.3,9859.3
1.8935e+05,3044.1,3283.4,3445.9,3749.8
54864,3338.6,3138,2717.6,2893.1
1.0352e+05,4438.2,4936.3,4005.1,3891.1
65069,3691.8,3774.8,3682.9,3695.2
1.4208e+05,8682.5,8600.3,8573,8550
6356,1728.7,1750.1,1726.7,1745.8
85317,5736.6,5072.4,5155.9,5243.1
43066,4230,4138.6,4230.1,4440
68867,4252.9,4196.2,4081.4,4205.1
52599,4366.6,4416.8,4257.1,4425.6
1.3316e+05,6976.4,7605.6,7534.2,7817.1
1.113e+05,5322.2,5037.4,5088.2,5194.3
13534,402.65,407.48,420.22,422.79
37388,3473.3,3468.8,3832.1,3799.5
74952,7038,6771.2,6373.1,6865.4
1553,50.711,47.836,47.455,47.967
1.1207e+05,6456.9,6051.6,5922.4,5630.1
51519,724.88,762.01,803.96,716.58
55996,3695.6,3786.6,3969,4040.6
1.4172e+05,4632.8,4395,3332.7,2799.9
1.1417e+05,6790.8,7232.1,6671.2,6869.1
1.0604e+05,5459.9,5611.6,5464,5559.1
11135,969.74,1039.9,1272.3,1148.9
56199,3296.8,3359.6,3378.9,3387.4
16828,572.3,586.14,571.08,585.16
77268,5033.2,4764.4,4661.1,4528.2
24302,1151.4,1192.4,1258.9,1317.7
9736,1310.4,1283.7,1201.4,1235
3543,306.87,400.23,390.81,406.92
4677,533.96,532.4,540.87,550.53
4318,186.26,281.15,262.67,313.25
1.1453e+05,6755.8,6676.9,6424,5988.7
29659,2116.8,2047,1815.7,1618.2
6376,864.34,918.97,954.48,900.72
29577,3017.9,2846.3,2741.9,2990.5
932,237.68,239.25,216.95,206.09
767,304.07,406.32,436.48,421.61
9185,929.72,955.01,962.52,997.79
54,4.0344,4.1319,4.0203,4.8586
0,0.22754,0.35073,0.19464,0.55013
