,State,211,220,227,234,241,248,255,262
0,Washington,69389,2790,2292,1898,1559,1263,1023,374
1,Illinois,215052,11705,9735,8070,6553,5344,4333,1581
2,California,652267,53983,45911,38746,32105,26576,21429,8022
3,Arizona,196280,4084,3266,2625,2158,1732,1382,490
4,Massachusetts,117662,1802,1458,1165,921,742,597,215
5,Wisconsin,68233,4270,3594,2967,2407,1941,1597,577
6,Texas,579892,36734,30778,25595,21055,17077,13677,5116
7,Nebraska,31348,1172,960,781,633,506,401,149
8,Utah,47982,1707,1385,1129,913,743,597,217
9,Oregon,24165,1386,1153,959,774,634,500,183
10,Florida,588602,22642,17830,14117,11037,8551,6778,2393
11,New York,427803,3250,2570,2065,1618,1298,1037,374
12,Rhode Island,20871,510,417,339,273,220,177,64
13,Georgia,246741,13452,10980,8654,6886,5476,4245,1513
14,New Hampshire,7050,77,63,50,39,31,24,8
15,North Carolina,155580,6411,5331,4406,3556,2909,2348,868
16,New Jersey,188527,1322,1065,855,675,532,435,159
17,Colorado,54211,1481,1186,960,765,623,499,184
18,Maryland,102229,2870,2312,1850,1487,1176,928,334
19,Nevada,63584,3388,2821,2346,1905,1557,1294,478
20,Tennessee,139175,9741,8217,6879,5629,4618,3717,1374
21,Hawaii,5844,1563,1533,1434,1293,1130,989,375
22,Indiana,83277,3914,3264,2717,2237,1822,1476,554
23,Kentucky,41626,3388,2900,2474,2082,1682,1373,506
24,Minnesota,67308,3119,2621,2168,1757,1445,1177,433
25,Oklahoma,50669,3466,2901,2392,1990,1612,1313,484
26,Pennsylvania,131692,3452,2799,2224,1751,1390,1131,406
27,South Carolina,109320,3969,3285,2708,2182,1783,1451,540
28,District of Columbia,13409,247,195,154,118,90,69,24
29,Kansas,35907,2861,2435,2039,1687,1388,1147,418
30,Missouri,72353,6866,5925,5032,4195,3440,2863,1038
31,Vermont,1537,33,27,21,16,13,10,3
32,Virginia,109879,4563,3733,3059,2503,2022,1663,603
33,Connecticut,51432,463,374,300,238,189,150,54
34,Iowa,54533,2336,1948,1576,1290,1041,829,303
35,Louisiana,140821,3441,2747,2231,1745,1410,1094,399
36,Ohio,112003,4981,4077,3347,2681,2189,1746,641
37,Michigan,104618,3631,2953,2400,1957,1586,1264,463
38,South Dakota,10691,634,527,438,361,290,236,86
39,Arkansas,54765,2780,2315,1911,1567,1271,1050,383
40,Delaware,16718,305,248,196,156,126,101,36
41,Mississippi,75449,5253,4353,3589,2986,2442,2001,725
42,New Mexico,23951,639,519,424,339,269,219,78
43,North Dakota,9242,793,684,573,470,385,312,116
44,Wyoming,3457,306,261,220,185,154,125,46
45,Alaska,4520,433,378,323,270,222,185,69
46,Maine,4253,134,110,87,70,57,45,16
47,Alabama,112449,5933,4559,3484,2626,1959,1440,507
48,Idaho,29110,1746,1471,1220,1000,818,672,247
49,Montana,6072,487,416,348,286,236,192,70
50,Puerto Rico,28143,2829,2276,1789,1400,1088,823,287
51,Virgin Islands,869,172,159,143,127,112,94,35
52,Guam,704,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,8987,601,514,427,353,289,229,85
54,Northern Mariana Islands,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
