,State,334,339,346,353,360
0,Washington,226635,13838,13205,12741,12863
1,Illinois,905069,49202,44912,40930,36767
2,California,1923887,320271,364337,366783,361633
3,Arizona,461345,47973,48061,46701,45642
4,Massachusetts,327374,35043,35759,34876,33545
5,Wisconsin,494353,22312,21407,19295,19015
6,Texas,1604991,111354,112713,114449,111354
7,Nebraska,157103,6630,5866,5533,4926
8,Utah,252783,16569,16004,14900,14586
9,Oregon,103755,8975,8942,8811,8366
10,Florida,1212581,75772,77942,78560,78991
11,New York,857049,80022,85696,84351,84911
12,Rhode Island,80231,6994,6934,6790,6294
13,Georgia,591438,47678,49329,49303,49446
14,New Hampshire,37388,6171,6141,6327,6319
15,North Carolina,483647,46364,49626,51158,53032
16,New Jersey,435763,31908,31056,30740,30226
17,Colorado,311036,19565,16251,15001,13368
18,Maryland,253073,17526,17924,17332,16745
19,Nevada,205884,17548,17185,16443,15937
20,Tennessee,529578,65519,68766,74633,74244
21,Hawaii,20709,895,921,952,973
22,Indiana,468219,38812,37025,37327,35295
23,Kentucky,244296,20150,19674,18716,17749
24,Minnesota,399311,17356,14289,14019,13060
25,Oklahoma,263434,22377,22359,22532,23900
26,Pennsylvania,569099,69899,67565,63485,55800
27,South Carolina,275733,22970,24081,25192,25754
28,District of Columbia,26740,1700,1730,1793,1713
29,Kansas,207784,14290,13284,13407,12949
30,Missouri,377948,21199,21143,19117,18439
31,Vermont,6534,726,730,726,733
32,Virginia,310890,27418,28193,27674,26669
33,Connecticut,167377,16021,15208,14962,14541
34,Iowa,268736,9278,9096,8795,8482
35,Louisiana,287261,18248,18478,18613,18707
36,Ohio,629354,62545,61952,58650,56702
37,Michigan,501115,26712,25747,23684,22782
38,South Dakota,95074,3630,3086,2761,2364
39,Arkansas,203107,15930,16268,16485,16258
40,Delaware,51056,5683,6038,5987,5858
41,Mississippi,195500,15844,16690,16130,15868
42,New Mexico,130808,9415,8544,7712,7249
43,North Dakota,90116,1935,1761,1623,1472
44,Wyoming,42118,2103,1751,1429,1329
45,Alaska,44023,2863,2584,2242,2059
46,Maine,19285,3298,3567,3718,3780
47,Alabama,324832,28089,29190,30320,30260
48,Idaho,130877,8437,8523,8228,7848
49,Montana,77324,3746,3251,2991,2804
50,Puerto Rico,68849,5632,5770,6192,6745
51,Virgin Islands,1921,130,146,144,141
52,Guam,7211,96,94,89,84
53,West Virginia,73337,9105,9346,9415,9068
54,Northern Mariana Islands,116,2,2,2,2
55,American Samoa,0,0,0,0,0
