,State,348,353,360,367,374
0,Washington,256435,8676,9564,12080,11220
1,Illinois,984880,41661,41044,39485,41175
2,California,2458100,271549,262649,262969,281550
3,Arizona,561542,45584,45235,45405,44390
4,Massachusetts,392568,34303,34295,34801,35088
5,Wisconsin,527871,17356,15950,16426,17976
6,Texas,1829199,128296,123232,129558,135201
7,Nebraska,169585,6524,7176,6995,6895
8,Utah,285633,17523,16728,16867,16896
9,Oregon,118453,8126,8222,8484,8795
10,Florida,1376692,91758,89903,90529,90711
11,New York,1035139,87402,87619,87524,86481
12,Rhode Island,92708,5993,5993,5731,6019
13,Georgia,696063,56754,56570,56770,56736
14,New Hampshire,47328,5348,5481,5157,5638
15,North Carolina,570111,44018,45371,43758,44076
16,New Jersey,493102,29715,29108,29782,30038
17,Colorado,343435,15790,16336,16402,15919
18,Maryland,287802,17755,18385,18683,18013
19,Nevada,233032,13537,13290,12644,12566
20,Tennessee,612250,46186,48558,48149,44657
21,Hawaii,22378,922,922,931,940
22,Indiana,529688,30841,31015,30006,30733
23,Kentucky,279142,18500,18884,19376,19031
24,Minnesota,423688,12436,11747,11585,12011
25,Oklahoma,306771,19462,19411,19258,19452
26,Pennsylvania,670039,51338,51535,51951,52160
27,South Carolina,325472,23581,24387,24052,23441
28,District of Columbia,29904,1821,1816,1753,1737
29,Kansas,234297,17017,15454,15826,16000
30,Missouri,414213,20322,19781,19697,19883
31,Vermont,7873,716,697,665,678
32,Virginia,367536,28728,28957,28817,29658
33,Connecticut,194636,17683,17058,15524,15003
34,Iowa,286356,9236,9134,9107,9119
35,Louisiana,322181,18736,20008,20185,19353
36,Ohio,727423,52782,55307,57399,57304
37,Michigan,543611,20675,20404,20900,20949
38,South Dakota,100643,2906,2990,3076,3042
39,Arkansas,234781,17217,17217,17300,16928
40,Delaware,60333,4428,4200,4071,4084
41,Mississippi,223677,15211,14811,15205,15321
42,New Mexico,147315,8239,8392,8287,8500
43,North Dakota,93240,1451,1631,1408,1362
44,Wyoming,45257,1416,1426,1470,1519
45,Alaska,48363,2159,2230,2295,1907
46,Maine,25967,3776,3760,3715,3647
47,Alabama,374095,25552,25165,24986,24697
48,Idaho,143305,6522,6758,6416,6552
49,Montana,82664,2496,2355,2456,2618
50,Puerto Rico,78805,5390,5448,5171,5069
51,Virgin Islands,2055,60,60,55,56
52,Guam,7344,60,59,57,50
53,West Virginia,91886,9204,9248,9238,9192
54,Northern Mariana Islands,122,0,0,0,0
55,American Samoa,0,0,0,0,0
