,State,243,248,255,262,269,276,283,290
0,Washington,82730,5112,5017,4912,4799,4677,4548,4414
1,Illinois,277920,5397,3166,1746,925,475,240,119
2,California,790096,23285,19770,16638,13872,11484,9410,7649
3,Arizona,214251,1628,1161,819,570,391,267,179
4,Massachusetts,127796,57,28,13,7,3,1,1
5,Wisconsin,102498,6088,6040,5972,5882,5779,5649,5502
6,Texas,734778,19226,15840,12912,10424,8337,6603,5179
7,Nebraska,41388,689,413,239,134,75,40,22
8,Utah,64394,1851,1615,1396,1194,1012,849,706
9,Oregon,30995,1142,1016,899,789,689,595,512
10,Florida,685439,9123,6820,5046,3701,2691,1940,1387
11,New York,450473,15,6,3,2,0,1,0
12,Rhode Island,23932,0,0,0,0,0,0,0
13,Georgia,307339,9436,8118,6946,5898,4989,4200,3522
14,New Hampshire,7952,1,1,0,0,0,0,0
15,North Carolina,200287,12524,11800,11008,10171,9309,8447,7597
16,New Jersey,200154,40,20,10,4,2,1,1
17,Colorado,65379,316,191,114,68,39,23,13
18,Maryland,120568,355,202,113,63,35,19,10
19,Nevada,76036,1812,1467,1175,933,734,572,442
20,Tennessee,184409,6606,5744,4951,4238,3603,3044,2554
21,Hawaii,11459,781,629,503,399,316,249,194
22,Indiana,112027,4993,4700,4416,4137,3870,3613,3366
23,Kentucky,61917,4373,4335,4282,4219,4139,4046,3943
24,Minnesota,90942,1721,1043,600,332,179,95,49
25,Oklahoma,77908,5130,4981,4810,4626,4427,4224,4012
26,Pennsylvania,155693,986,556,303,163,87,45,23
27,South Carolina,138124,3276,2705,2218,1804,1456,1162,923
28,District of Columbia,14978,39,21,12,5,4,1,1
29,Kansas,53627,3667,3641,3597,3532,3452,3354,3242
30,Missouri,115537,8020,7746,7443,7124,6791,6452,6102
31,Vermont,1719,18,16,13,12,10,8,8
32,Virginia,141022,2140,1309,772,444,250,140,77
33,Connecticut,56024,8,4,2,1,0,0,0
34,Iowa,81007,5558,5139,4714,4288,3871,3475,3099
35,Louisiana,161462,3148,2622,2176,1801,1485,1222,1001
36,Ohio,145165,6243,5920,5594,5268,4947,4632,4325
37,Michigan,129662,2275,1938,1650,1403,1195,1015,864
38,South Dakota,18869,43,32,24,17,13,10,7
39,Arkansas,76364,3700,3428,3150,2871,2599,2335,2082
40,Delaware,19667,4,2,2,0,1,0,0
41,Mississippi,93556,2431,2001,1630,1318,1056,839,662
42,New Mexico,27683,420,336,265,206,160,122,93
43,North Dakota,18244,11,6,4,2,1,0,1
44,Wyoming,4944,144,129,116,103,91,79,70
45,Alaska,6892,454,433,413,392,370,349,328
46,Maine,5106,93,70,52,39,28,20,15
47,Alabama,145780,3923,3220,2610,2094,1662,1307,1017
48,Idaho,37901,1529,1365,1215,1078,953,842,741
49,Montana,10429,620,579,536,492,449,406,365
50,Puerto Rico,42476,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1269,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,2147,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,14181,1102,1121,1135,1149,1159,1167,1171
54,Northern Mariana Islands,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
