,State,165,171,178,185,192,199,206,213,220,227,234,241,248,255,262
0,Washington,35247,4286,4884,5557,6256,6984,7716,8428,9092,9677,10154,10494,10679,10694,10541
1,Illinois,146612,5821,6109,6350,6534,6652,6701,6678,6584,6421,6198,5923,5606,5258,4889
2,California,252895,43671,47355,50231,51974,52398,51454,49232,45947,41891,37385,32730,28177,23907,20034
3,Arizona,94567,28269,29608,28878,26270,22428,18138,14038,10502,7659,5483,3874,2711,1885,1304
4,Massachusetts,109838,1256,1166,1054,960,870,788,713,644,582,525,473,426,384,345
5,Wisconsin,31055,4235,5302,6544,7829,9404,11074,12753,14454,15967,17178,18002,18314,18097,17384
6,Texas,192153,44940,46904,47452,46499,44152,40682,36455,31858,27234,22845,18861,15367,12386,9897
7,Nebraska,19827,958,922,864,811,757,704,652,602,554,508,465,425,387,352
8,Utah,24542,4080,4141,4098,3956,3728,3434,3097,2741,2385,2044,1730,1449,1202,990
9,Oregon,9930,2080,2524,3038,3624,4276,4981,5717,6450,7138,7734,8189,8462,8529,8383
10,Florida,190052,68009,79581,86029,85287,77508,65005,50914,37765,26890,18591,12593,8412,5566,3661
11,New York,396598,4762,4840,4874,4903,4917,4915,4901,4871,4828,4772,4703,4622,4530,4428
12,Rhode Island,16991,275,246,223,200,180,162,145,129,116,103,92,82,73,65
13,Georgia,93319,21591,27953,35017,41871,47506,50692,50665,47395,41648,34619,27462,20984,15579,11319
14,New Hampshire,5872,158,141,123,108,95,83,73,64,56,49,43,37,33,29
15,North Carolina,71670,11584,12602,13648,14532,15245,15735,15970,15934,15629,15074,14304,13366,12310,11187
16,New Jersey,173033,2409,2529,2638,2732,2810,2870,2911,2930,2928,2904,2860,2795,2713,2616
17,Colorado,33849,1967,2176,2384,2585,2799,3013,3222,3425,3617,3792,3947,4077,4179,4249
18,Maryland,69341,2874,2961,3021,3051,3050,3018,2957,2868,2755,2622,2474,2314,2148,1980
19,Nevada,21575,5837,7226,8513,9456,9834,9547,8662,7386,5969,4617,3451,2513,1797,1267
20,Tennessee,50140,10764,12848,14750,16187,16901,16748,15751,14097,12065,9935,7922,6157,4689,3517
21,Hawaii,999,136,169,210,259,320,394,484,592,720,871,1047,1247,1470,1713
22,Indiana,47432,3137,3422,3695,3948,4169,4350,4481,4555,4569,4521,4414,4254,4048,3806
23,Kentucky,16376,1412,1485,1488,1510,1545,1552,1567,1581,1583,1586,1585,1578,1569,1555
24,Minnesota,37624,2824,2713,2576,2425,2264,2098,1930,1765,1605,1451,1306,1170,1044,929
25,Oklahoma,15648,3009,3121,3191,3214,3188,3115,2999,2846,2665,2463,2250,2033,1819,1613
26,Pennsylvania,93922,4677,5222,5834,6406,7027,7667,8296,8915,9509,10055,10542,10952,11272,11489
27,South Carolina,43386,12431,13846,14589,14492,13570,12017,10123,8172,6373,4836,3594,2630,1903,1365
28,District of Columbia,10447,215,202,188,174,161,148,135,123,112,101,91,82,74,66
29,Kansas,15911,1974,2080,2163,2218,2242,2232,2191,2119,2020,1901,1766,1622,1473,1325
30,Missouri,23583,3208,3470,3713,3928,4105,4235,4313,4334,4296,4202,4056,3866,3640,3389
31,Vermont,1238,23,18,14,11,9,7,6,4,3,3,2,2,1,1
32,Virginia,65109,3894,3648,3226,2711,2182,1696,1282,949,692,499,356,253,179,126
33,Connecticut,46717,487,426,370,320,276,238,205,176,152,130,112,96,82,70
34,Iowa,31061,3205,3703,4174,4574,4862,5003,4977,4788,4458,4026,3537,3032,2545,2099
35,Louisiana,63289,9029,10728,12442,13869,14890,15306,15058,14179,12809,11143,9379,7676,6139,4819
36,Ohio,56183,7232,8533,9994,11575,13264,14997,16707,18306,19695,20778,21470,21712,21482,20799
37,Michigan,72581,3214,3773,4400,5086,5819,6578,7337,8061,8712,9248,9632,9834,9838,9643
38,South Dakota,7028,445,469,488,503,513,517,515,507,493,475,452,427,399,369
39,Arkansas,23209,3535,3152,2758,2374,2014,1687,1399,1150,939,762,615,495,397,318
40,Delaware,11996,996,1316,1684,2072,2427,2683,2782,2698,2449,2094,1699,1321,993,728
41,Mississippi,30674,5450,5950,6241,6268,6023,5545,4906,4189,3470,2803,2217,1726,1326,1009
42,New Mexico,13063,1613,1985,2372,2763,3266,3754,4252,4773,5220,5607,5899,6047,6063,5934
43,North Dakota,3779,341,398,459,523,588,651,709,758,794,815,818,804,773,729
44,Wyoming,1606,244,273,305,336,367,395,421,442,457,465,467,461,448,429
45,Alaska,1107,276,396,570,773,1074,1462,1928,2500,3117,3713,4213,4502,4522,4274
46,Maine,3397,282,317,354,394,436,480,524,568,611,651,687,719,745,763
47,Alabama,42862,8286,9940,11554,13168,14967,16430,17819,18781,19267,19261,18664,17599,16127,14393
48,Idaho,7370,2699,3680,4809,5935,6819,7214,6989,6209,5102,3927,2873,2024,1388,934
49,Montana,1167,354,469,617,801,1025,1286,1575,1872,2147,2364,2487,2494,2383,2174
50,Puerto Rico,7787,650,671,693,714,733,752,769,785,799,811,822,830,837,841
51,"Virgin Islands, U.S.",111,37,63,106,174,273,406,551,664,692,618,479,332,212,128
52,Guam,280,36,37,39,40,42,43,44,45,45,46,46,46,46,45
53,West Virginia,3205,493,632,809,1028,1297,1624,2010,2455,2949,3472,3994,4471,4855,5101
54,Northern Mariana Islands,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
