,State,354,360,367,374,381
0,Washington,271595,15805,16000,16123,16183
1,Illinois,1028750,48708,45159,41312,37419
2,California,2717862,299393,304365,302111,293041
3,Arizona,618546,60220,61363,61415,60452
4,Massachusetts,432791,42913,43426,43069,41929
5,Wisconsin,550260,20088,17986,15914,13963
6,Texas,1968189,139705,136541,131478,124903
7,Nebraska,176026,6801,6368,5928,5489
8,Utah,305999,20972,19607,17944,16146
9,Oregon,125683,7692,7811,7894,7948
10,Florida,1477010,99061,97704,95169,91787
11,New York,1135592,108434,108777,107195,103937
12,Rhode Island,97614,4393,3941,3484,3049
13,Georgia,757045,66096,67360,67671,66976
14,New Hampshire,51600,5678,5861,5970,6004
15,North Carolina,623188,60952,63509,64752,64781
16,New Jersey,584828,37741,37778,37435,36792
17,Colorado,361148,18276,17264,16134,14952
18,Maryland,306674,20479,20487,20275,19871
19,Nevada,248569,15898,15061,14025,12882
20,Tennessee,653869,38720,37279,35439,33342
21,Hawaii,23586,1237,1251,1260,1267
22,Indiana,563653,34546,32277,29678,26931
23,Kentucky,303624,22390,22235,21712,20946
24,Minnesota,436572,14008,12918,11766,10641
25,Oklahoma,331362,23346,23112,22555,21757
26,Pennsylvania,723865,56392,55498,53927,51770
27,South Carolina,354525,33779,34488,34349,33505
28,District of Columbia,31791,1870,1858,1828,1784
29,Kansas,243648,13846,12756,11654,10533
30,Missouri,434711,20984,19660,18227,16756
31,Vermont,8967,1160,1284,1407,1532
32,Virginia,398856,31552,28144,24188,20167
33,Connecticut,205994,15625,15425,14959,14319
34,Iowa,296682,10347,9288,8246,7265
35,Louisiana,346829,22114,21772,21279,20621
36,Ohio,777065,56852,56561,55630,54203
37,Michigan,562553,24869,23729,22377,20955
38,South Dakota,103318,2665,2294,1950,1645
39,Arkansas,255076,19961,19307,18312,17058
40,Delaware,65273,5071,4991,4830,4606
41,Mississippi,239082,14198,13891,13500,13013
42,New Mexico,156157,8988,8409,7763,7087
43,North Dakota,94716,1428,1209,1020,854
44,Wyoming,46832,1698,1535,1374,1218
45,Alaska,50218,1946,1806,1662,1518
46,Maine,29298,4132,4507,4886,5246
47,Alabama,401900,29127,28333,27125,25588
48,Idaho,149667,6370,5867,5349,4833
49,Montana,86324,3221,2950,2660,2378
50,Puerto Rico,83119,3603,3586,3556,3516
51,Virgin Islands,2143,NaN,NaN,NaN,NaN
52,Guam,7399,63,59,54,51
53,West Virginia,101212,10347,10442,10345,10075
54,Northern Mariana Islands,125,0,0,1,0
55,American Samoa,0,0,0,0,0
