,State,284,290,297,304,311,318,325
0,Washington,108315,4242,5018,6337,8051,9688,10805
1,Illinois,423527,17799,20650,22758,23898,24070,23177
2,California,935878,17856,16815,15870,14964,14143,13359
3,Arizona,247473,3044,3920,5073,6373,7555,8384
4,Massachusetts,159707,5805,6516,7928,9635,11347,12943
5,Wisconsin,241422,10725,10084,9379,8645,7908,7199
6,Texas,945828,18796,21223,25203,29945,34562,38133
7,Nebraska,71666,2764,2857,3192,3592,3876,3936
8,Utah,116510,4308,4963,5961,7030,7821,8208
9,Oregon,45429,2829,2740,2639,2528,2402,2282
10,Florida,807412,15934,17985,19640,20757,21533,21949
11,New York,509735,16824,22323,30129,38394,44930,49010
12,Rhode Island,32874,987,967,949,928,903,869
13,Georgia,361982,6375,6371,6333,6199,5989,5716
14,New Hampshire,11214,832,1001,1260,1563,1815,1958
15,North Carolina,276692,8044,9064,10198,11212,11880,12021
16,New Jersey,239629,11933,13240,14334,15096,15542,15661
17,Colorado,109910,7416,8865,10150,10979,11265,11085
18,Maryland,146145,4568,4720,4860,4934,4881,4754
19,Nevada,101477,3079,3429,3731,3961,4082,4109
20,Tennessee,261426,5870,6120,6249,6233,6072,5784
21,Hawaii,15367,608,668,746,821,866,869
22,Indiana,182108,10853,12314,13415,13983,13959,13425
23,Kentucky,108642,4714,4499,4253,3997,3730,3461
24,Minnesota,150672,6043,5732,5392,5033,4671,4310
25,Oklahoma,124111,4373,4029,3689,3374,3074,2801
26,Pennsylvania,214416,12363,15254,18836,22101,24321,25443
27,South Carolina,178023,2595,2831,3117,3376,3558,3625
28,District of Columbia,17369,374,359,345,329,315,297
29,Kansas,90290,2695,2466,2246,2045,1848,1664
30,Missouri,188325,5921,5432,4957,4511,4092,3713
31,Vermont,2196,155,157,156,155,155,153
32,Virginia,182392,6421,6752,6993,7129,7145,7046
33,Connecticut,71207,5235,6825,8277,9608,10823,11576
34,Iowa,130974,3806,4161,4492,4689,4671,4494
35,Louisiana,187720,2851,2956,3080,3180,3263,3289
36,Ohio,219000,14981,16966,18747,19984,20403,20153
37,Michigan,197406,13535,16576,19675,22216,23957,24686
38,South Dakota,47324,824,748,676,619,560,505
39,Arkansas,113057,2754,2520,2286,2071,1866,1684
40,Delaware,25126,733,695,655,617,582,539
41,Mississippi,120500,2118,2052,1954,1839,1702,1562
42,New Mexico,47232,2072,2321,2661,2979,3282,3496
43,North Dakota,45043,990,1066,1211,1358,1415,1351
44,Wyoming,13723,444,436,424,406,380,353
45,Alaska,16705,704,662,613,563,520,472
46,Maine,6711,460,577,725,868,959,1000
47,Alabama,194458,2748,2480,2238,2025,1829,1655
48,Idaho,65088,2353,2195,2039,1879,1725,1577
49,Montana,33495,804,733,669,608,552,498
50,Puerto Rico,34541,792,869,966,1029,1058,1055
51,Virgin Islands,1376,4,4,4,4,5,6
52,Guam,4628,18,18,19,20,20,18
53,West Virginia,24883,1359,1530,1755,1941,2018,1958
54,Northern Mariana Islands,96,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0
