361,367,374,381,388
2.8597e+05,19639,21342,20901,20680
1.0647e+06,45456,49030,51326,53624
2.9599e+06,2.7134e+05,2.1978e+05,2.0044e+05,1.827e+05
6.669e+05,44692,42360,40836,39136
4.6573e+05,40739,33656,36617,36898
5.6628e+05,21125,22484,20867,22100
2.1127e+06,1.6162e+05,1.5345e+05,1.6399e+05,1.6305e+05
1.8091e+05,7788.3,7617.4,7452.4,6633.9
3.2225e+05,14510,13972,12470,13098
1.3241e+05,10140,10546,10612,12114
1.5602e+06,1.1019e+05,1.1907e+05,1.2723e+05,1.192e+05
1.2289e+06,1.0399e+05,91301,94958,87019
1.0444e+05,5138.7,5642.3,5459.9,6631.3
8.0966e+05,56804,53868,57553,51064
55945,5407.8,5371.3,5463,5270.1
6.6783e+05,53470,52577,50655,50399
6.2209e+05,46358,43896,47143,49036
3.7348e+05,20727,20986,21990,21998
3.2403e+05,23370,26030,27681,27636
2.6009e+05,14892,15157,12587,12212
6.8085e+05,29648,25607,26987,23194
24474,1478.3,1517.6,1502,1469
5.8705e+05,32083,21878,23608,22897
3.2432e+05,23518,22928,24013,25348
4.4505e+05,14278,16551,16583,15614
3.5167e+05,23521,20271,18943,20538
7.6549e+05,53597,52751,52193,50284
3.8242e+05,32090,27850,26190,25103
33537,2822.7,2917.5,2924.5,3530.7
2.5835e+05,15579,14405,12677,11887
4.4794e+05,22594,24288,22643,23256
9915,1095.2,1077.6,1109.4,1383.3
4.2939e+05,29641,29607,29710,29493
2.2342e+05,14608,15340,15030,14129
3.0475e+05,12585,12732,11442,11201
3.6485e+05,17139,17056,17244,17745
8.2151e+05,57495,64609,65989,53964
5.8179e+05,27567,29482,26690,24788
1.0528e+05,2870.5,2711.6,2567.7,2529.6
2.7018e+05,16409,14599,11803,11086
69372,4931,4968.7,4971.5,4466
2.5087e+05,13959,15764,12562,12736
1.6289e+05,8072.5,9004.1,8225.1,7986.6
95714,2070.9,1845.6,1839.2,1786.7
49068,2320.8,3036.9,2932.1,2841.5
51653,1970.3,2010.5,2101.6,2229.7
33219,5271.1,5481.6,5717.4,5560
4.2068e+05,23626,17013,17168,16645
1.5528e+05,6148.3,6744.1,6602.1,7010.5
89056,4020.8,3976.4,4162.6,4001.9
86523,5356.5,5659.2,5922.3,5884.7
2166,26.421,24.59,24.837,24.866
7474,110.18,105.31,98.365,97.105
1.0812e+05,8026.9,8486.7,8666,7141.4
128,3.6497,3.5319,3.4333,3.7866
0,0.094116,0.047764,0.11559,0.069236
