,State,368,374,381,388,395
0,Washington,300198,12288,13400,13991,14606
1,Illinois,1101819,30175,28320,25789,25355
2,California,3187475,209490,218961,228788,253474
3,Arizona,722574,48383,50644,49010,48627
4,Massachusetts,500037,29551,27438,25570,25186
5,Wisconsin,581377,12598,12451,12665,12953
6,Texas,2250421,NaN,NaN,NaN,NaN
7,Nebraska,187147,5660,5959,6035,6183
8,Utah,336405,11899,12319,13457,13944
9,Oregon,138168,5386,5779,6079,6255
10,Florida,1649449,NaN,NaN,NaN,NaN
11,New York,1335695,NaN,NaN,NaN,NaN
12,Rhode Island,109735,5106,5204,5336,5603
13,Georgia,866911,47756,48448,46122,45528
14,New Hampshire,62337,5465,5457,5371,5395
15,North Carolina,718812,44371,43561,41833,41722
16,New Jersey,662808,32468,31773,29951,29133
17,Colorado,386285,11587,12298,13103,13629
18,Maryland,341452,15122,15485,16165,16441
19,Nevada,270907,8869,9067,8593,8418
20,Tennessee,708717,23076,23969,23798,25081
21,Hawaii,25379,735,783,796,812
22,Indiana,611039,20994,22120,21858,21625
23,Kentucky,346138,19501,20344,20118,19618
24,Minnesota,454989,8355,8460,8247,8397
25,Oklahoma,373090,16596,16869,16939,17556
26,Pennsylvania,807102,33989,35134,38522,41193
27,South Carolina,418325,32031,30970,29481,27821
28,District of Columbia,35301,1704,1678,1684,1731
29,Kansas,268908,10260,10056,9795,9464
30,Missouri,461912,10575,11029,12670,13090
31,Vermont,11033,1078,1120,1220,1304
32,Virginia,472447,40678,41880,41936,42401
33,Connecticut,237815,13760,14093,13644,13173
34,Iowa,313137,7639,7992,8144,8495
35,Louisiana,383862,15179,14609,14275,14007
36,Ohio,864322,35147,36263,37697,38948
37,Michigan,596746,14227,14927,15182,15801
38,South Dakota,107148,1629,1592,1573,1630
39,Arkansas,284066,12533,12776,12512,12306
40,Delaware,74575,4517,4724,4821,4914
41,Mississippi,264219,12274,12604,12795,13203
42,New Mexico,169205,5828,6116,6392,6505
43,North Dakota,96817,1064,1142,1311,1417
44,Wyoming,50898,1558,1658,1666,1712
45,Alaska,53315,1590,1611,1682,1793
46,Maine,36598,3889,4294,4629,4786
47,Alabama,441170,17902,18121,18124,18026
48,Idaho,159506,4145,3872,3940,4161
49,Montana,91652,2366,2548,2585,2723
50,Puerto Rico,91028,3263,3035,2927,2894
51,Virgin Islands,2341,167,213,257,272
52,Guam,7547,90,95,98,96
53,West Virginia,115307,6516,6564,6832,7102
54,Northern Mariana Islands,129,3,4,4,6
55,American Samoa,0,0,0,0,1
