,State,333,339,346,353,360,367,374,381,388,395,402,409,416,423,430
0,Washington,222600,15725,13471,11516,9821,8357,7099,6020,5099,4314,3646,3079,2598,2191,1847
1,Illinois,894367,52868,48882,44891,41963,38266,35364,32646,29782,27545,25162,23058,21205,19311,17734
2,California,1842557,284290,315432,344701,370381,390785,404439,410278,407816,397226,379316,355400,327101,296134,264118
3,Arizona,448231,48530,51329,53643,55346,56427,56826,56522,55535,53913,51734,49094,46103,42870,39503
4,Massachusetts,319270,34300,33712,32836,31709,30366,28847,27195,25454,23664,21861,20079,18343,16676,15093
5,Wisconsin,490679,24127,22157,20010,18134,16387,14757,13288,11933,10705,9591,8581,7671,6851,6113
6,Texas,1584207,111545,113423,114505,114751,114148,112711,110482,107522,103912,99747,95128,90161,84953,79602
7,Nebraska,155415,6653,5430,4415,3584,2903,2348,1897,1531,1235,995,801,645,519,418
8,Utah,248970,19054,18769,18394,18851,18111,18167,17914,17389,17308,16732,16385,15998,15425,15048
9,Oregon,101814,8953,8551,8143,7735,7328,6927,6533,6148,5774,5413,5066,4733,4416,4113
10,Florida,1193165,82002,91033,98951,109027,119198,129121,141309,152321,164634,177497,189341,202795,214904,226969
11,New York,838085,72851,73692,74017,73823,73116,71913,70247,68161,65708,62947,59940,56750,53438,50062
12,Rhode Island,77812,5906,5120,4401,3755,3184,2685,2254,1885,1571,1306,1084,897,742,612
13,Georgia,582300,46422,48566,50384,51806,52777,53260,53235,52703,51683,50212,48342,46137,43666,41001
14,New Hampshire,35609,5301,5117,4909,4679,4433,4175,3911,3645,3380,3121,2870,2629,2400,2184
15,North Carolina,472268,43794,45584,47064,48185,48910,49211,49079,48518,47546,46196,44511,42545,40354,37996
16,New Jersey,427417,32972,33707,33221,33478,33498,33167,33032,32705,32254,31812,31249,30620,29953,29214
17,Colorado,306598,20241,17000,14200,11812,9791,8092,6671,5489,4509,3699,3031,2481,2030,1659
18,Maryland,248754,16450,15318,14200,13108,12055,11046,10089,9188,8344,7559,6833,6164,5551,4990
19,Nevada,201858,17768,17268,16636,15892,15059,14161,13221,12260,11299,10353,9436,8560,7731,6955
20,Tennessee,503651,78570,107803,134116,171500,217241,258238,309967,352116,382302,403469,397233,375424,337614,287040
21,Hawaii,20375,1003,1145,1307,1489,1693,1923,2181,2469,2789,3142,3531,3956,4417,4914
22,Indiana,457871,38867,36136,33372,30606,27897,25284,22800,20464,18292,16290,14460,12797,11297,9949
23,Kentucky,240563,20180,19210,18099,16976,15970,14919,13940,12993,12081,11220,10399,9625,8896,8211
24,Minnesota,394635,18169,13559,10274,7986,6003,4583,3509,2654,2025,1542,1171,892,678,516
25,Oklahoma,255868,24527,26464,28166,29561,30575,31150,31249,30864,30020,28764,27167,25311,23283,21168
26,Pennsylvania,552895,66447,64157,61377,58210,54753,51101,47347,43574,39853,36242,32788,29525,26474,23648
27,South Carolina,270537,23477,25479,27385,29132,30654,31886,32774,33273,33358,33025,32290,31186,29766,28090
28,District of Columbia,26342,1844,1929,1984,2032,2080,2119,2151,2175,2192,2200,2200,2192,2176,2152
29,Kansas,203649,14297,14197,12865,12281,11753,10640,10306,9497,8831,8408,7661,7247,6729,6195
30,Missouri,372541,20537,19445,18210,17221,16123,15118,14154,13213,12333,11488,10690,9937,9226,8558
31,Vermont,6343,689,648,609,571,535,501,468,437,408,380,354,330,307,285
32,Virginia,302972,23928,21927,19593,17113,14650,12328,10225,8379,6798,5471,4375,3480,2756,2176
33,Connecticut,162782,14218,13090,11977,10897,9861,8879,7959,7107,6323,5607,4959,4375,3851,3383
34,Iowa,266959,11242,10627,9987,9331,8670,8014,7372,6752,6159,5598,5071,4579,4124,3705
35,Louisiana,282434,15258,13631,12118,10725,9453,8302,7267,6344,5524,4800,4164,3605,3118,2693
36,Ohio,614429,65732,62434,58734,54754,50610,46411,42251,38211,34350,30713,27329,24213,21370,18798
37,Michigan,496056,28508,23813,19824,16455,13624,11257,9285,7647,6291,5170,4246,3485,2858,2344
38,South Dakota,94336,3819,3239,2732,2293,1918,1598,1329,1102,912,754,622,513,423,348
39,Arkansas,200114,17656,19405,20869,22913,24642,26441,28574,30254,32289,34104,35699,37489,38746,40025
40,Delaware,50136,5603,5765,5857,5894,5886,5829,5724,5577,5391,5172,4926,4660,4379,4091
41,Mississippi,192111,14998,14937,14738,14409,13960,13405,12763,12054,11297,10512,9715,8924,8150,7405
42,New Mexico,128930,10326,9578,8815,8104,7432,6797,6205,5653,5141,4668,4233,3833,3467,3132
43,North Dakota,89784,1954,1457,1111,847,639,484,367,278,210,159,120,91,69,52
44,Wyoming,41488,2103,1750,1429,1172,961,785,642,524,428,349,285,232,189,154
45,Alaska,43688,2970,2489,2075,1722,1424,1174,965,792,649,531,434,355,289,236
46,Maine,18738,3368,3968,4650,5395,6239,7172,8183,9262,10390,11537,12668,13741,14710,15527
47,Alabama,319904,28185,28825,29165,29180,28866,28235,27314,26143,24766,23235,21600,19910,18208,16533
48,Idaho,129069,7551,6067,4851,3862,3063,2422,1911,1505,1183,930,729,572,448,351
49,Montana,76619,4435,3936,3486,3073,2711,2388,2101,1847,1622,1423,1248,1094,959,840
50,Puerto Rico,67211,5505,5721,5987,6230,6468,6711,6945,7172,7392,7601,7798,7981,8150,8302
51,"Virgin Islands, U.S.",1910,99,81,67,55,45,37,30,25,20,17,14,11,9,8
