,State,319,325,332,339,346
0,Washington,177447,30178,34732,39675,44485
1,Illinois,787573,105070,104822,107139,109007
2,California,1366673,155792,181757,209840,236910
3,Arizona,364276,43914,50656,58040,65268
4,Massachusetts,256844,29355,32622,36388,39950
5,Wisconsin,441067,63457,65469,69157,72609
6,Texas,1322738,106535,109055,114132,118773
7,Nebraska,139834,22769,24251,26327,28303
8,Utah,215407,31539,33241,35555,37749
9,Oregon,84496,13706,15437,17435,19356
10,Florida,1058074,83949,90436,98447,105829
11,New York,705827,67493,76423,86338,96012
12,Rhode Island,62137,10049,10883,12033,13138
13,Georgia,501405,27257,23924,21099,18013
14,New Hampshire,24771,4309,4885,5519,6123
15,North Carolina,394990,36923,40768,45188,49333
16,New Jersey,368016,44750,49865,55784,61388
17,Colorado,260581,51699,55361,59877,64020
18,Maryland,215027,23382,25962,28915,31696
19,Nevada,168140,26386,30571,35170,39690
20,Tennessee,400594,44825,47882,51758,55459
21,Hawaii,18842,1023,1086,1165,1236
22,Indiana,381617,65211,69329,74563,79329
23,Kentucky,200631,29844,32463,35461,38245
24,Minnesota,350862,70002,75118,81633,87897
25,Oklahoma,216486,34034,37948,42533,46918
26,Pennsylvania,423100,78323,89570,102059,114019
27,South Carolina,232099,15567,16605,17872,19027
28,District of Columbia,23136,2030,2287,2570,2840
29,Kansas,171364,31405,34397,38225,41913
30,Missouri,329420,44651,45586,47441,49120
31,Vermont,5015,944,1057,1195,1328
32,Virginia,255053,24036,26100,28617,30945
33,Connecticut,127715,19939,21925,24496,26967
34,Iowa,244691,36185,37559,39903,42095
35,Louisiana,251123,24433,27892,31746,35443
36,Ohio,475024,100696,113585,128374,142630
37,Michigan,426576,81672,88781,97243,105351
38,South Dakota,85991,11868,11982,12282,12498
39,Arkansas,170924,18095,19702,21584,23332
40,Delaware,39912,4860,5458,6157,6828
41,Mississippi,164931,12214,13011,13973,14843
42,New Mexico,108088,25603,29023,32897,36679
43,North Dakota,82981,12379,12720,13338,13909
44,Wyoming,36317,8330,8959,9823,10651
45,Alaska,37036,6704,7377,8135,8849
46,Maine,13348,2092,2298,2555,2805
47,Alabama,269877,21986,23734,25816,27740
48,Idaho,110510,13808,14342,15141,15885
49,Montana,67875,11165,11467,12062,12613
50,Puerto Rico,56671,NaN,NaN,NaN,NaN
51,Virgin Islands,1633,NaN,NaN,NaN,NaN
52,Guam,6959,NaN,NaN,NaN,NaN
53,West Virginia,54997,10379,11697,13174,14577
54,Northern Mariana Islands,109,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
