242,248,255,262,269
82199,2819.1,2906.2,2999.1,2950.8
2.7504e+05,13376,13379,13534,13878
7.8331e+05,24131,24348,23672,22941
2.1294e+05,4888.8,5260.2,5517.5,9772.1
1.2718e+05,2591.1,2790.9,2816.2,2748.7
97279,9024,9053.3,8172.5,8142
7.0794e+05,27741,28082,27955,29364
40797,3074.9,3043.1,2832.2,2665.3
62852,5643.7,5868.7,5124.3,5477
30342,1599.4,1520.1,1535.2,1397.8
6.8123e+05,19779,20666,21495,21748
4.4904e+05,5844.2,5785.4,5864,5736.4
23620,655.57,722.06,797.68,1359.6
3.0502e+05,11820,11888,11613,11808
7920,262.72,291.71,381.41,462.18
1.9225e+05,8835.3,8092.9,7356.7,7477.5
1.9931e+05,2721.7,3084.7,3562.6,3227.8
64336,3476.1,7566.8,8367,8109.5
1.1974e+05,3774.4,4494.2,4915.2,5940.2
75419,2579.8,3798.7,3892,3851.9
1.8144e+05,8978.6,9422.6,9126.8,9005.5
11326,725.5,607.49,619.55,582.14
1.1076e+05,6075.1,6078.8,6098.1,6186.5
61106,5070.5,5015.9,6688.7,6483.9
88721,5308.3,5436,5460.5,5969.3
75804,6035.7,5816.2,5890.4,5804.2
1.5424e+05,5768.9,5900.1,6025.3,5702.6
1.3724e+05,7078.2,7079.5,7554.6,7876.4
14902,336.72,334.98,349.43,334.72
52486,3637.7,3800.9,3649.9,3734.2
1.1286e+05,9826.4,9461.7,9577.6,8949.7
1710,44.192,45.123,49.939,49.464
1.3955e+05,6947.4,6852.8,6891.1,6881.2
55527,1262.8,1286.6,1356.2,1364.6
79804,4164.2,3952.5,3537.8,3596
1.6028e+05,3620.8,3807,3602.3,3436.7
1.4355e+05,6307.8,6537.2,6156.2,6298.3
1.2809e+05,4454.7,4398.2,3859.6,3868.8
18444,1658.5,1452.2,1353.1,1360.6
75160,4699.9,4171.4,4743.1,4624.9
19449,916.03,1072.8,1137.3,1151.9
93087,3200,3235.1,3175.6,3376
27512,725.17,807.11,855.98,905.36
17607,1527.8,1486.2,1349.5,1350.9
4781,489.33,871.56,816.53,734.94
6729,565.43,639.86,682.31,826.98
5034,265.65,260.08,262.92,280.05
1.4416e+05,6143.6,6109.8,6102.9,6009.1
37247,2544,3033.9,2796.2,2792.7
10163,1874.9,1883,1598.8,1523.3
40993,3804.3,3981,3623.9,3772.1
1257,46.793,47.168,50.245,48.98
2074,173.28,161.07,161.16,173.86
13889,1538.4,1611.7,1864.2,2230.1
68,22.281,16.572,26.01,26.879
0,0.053261,0.039876,0.039876,0.039876
