,State,333,339,346,353,360
0,Washington,222600,17130,17563,18968,21550
1,Illinois,900370,49362,43929,39783,37077
2,California,1884033,357908,429815,491686,536482
3,Arizona,453597,62935,71516,74480,71177
4,Massachusetts,323531,35750,35847,35418,34609
5,Wisconsin,492724,22270,20134,19131,19248
6,Texas,1593471,111669,115447,119303,123258
7,Nebraska,156382,5505,4206,3514,3264
8,Utah,250964,15226,14032,13822,14622
9,Oregon,102930,10276,10751,11358,12245
10,Florida,1201566,69277,67799,67452,68737
11,New York,848042,88286,94827,96465,93610
12,Rhode Island,77812,8107,8030,7658,7074
13,Georgia,587918,51689,61859,74369,87571
14,New Hampshire,36542,6689,7227,7751,8362
15,North Carolina,479168,48729,54669,62069,71020
16,New Jersey,432592,33076,31132,28329,25269
17,Colorado,308890,27530,27905,27789,27383
18,Maryland,250808,19433,19634,19774,20059
19,Nevada,203945,19702,19739,19196,18289
20,Tennessee,519687,68707,76837,83404,87540
21,Hawaii,20577,424,280,209,185
22,Indiana,464354,41577,40420,39502,38968
23,Kentucky,242320,20199,20040,20748,22526
24,Minnesota,397319,24170,23527,23351,23703
25,Oklahoma,260838,21788,21817,22534,24133
26,Pennsylvania,559256,77178,77834,75607,71529
27,South Carolina,273406,22609,23923,25253,26606
28,District of Columbia,26601,1784,1775,1787,1835
29,Kansas,203654,16561,16697,16790,16949
30,Missouri,374812,25038,25740,26734,28154
31,Vermont,6443,675,610,565,555
32,Virginia,306848,31491,35982,41148,47056
33,Connecticut,162782,14767,13379,12211,11386
34,Iowa,267329,14574,15498,15486,14544
35,Louisiana,286145,19261,19348,18785,17719
36,Ohio,622806,65911,62104,60355,61349
37,Michigan,496056,32102,29798,27965,26800
38,South Dakota,94727,3345,2665,2163,1808
39,Arkansas,201650,18887,20319,20773,20156
40,Delaware,50616,7290,8598,9833,10851
41,Mississippi,194333,16951,17666,17582,16745
42,New Mexico,129993,11551,11315,10884,10343
43,North Dakota,90035,3669,3438,3098,2694
44,Wyoming,41662,1797,1423,1227,1171
45,Alaska,43871,3025,2770,2741,2928
46,Maine,18946,2281,2084,2021,2126
47,Alabama,322452,23196,22032,21571,21914
48,Idaho,129960,9263,8926,8744,8744
49,Montana,77170,4086,3790,3704,3805
50,Puerto Rico,68433,4583,4218,4184,4517
51,Virgin Islands,1921,NaN,NaN,NaN,NaN
52,Guam,7193,NaN,NaN,NaN,NaN
53,West Virginia,72342,10441,11471,12389,13120
54,Northern Mariana Islands,116,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
