,State,250,255,262,269,276,283,290
0,Washington,86638,3675,3596,3499,3407,3313,3219
1,Illinois,292082,12799,11992,11218,10490,9807,9171
2,California,812711,22161,20907,19731,18639,17619,16660
3,Arizona,217510,3050,2822,2609,2411,2228,2060
4,Massachusetts,131072,2379,2089,1832,1604,1406,1233
5,Wisconsin,117588,15270,16681,18236,19827,21358,22739
6,Texas,761198,44479,41340,38400,35774,33389,31024
7,Nebraska,44578,2993,3086,3201,3326,3457,3567
8,Utah,71442,6088,6135,6167,6163,6129,6060
9,Oregon,32994,2160,2244,2313,2377,2435,2491
10,Florida,701302,15765,14747,13796,12896,12057,11268
11,New York,456460,4808,4336,3923,3565,3256,2988
12,Rhode Island,24424,605,543,490,445,405,371
13,Georgia,315281,8386,8031,7682,7336,7000,6667
14,New Hampshire,8208,193,194,192,190,188,185
15,North Carolina,209718,14770,14325,13805,13292,12759,12222
16,New Jersey,204107,2821,2463,2148,1874,1637,1430
17,Colorado,69469,4127,3989,3862,3741,3620,3496
18,Maryland,123880,2743,2530,2326,2140,1970,1817
19,Nevada,79191,2593,2470,2353,2240,2132,2029
20,Tennessee,193732,8434,8543,8615,8651,8656,8624
21,Hawaii,12203,670,663,656,648,639,630
22,Indiana,118322,5123,4857,4588,4322,4070,3831
23,Kentucky,66939,5023,5111,5198,5290,5385,5475
24,Minnesota,97638,5676,5659,5661,5679,5711,5756
25,Oklahoma,85194,9729,11407,11295,10183,9598,9465
26,Pennsylvania,161594,5496,5358,5225,5095,4959,4791
27,South Carolina,146455,8310,7835,7340,6831,6315,5806
28,District of Columbia,15264,262,238,216,196,178,162
29,Kansas,57963,5197,5461,5696,5607,5337,5129
30,Missouri,126265,9920,10366,10836,11329,11813,12264
31,Vermont,1745,53,98,136,169,199,226
32,Virginia,146444,5783,6231,6602,6917,7181,7394
33,Connecticut,57147,1148,1010,888,785,693,613
34,Iowa,87257,6692,6779,6847,6881,6880,6828
35,Louisiana,165091,3526,3201,2910,2639,2388,2163
36,Ohio,151802,5992,5823,5627,5437,5258,5081
37,Michigan,135702,6460,6057,5669,5276,4878,4485
38,South Dakota,21738,2992,3322,3704,4048,4268,4348
39,Arkansas,82049,5875,5811,5735,5644,5551,5446
40,Delaware,20389,635,573,516,464,417,374
41,Mississippi,97049,3553,3353,3153,2962,2773,2590
42,New Mexico,28985,1234,1205,1172,1139,1106,1071
43,North Dakota,20983,3023,3246,3478,3654,3727,3695
44,Wyoming,5754,928,1085,1258,1445,1641,1835
45,Alaska,7597,616,622,631,642,653,664
46,Maine,5300,241,272,299,327,356,387
47,Alabama,152983,7567,7161,6753,6334,5922,5525
48,Idaho,40923,3341,3546,3807,4082,4292,4338
49,Montana,12413,2140,2463,2784,2990,3027,2969
50,Puerto Rico,47422,4303,4265,4228,4175,4116,4044
51,Virgin Islands,1318,37,34,32,30,28,26
52,Guam,2286,320,349,384,418,452,484
53,West Virginia,15516,1455,1690,1911,2130,2342,2548
54,Northern Mariana Islands,70,1,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0
