,State,221,227,234,241,248,255,262,269,276,283,290,297,304,311,318
0,Washington,73879,3102,2844,2546,2293,2050,1831,1630,1449,1286,1139,1007,890,785,692
1,Illinois,233066,11870,9902,8098,6532,5213,4126,3244,2537,1976,1535,1189,919,709,547
2,California,702038,33069,28026,23390,19285,15744,12750,10258,8209,6542,5196,4116,3253,2567,2023
3,Arizona,201287,2824,2088,1531,1118,814,591,429,311,225,163,118,86,62,45
4,Massachusetts,128030,3002,3507,3992,4543,5116,5711,6308,6886,7423,7893,8272,8537,8671,8667
5,Wisconsin,74800,5761,6264,6744,7169,7502,7734,7847,7836,7699,7446,7091,6655,6160,5629
6,Texas,626751,31612,27600,23111,19495,16209,13431,11066,9082,7430,6061,4934,4009,3252,2636
7,Nebraska,33753,1668,1649,1455,1321,1175,1041,918,804,702,610,529,457,393,338
8,Utah,51406,2970,3235,3443,3579,3629,3589,3462,3260,3001,2706,2393,2081,1784,1509
9,Oregon,26293,1478,1354,1235,1125,1021,925,836,755,680,611,549,493,442,396
10,Florida,619003,17935,14142,10908,8437,6468,4952,3779,2879,2190,1665,1264,959,727,552
11,New York,433402,4285,4286,4227,4178,4110,4036,3952,3861,3763,3659,3550,3437,3320,3201
12,Rhode Island,21683,625,585,553,516,481,445,410,376,344,313,284,257,232,209
13,Georgia,267758,15647,14691,13347,11771,10113,8495,7001,5679,4549,3606,2835,2214,1721,1332
14,New Hampshire,7246,174,203,236,273,315,362,414,471,531,595,660,726,789,848
15,North Carolina,165076,13112,14450,15427,15939,15920,15372,14362,13011,11460,9846,8279,6836,5560,4467
16,New Jersey,191320,1881,1821,1685,1578,1468,1365,1266,1173,1085,1002,924,852,784,721
17,Colorado,57020,2027,1982,1868,1771,1671,1571,1474,1379,1287,1199,1114,1034,957,885
18,Maryland,107294,3403,3119,2803,2519,2250,2003,1777,1571,1386,1219,1070,938,820,716
19,Nevada,68461,3048,2590,2157,1768,1432,1147,912,721,567,444,346,270,209,163
20,Tennessee,152280,9342,8758,7826,6998,6148,5355,4621,3957,3365,2846,2396,2008,1678,1398
21,Hawaii,8139,2013,2244,2433,2598,2715,2777,2778,2718,2602,2440,2243,2025,1799,1574
22,Indiana,92434,6779,7262,7530,7496,7876,7796,7892,7912,7783,7736,7540,7348,7119,6827
23,Kentucky,47577,5187,5113,4922,4635,4276,3870,3442,3015,2604,2224,1880,1575,1311,1084
24,Minnesota,74257,6992,8893,10910,12805,14265,14990,14807,13752,12055,10039,8008,6169,4627,3400
25,Oklahoma,57353,5571,5976,6329,6574,6687,6667,6512,6234,5854,5399,4897,4373,3853,3354
26,Pennsylvania,137576,4148,3703,3269,2868,2506,2182,1893,1638,1414,1218,1047,899,771,660
27,South Carolina,117249,7161,8273,9175,9733,9851,9504,8752,7718,6550,5379,4299,3362,2584,1960
28,District of Columbia,13925,358,307,308,262,242,228,196,186,166,148,138,121,111,100
29,Kansas,41595,4991,5566,6070,6443,6655,6679,6512,6172,5694,5123,4506,3886,3293,2750
30,Missouri,83168,8266,8424,8138,7864,7448,6971,6441,5882,5315,4757,4220,3716,3249,2825
31,Vermont,1605,42,41,36,33,30,27,24,22,20,18,16,14,13,12
32,Virginia,118794,7015,5823,4023,2434,1354,719,372,190,96,49,24,12,6,3
33,Connecticut,52495,1054,1718,2767,4367,6678,9727,13200,16271,17804,17073,14389,10845,7497,4876
34,Iowa,63612,14126,23604,33513,38427,34143,23955,14101,7448,3708,1791,853,403,190,89
35,Louisiana,146243,3052,2139,1485,1025,703,481,328,224,152,103,70,48,32,22
36,Ohio,121320,6925,6990,6715,6509,6239,5955,5653,5339,5019,4697,4378,4064,3760,3466
37,Michigan,111136,4612,4330,3987,3655,3349,3053,2777,2518,2278,2056,1852,1665,1495,1340
38,South Dakota,12942,3797,7026,10312,10795,7821,4235,1930,809,327,130,52,20,8,3
39,Arkansas,60378,6011,7880,9654,10896,11206,10462,8910,7008,5172,3639,2475,1644,1075,696
40,Delaware,17349,389,378,323,289,252,221,193,169,147,127,111,96,83,72
41,Mississippi,82029,4730,4183,3701,3204,2743,2322,1946,1619,1337,1099,899,732,595,482
42,New Mexico,25178,909,862,820,774,729,684,639,596,554,513,474,437,402,370
43,North Dakota,11484,2682,3656,4418,4616,4131,3207,2221,1418,858,503,289,164,93,52
44,Wyoming,3795,298,322,344,363,378,389,395,396,392,382,368,350,329,306
45,Alaska,5182,520,515,500,478,452,423,391,357,324,291,260,230,203,177
46,Maine,4492,232,305,398,515,662,842,1057,1306,1581,1869,2147,2385,2555,2630
47,Alabama,123889,14133,19467,23957,25645,23588,18803,13325,8666,5322,3154,1830,1048,596,338
48,Idaho,31668,1870,1613,1359,1127,923,747,600,479,380,300,236,185,145,114
49,Montana,7251,909,989,1007,1034,1044,1045,1035,1014,984,945,900,849,794,737
50,Puerto Rico,32550,2852,2626,2378,2123,1872,1632,1408,1205,1024,865,726,607,506,420
51,"Virgin Islands, U.S.",1118,184,186,181,170,154,136,116,97,80,65,52,41,32,25
52,Guam,1287,935,1475,2031,2248,1962,1374,819,441,225,111,54,26,13,6
53,West Virginia,9970,752,800,790,798,794,788,779,767,751,733,712,689,664,637
54,Northern Mariana Islands,56,2,1,1,1,1,1,1,1,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
